strong	6:135	It repeats the focus's test almost verbatim: the final home belongs to one side, while wrongdoers do not prosper.
weak	5:15	Revelation arriving from God gives a broad source for the guidance named in the focus.
medium	3:86	It joins clear proofs with God's refusal to guide wrongdoing people, clarifying the focus's final judgment on wrongdoers.
strong	10:77	Musa calls the arriving truth truth and denies lasting success to its false magical rival.
strong	28:48	The immediate later response to truth from God reprises the rejection of Musa's gift and exposes its inconsistency.
weak	22:77	It gives righteous action as a general positive route to prospering.
strong	68:7	It directly states that the Lord knows both those who stray and those rightly guided.
no value	51:11	Their heedlessness adds no distinct account of divine guidance, final outcome, or prosperity.
weak	27:2	Guidance and good news for believers offer only a brief general counterpart.
weak	53:30	It repeats the Lord's knowledge of guided and straying people after the more direct earlier statement.
weak	28:22	Musa's request for a level path supplies early narrative context for his later claim about divine guidance.
weak	3:104	Its successful community promotes good and restrains wrong, but does not address the focus's source-and-outcome test.
medium	12:23	It applies the focus's rule that wrongdoers do not prosper to a concrete moral refusal.
no value	21:91	The sign in Mary and her son does not clarify the focus's claim.
strong	16:36	It connects divine guidance and misguidance with observing the final outcome of deniers.
strong	28:85	It is a near-verbatim intra-surah parallel: the Lord knows who brought guidance and who is plainly astray.
no value	28:29	This scene only precedes Musa's call and does not yet develop guidance or outcome.
medium	13:22	It identifies the good final home as the result of enduring faithful conduct.
medium	6:21	It repeats that wrongdoers do not prosper and specifies fabrication or denial of God's signs as wrongdoing.
weak	36:21	Following unpaying guided messengers offers a general response to the focus's question of who bears guidance.
weak	5:35	Seeking God's means and striving supplies a broad positive account of prospering.
weak	23:117	It gives non-prospering unbelief as a related but less specific negative judgment.
no value	28:27	The employment-marriage agreement does not clarify the focus's criterion of guidance or final outcome.
medium	10:69	It adds that inventing lies about God cannot produce prosperity.
medium	13:42	It closely parallels the question of who will possess the final home while placing knowledge of all earning with God.
no value	36:48	The demand for the promised time adds no account of the focus's guidance or outcome.
weak	63:6	God's not guiding defiantly disobedient people is a general counterpart already established more directly.
strong	7:103	Musa's signs to Pharaoh's elite, their wrongdoing, and the end of corrupters frame the focus's immediate confrontation.
strong	28:56	It assigns guidance and knowledge of the guided to God, in the same surah and close conceptual form.
medium	9:88	It presents faithful striving and good things as a positive instance of prospering.
weak	25:8	Wrongdoers' dismissal of a messenger as bewitched broadly resembles the rejection around Musa.
no value	3:34	The statement about a lineage does not add to the focus.
weak	18:44	God's better reward and better outcome give a broad final-outcome counterpart.
medium	17:84	It similarly leaves the judgment of the more rightly guided path to the Lord's fuller knowledge.
medium	28:8	It identifies Pharaoh, Haman, and their forces as erring, supplying background to the focus's opposition.
weak	59:9	Its dwelling and prosperity concern a different communal virtue and add little after the direct outcome cards.
no value	11:46	This warning to Nuh does not illuminate Musa's claim about guidance or final outcome.
no value	3:54	The reciprocal plotting statement is too general to clarify the focus.
strong	28:83	It identifies the final home and its outcome with those who neither seek earthly elevation nor corruption.
weak	29:32	Divine knowledge of who is in a doomed town only distantly echoes the focus's knowledge claim.
no value	28:23	Musa's encounter at Midian does not develop the focus's issue.
weak	57:26	It notes that some received guidance while many became defiant, but without the focus's decisive outcome.
weak	29:26	Lut's faith and migration offer a limited example of responding to a prophetic call.
weak	39:15	The loss of self and household supplies a broad contrary final outcome.
medium	7:8	The true scale and successful heavy balances give a concrete evaluative frame for lasting prosperity.
medium	31:22	Submission with excellence is tied to the final outcome of all matters, supporting the focus's outcome criterion.
no value	28:12	The nursing episode adds no guidance or outcome claim.
weak	64:16	It gives a general moral route to prospering through obedience and freedom from miserliness.
no value	27:40	The courtier's act and gratitude test do not materially clarify the focus after earlier guidance cards.
no value	20:95	The question to the Samiri supplies no relevant account by itself.
medium	6:82	It contrasts faith unmingled with wrongdoing with security and being rightly guided.
weak	17:55	The Lord's greater knowledge of all beings is only a distant parallel to knowing the guided.
no value	20:117	The warning about Adam's enemy does not clarify the focus's test of guidance.
medium	26:62	Musa's confidence that his Lord will guide him supplies a direct narrative counterpart from another Musa scene.
medium	13:24	It explicitly names the excellent final home as the fruit of patience.
weak	5:17	God's complete dominion over destruction offers only an indirect constraint on wrongdoers' imagined success.
weak	22:16	Clear signs and God's guidance by will give a general source-of-guidance parallel.
medium	37:73	It calls attention to the final outcome of warned peoples, reinforcing the focus's retrospective test.
no value	51:47	The creation statement does not clarify guidance, wrongdoing, or outcome.
strong	27:51	It displays a plot's final outcome as the collective destruction of its makers and their people.
medium	27:41	The queen's test explicitly asks whether she will be guided or remain unguided.
weak	24:57	The disbelievers' inescapable final abode is a general negative outcome already well represented.
weak	5:100	The distinction between corrupt and good, despite numbers, broadly supports judging beyond appearances.
weak	12:96	A speaker's claim to know from God is a loose narrative echo without the focus's guidance-and-outcome judgment.
weak	5:12	Its covenant conditions contrast belief in messengers with departing from the level way.
strong	40:29	Pharaoh claims exclusive authority to show the right way, directly contrasting Musa's attribution of guidance to God.
strong	40:28	A believer within Pharaoh's household invokes Musa's proofs from the Lord and warns of the promised consequence.
weak	5:2	Its prohibition of transgression and command to cooperate in piety give only a broad ethical counterpart.
medium	17:9	The Quran's guidance to the most upright course and promise of reward support the focus's truth-and-outcome standard.
strong	48:28	It explicitly describes God's messenger as sent with guidance and the religion of truth.
no value	51:31	The question to the messengers does not clarify the focus.
strong	40:21	It makes the end of powerful sinful predecessors visible evidence that strength cannot secure the final outcome.
no value	21:19	The angels' unwearied worship does not develop the focus's claim.
no value	52:39	The rhetorical question about daughters and sons is unrelated.
medium	5:16	It specifies how God guides followers of His pleasure from darkness to light and to a straight path.
weak	9:33	It repeats the prior messenger-with-guidance formulation with little additional marginal value.
medium	24:51	Believers' hearing and obedience to God's and the messenger's judgment are identified as prospering.
weak	87:14	Purification as prosperity offers a concise but general positive outcome.
no value	92:19	The isolated statement about unrepaid favor does not clarify the focus.
weak	9:126	Repeated trials without repentance give a general pattern of ignored warning.
weak	9:18	It describes believers likely to be guided, but adds little to the already established guidance criterion.
weak	10:80	This Musa-and-magicians scene is contextual but adds little after the direct truth-versus-magic card.
weak	9:34	Blocking God's path and illicit accumulation give a broad example of conduct opposed to guidance.
medium	20:64	The magicians define success as present dominance, providing a false criterion against the focus's lasting outcome.
no value	7:143	Musa's request to see his Lord does not clarify the focus's public guidance claim.
no value	8:55	Its description of unbelievers adds no distinct route after the stronger wrongdoing judgments.
strong	28:50	The immediate continuation identifies following desire without God's guidance as misguidance and says God does not guide wrongdoers.
