strong	36:82	Repeats the will-speech-occurrence formula with an explicit object.
weak	16:43	Frames the surrounding passage around mediated knowledge, not command becoming occurrence.
weak	8:21	Contrasts spoken claim with non-responsive conduct; only indirectly clarifies effective speech.
strong	3:59	Applies the same command-to-occurrence formula to Adam's creation.
medium	16:50	The immediate context depicts creatures carrying out what they are commanded.
weak	18:43	Contrasts divine sufficiency with failed human support, without the command formula.
strong	2:117	Pairs cosmic origination with decree, speech, and immediate occurrence.
weak	15:89	Shares the warning-speech channel but adds no account of command becoming occurrence.
weak	44:34	Treats communal speech as a diagnostic claim, unlike the effective divine saying.
strong	19:35	Repeats the decree-speech-occurrence sequence while excluding divine offspring.
weak	16:44	Continues the local discourse on clarification and reflection rather than realization by command.
weak	81:19	Identifies a transmitted saying; it does not address speech producing its object.
strong	3:47	Uses the same formula to answer the possibility of Mary's conception.
weak	37:86	Opposes false objects of desire, with only a distant resonance to will.
weak	44:50	Shows a disputed matter made present, but not by the be-and-it-is formula.
weak	50:30	Stages an address at judgment; it is not an account of creative realization.
weak	37:87	Questions assumptions about the Lord without specifying command or occurrence.
weak	86:13	Characterizes a saying as decisive, not as effecting the thing addressed.
weak	38:5	Records astonishment at exclusive divinity, only broadly adjacent to the focus.
medium	40:57	Sets greater cosmic creation beside human creation, supporting the scope of divine creative power.
weak	37:167	Shows a prior verbal claim tested by later response, a contrast with effective divine speech.
weak	11:54	Presents an opposing assertion about deities, not a divine command that realizes an object.
strong	40:68	Repeats the exact decree-speech-occurrence formula in the life-and-death setting.
medium	41:11	Depicts an address to heaven and earth followed by their responsive compliance.
weak	38:6	Reports a collective directive and desired outcome, not sovereign realization.
weak	19:30	Describes Jesus' declared servant and prophetic status, not the originating command.
weak	54:30	Recalls warning and punishment without explaining the command-to-event relation.
medium	11:72	Places an extraordinary birth before the same wider creation discourse, though without the formula here.
weak	40:53	Carries the book-and-guidance side of the 40:1-70 sequence, preceding executable utterance.
weak	77:48	Shows refusal of a command; this bounds the focus against human noncompliance.
weak	6:22	Uses judgment-day address to expose claimed partners, not creative command.
weak	52:43	Rejects rival divinity, a doctrinal boundary rather than an account of realization.
weak	36:63	Makes a prior promise present at judgment; it is later fulfillment, not the creative mechanism.
weak	28:28	Uses speech in a human covenantal setting, not performative creation.
weak	19:32	Describes conduct within the Jesus passage but adds no command-to-occurrence detail.
weak	37:143	Links prior devotion to rescue; it does not illuminate the focus formula.
no value	74:34	A temporal oath marker supplies no material link to the focus.
medium	19:39	Depicts an affair as settled, giving a judgment-side parallel to decisive decree.
weak	61:2	Contrasts speech and action in human conduct, clarifying by opposition rather than support.
no value	12:66	A human pledge and guardianship statement do not bear on divine realization.
weak	15:94	A commanded public declaration parallels addressed instruction, but not occurrence.
weak	56:47	Records recurring denial of resurrection, not the mode by which it occurs.
medium	30:20	Moves from dust to dispersed humanity, a creation-to-result instance without speech.
medium	19:21	Calls the extraordinary birth an already settled affair, paralleling decisive divine determination.
weak	71:10	Links prophetic speech with ensuing signs, but not a direct command producing an object.
medium	51:5	Affirms that what is promised is true, supporting certainty of divine declaration rather than its mechanism.
weak	52:42	Concerns hostile plotting and reversal, not the focus's creative saying.
weak	15:93	Connects warning to accountability for deeds, not command and occurrence.
medium	77:7	States that what is promised will occur, a result-side parallel without the formula.
weak	19:16	Provides narrative placement before Mary's decree, without adding the command relation.
medium	36:70	Shows the saying becoming binding against deniers, a secondary realization of divine word.
medium	10:24	Shows a divine command abruptly changing worldly flourishing, though no direct addressed imperative appears.
weak	40:50	Continues the 40:1-70 discourse through rejected summons and judgment, not executable speech.
weak	91:13	A messenger's public utterance and sign do not explain divine command's realization.
weak	9:85	Uses divine will in a punitive setting without the speech-occurrence sequence.
weak	21:68	A human command to burn is contrasted by its failure within the wider reversal scene.
strong	6:73	Explicitly joins creation, the saying 'be,' occurrence, and the truth of that saying.
no value	18:77	A human statement about recompense has no focused connection.
weak	19:31	Continues the Jesus narrative after the decisive decree without adding its mechanism.
no value	15:71	A human proposal does not clarify the focus.
weak	5:91	Uses intention for destructive aims, a distant contrast to divine willing.
weak	40:23	Carries the Moses-signs portion of the 40 sequence but not its executed-command theme.
