weak	11:8	معدودة sayısını bedelden ayrı, süre sınırı olarak gösterir.
medium	3:77	ثمنًا قليلاً ile kalıcı ahdin düşük karşılığa devrini paralel tutar.
medium	2:207	شراء fiilinin, benliği başka bir amaç uğruna verme karşıt yönünü açar.
weak	2:80	معدودة burada bedel değil, tartışmalı gün sayısıdır.
strong	12:19	Bulunuşun gizlenip بضاعة yapılmasının satıştan önceki zeminini verir.
strong	16:95	ثمنًا قليلاً, tükenen karşılık ile kalıcı değer arasındaki karşıtlığı kurar.
no value	10:63	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
weak	12:46	Yusuf adı vardır; fakat fiyatlandırma ya da eksik değerleme yoktur.
weak	3:24	Sayılı gün varsayımının yanıltıcı hesabı, fiyat sayımından ayrıdır.
no value	54:4	12:20'nin değerleme veya işlem yapısına ek bağ kurmaz.
strong	12:21	Satışın ardından Yusuf'un toplumsal sınıflandırmasının değişmesini sürdürür.
medium	14:34	Sayımın nimeti kuşatamaması, sayının değeri tüketemeyeceği yönünü açar.
no value	43:69	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
weak	12:31	Yusuf'un algılanan niteliğini gösterir; işlem ve bedel bağı kurmaz.
medium	19:84	عدّ, ilgisiz bir rakam değil etkin ve amaçlı sayım olarak belirir.
no value	11:116	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
strong	16:96	Tükenen eldeki karşılık ile kalan değer karşıtlığını doğrudan genişletir.
medium	19:94	Eksiksiz tek tek sayım, يوسف'u sıkıştıran معدودة fiyatla karşıt bir ölçü sunar.
no value	15:82	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
medium	12:65	بضاعة ve كيل, Yusuf anlatısında mal ve ölçü hesabının sonraki görünümünü verir.
medium	38:62	İnsanları yanlış sayma ve sınıflama, düşük değer biçme okumasını destekler.
no value	78:3	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
medium	3:199	آياتı ثمنًا قليلاً karşılığında vermemek, paralel bir karşı-işlem sunar.
medium	72:24	عددın görünür çokluk ve gerçek güç olarak ayrılabileceğini gösterir.
medium	11:15	لا يبخسون, يوسف'a yapılan بخس değerlemenin ters normunu belirginleştirir.
medium	3:76	Ahdin korunması, düşük karşılık için devrin karşıt etik çerçevesidir.
weak	22:47	İnsan sayımıyla başka bir zaman ölçeğini karşılaştırır; bedel bağı dolaylıdır.
no value	18:3	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
strong	7:85	كيل ve ميزان ile بخس yasağı, eksik fiyatlamanın ölçüsel karşıtını verir.
medium	3:177	شراء, kaybı alıcı üzerinde kalan zararlı değişim olarak genişler.
strong	9:9	ثمنًا قليلاً uğruna değerli olanı devretmenin kamusal sonucunu ekler.
medium	5:41	Korunan sözün kaydırılması, gizleme ve düşük değerli devir temasını destekler.
medium	104:2	مالı toplama ve sayma, sayının değer güvencelemek yerine sapabileceğini açar.
medium	72:13	بخس yokluğu, 12:20'deki بخس karşılığın ters adalet durumudur.
no value	36:3	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
medium	2:16	Zararlı ticaret, satış dilinin değer kaybettiren yönünü paralel tutar.
strong	5:44	Emanet ve şahitlik altında ayetleri az bedele satmama, gizli satışın karşıtını verir.
medium	5:106	Yemin ve şahitlikte bedel almama, işlemi koruyan usulsel karşıtlığı ekler.
medium	9:37	عددın normu perdeleyen araç yapılabilmesini gösterir.
medium	2:79	Gizleme ve ثمنًا قليلاً, 12:19-20'deki gizli metalaştırmaya paraleldir.
no value	36:22	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
medium	2:41	آياتı düşük bedelle değiştirmeme, işlem yönünün açık karşıtını verir.
strong	26:183	بخس yasağı, Yusuf'un eksik değerlenmesini ölçü adaleti açısından karşılar.
no value	39:42	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
medium	2:86	Hayatı ahiretle değiştiren alış, düşük değerli takasın başka bir yönüdür.
strong	11:85	Ölçü ve terazide kıst ile بخس yasağı, fiyat eksiltmenin doğrudan karşıtıdır.
no value	36:9	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
weak	23:113	Sayım burada kalış süresiyle ilgilidir; bedel okumasına sınırlı katkı verir.
weak	2:185	عدّة, yükümlülük süresinin tamamlanmasıdır; fiyat sayısından ayrıdır.
no value	39:3	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
weak	32:5	İnsan sayımıyla ilahi zaman ölçüsü ayrılır; işlem bağı dolaylıdır.
no value	68:43	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
no value	9:89	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
medium	2:175	Hidayet ve mağfireti başka karşılığa alma, zararlı değişim örneğidir.
weak	11:104	معدود ecel, bedel değil ertelenmiş süredir.
weak	72:15	Kıst ve sonuç ilişkisi, değerleme bağını ancak dolaylı taşır.
medium	2:90	Nefsi kötü bir alışa konu etmek, alışverişin öz-kayıp yönünü açar.
no value	44:27	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
no value	9:52	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
medium	4:44	Sapmayı satın alma ve başkasını saptırma, işlemin yönlendirici sonucunu ekler.
no value	18:53	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
no value	9:57	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
strong	2:174	Gizleme ile ثمنًا قليلاً birlikte, 12:19-20'nin saklama ve düşük bedelini paraleller.
no value	7:78	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
no value	9:100	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
medium	4:74	Dünya hayatını ahiretle değiştirme, satın alma dilinin karşıt değer ölçeğidir.
no value	6:26	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
no value	9:45	12:20'nin satış, eksik bedel veya sayımına ek bağ kurmaz.
