strong	21:79	Directly repeats David, subjected mountains, and their praise, while adding the birds.
medium	16:79	Shows another creature held subject to God, but it does not join David's praise.
weak	37:159	Offers only a general declaration of God's transcendence through praise.
weak	38:31	The evening setting supplies local context but adds nothing about the praising mountains.
strong	38:19	The immediate continuation gathers the birds and calls every one returning to God.
weak	16:57	Uses glorification to reject a false attribution, not the commanded praise of creation.
medium	19:11	Establishes praise at morning and evening as a repeated devotional rhythm.
no value	38:52	The description of Paradise companions does not clarify the focus.
no value	11:38	The wordplay on mockery is unrelated to making mountains subject in praise.
strong	40:55	Commands praise at evening and dawn, directly illuminating the focus's time markers.
medium	38:25	David's forgiveness and good return develop the nearby David account and return motif.
no value	19:16	Mary's withdrawal to an eastern place does not explain the focus.
weak	77:10	The removal of mountains is only a contrasting fate for the mountains already praised.
weak	38:45	Its nearby list of servants provides little beyond the local David setting.
medium	14:33	Describes sun, moon, night, and day as subjected in a continuous ordered service.
weak	81:3	Moving mountains at the Last Day contrasts with their present ordered response.
strong	34:10	Direct parallel: mountains and birds are called to return in praise with David.
weak	79:46	Its evening and morning image is temporal but not devotional.
medium	3:41	Joins abundant remembrance with praise at evening and morning.
medium	38:24	David's prostration and return place the focus within his responsive turning to God.
weak	52:10	The movement of mountains is an eschatological contrast, not praise or subjection.
weak	70:9	Mountains becoming wool supplies only another contrasting Last-Day image.
weak	38:2	The local portrayal of proud dissent does not add to the focus's action.
weak	26:60	Dawn marks the pursuit scene but contributes no praise or subjection.
no value	26:119	Noah's rescue in the laden ship has no useful connection here.
no value	38:63	The question about mockery among the condemned does not clarify the focus.
weak	20:105	God's scattering of mountains offers a contrast to their commanded service.
weak	68:29	A human confession of glorification gives only a broad praise parallel.
medium	27:17	Solomon's assembled birds show another ruler's ordered avian host.
no value	12:16	Evening is merely the setting for the brothers' deception.
weak	70:40	The many risings and settings give a broad cosmic frame for the focus's two times.
no value	38:34	Solomon's trial does not add to David's mountains or their praise.
weak	24:35	Its light imagery only remotely evokes the focus's dawn reference.
no value	26:65	Moses's rescue adds no connection to the focus.
weak	19:62	The Paradise schedule has a morning-evening rhythm but not the focus's praise.
weak	37:5	Lordship over the risings gives a distant basis for the dawn time marker.
medium	43:13	Pairs recognition of God's subjecting power with glorification by its beneficiary.
no value	38:7	The accusation of fabrication does not illuminate the focus.
medium	37:166	The angels' collective declaration of praise broadens the responsive chorus motif.
medium	23:91	Glorification rejects false descriptions of God and preserves praise's theological force.
no value	6:22	The gathering of idolaters is unrelated to the focus.
weak	73:14	Mountains crumbling on the Day of Judgment form only a contrast.
no value	12:36	The prison dream and birds have no useful relation to the focus.
weak	6:38	Bird communities broaden creation's ordered collectivity without praise or David.
no value	79:3	The swimming oath is not an instance of glorification or mountain service.
no value	60:4	Abraham's dissociation from idolatry does not clarify the focus.
no value	22:32	Revering God's rites does not explain the subjected mountains.
medium	52:48	Commands praise when rising, supplying a devotional use of one time marker.
no value	37:14	Mocking a sign has no relevant connection after the direct praise parallels.
no value	28:36	The accusation against Moses does not clarify the focus.
no value	37:12	Mockery in the surrounding polemic adds nothing to the focus.
weak	55:17	God's lordship over paired risings and settings gives only a broad temporal frame.
no value	7:36	The warning to deniers does not add to the focus.
weak	2:115	God's ownership of east and west is only a distant frame for the two times.
no value	56:66	The statement of loss has no connection to the focus.
no value	7:88	The threat against Shuayb does not clarify the focus.
strong	21:20	Unceasing praise through night and day broadens the focus's recurring praise rhythm.
medium	2:258	The sun's rising and setting demonstrate divine dominion over the temporal order.
weak	69:14	The crushing of earth and mountains is a contrasting exercise of divine power.
weak	15:73	Dawn is only the time of Lot's people's punishment.
medium	21:33	The ordered courses of night, day, sun, and moon provide a cosmic rhythm for praise.
medium	38:36	The immediately nearby subjecting of the wind to Solomon extends commanded creation in this narrative.
strong	39:5	Sun and moon are subjected to fixed terms amid the alternating night and day.
medium	38:30	David's son is named as an excellent servant who repeatedly returns to God.
weak	2:142	East and west establish divine direction, but do not concern the focus's praise.
