strong	55:13	Establishes the identical refrain as a recurring demand to acknowledge sustaining signs.
strong	42:32	Direct maritime parallel: raised vessels in the sea are presented as signs.
medium	53:55	Parallel interrogative connects acknowledgment with warning; its contrast reading remains boundary evidence.
medium	55:16	Repeated refrain after the paired creation scene extends the acknowledgment pattern.
medium	55:17	Paired horizons supply a bounded, sustained order behind the nearby refrain.
medium	55:23	Immediate preceding refrain carries the response-demand from the sea's products into 55:25.
medium	55:18	Refrain after paired horizons makes the ordered contrast a ground for acknowledgment.
strong	55:24	Immediate maritime precursor: elevated vessels in the sea frame the following refrain.
weak	94:8	Secondary care-and-orientation reading, without a maritime or refrain-specific link.
medium	55:21	Refrain after the barrier preserves limits as part of the acknowledgment pattern.
strong	31:31	Vessels running in the sea as divine favor and signs closely parallel the maritime frame.
weak	55:28	Later repetition adds mortality and persistence context, but duplicates the refrain.
medium	40:81	Links displayed signs to the act of denial, though outside the maritime scene.
medium	42:33	Complements the vessel image by showing movement's dependence on controlled wind.
weak	55:38	Later repeated refrain adds warning context but little beyond the established formula.
medium	82:9	A direct denial formula supplies a secondary contrast to the refrain's challenge.
strong	55:19	Direct precursor: the two seas meeting introduces the bounded-water sequence.
weak	55:45	Later refrain after judgment broadens warning scope but is redundant here.
weak	77:50	Related interrogative about believing after discourse, but not the benefaction frame.
weak	50:2	Disbelief in a warning is only a distant response-pattern parallel.
weak	55:51	Later provision refrain is a redundant secondary instance.
weak	20:49	Shares the dual address to a lord but adds no relevant scene or response frame.
strong	55:20	Direct precursor: the barrier between the seas makes limitation central to the sequence.
weak	55:53	Later garden refrain is a redundant reward-context parallel.
weak	52:14	Denial of the fire supplies warning contrast, not support for the maritime sense.
medium	31:29	Regular motion toward a named term reinforces measured, directed order.
weak	55:61	Later moral-recompense refrain offers only a secondary extension of acknowledgment.
weak	78:28	General denial of signs is a distant response parallel.
strong	55:22	Direct precursor: sea products complete the immediate bounded-water sequence.
weak	55:63	Later garden refrain is redundant and remote from the maritime passage.
no value	89:22	The lord-reference alone adds no discernible connection to 55:25.
weak	55:30	Later refrain on continuing dependence is secondary and formulaically redundant.
weak	55:67	Later garden refrain contributes no new maritime or limit evidence.
weak	107:1	Generic denial language lacks a focused link to the refrain's scene.
weak	20:42	Signs and remembrance are too general to clarify this acknowledgment question.
weak	55:69	Later garden refrain remains a redundant secondary instance.
weak	26:117	Generic communal denial does not clarify the maritime acknowledgment.
medium	55:32	The inability to pass boundaries gives a secondary limit-reading for the refrain.
weak	55:34	The subsequent controlled-boundary refrain is secondary and contextually distant.
weak	26:141	Generic denial of messengers adds only a broad contrary response pattern.
medium	20:78	A contrary sea scene marks that maritime imagery can also carry judgment, not only favor.
weak	55:49	Later garden refrain is redundant after the stronger earlier instances.
weak	45:6	Parallel question about believing after signs, but without the maritime-benefaction frame.
no value	20:79	Pharaoh's misguidance adds no focused connection.
weak	55:65	Later garden refrain offers no new explanatory evidence.
medium	17:20	Provision from the Lord gives a secondary source-and-gift frame for acknowledgment.
weak	55:36	Later refrain develops warning about escape, but remains redundant.
weak	55:73	Later refrain offers remote reward context rather than maritime clarification.
no value	53:59	Amazement at discourse has no sufficiently specific link.
weak	20:128	Historical signs give only an indirect warning-and-recognition parallel.
weak	55:57	Later refrain adds a remote moral-reward setting and duplicates the formula.
weak	52:11	Woe for deniers is broad warning contrast only.
no value	6:10	Mockery and its consequence do not clarify this refrain.
weak	55:59	Later refrain is a redundant reward-context parallel.
no value	26:48	The bare lord-reference adds no focused evidence.
weak	55:40	Later refrain after judgment contributes secondary procedural-warning context.
weak	55:71	Later garden refrain is redundant and remote from the sea sequence.
no value	7:122	The repeated bare lord-reference adds no focused evidence.
weak	74:46	Denial of judgment supplies only a general contrary response pattern.
weak	55:75	Later refrain is a redundant closing reward-context instance.
weak	55:42	Later refrain adds remote judgment context but no new maritime insight.
no value	37:126	Generic lord-language alone has no focused contribution.
weak	55:55	Later refrain is a redundant garden-context parallel.
weak	55:47	Later refrain begins reward imagery but adds little after prior repetitions.
weak	55:77	Closing refrain is formulaically parallel but remote from 55:25's scene.
