strong	40:68	Exact decree-and-becoming formula, joined to giving life and death.
no value	2:104	Speech wording and auxiliary channel link do not clarify origination or decree.
medium	3:128	Distinguishes the Prophet's limited share from God's control of the affair.
strong	19:35	Exact formula paired with denial of divine offspring, a central parallel.
weak	2:113	Adjacent dispute setting only; it adds no creation or decree relation.
strong	6:73	Creation of heavens and earth, true word, and the command "kun" form a close parallel.
strong	6:101	Repeats "Badi'" of heavens and earth while excluding offspring and affirming universal creation.
weak	2:105	Immediate context of divine choosing, but no direct light on 2:117's formulation.
weak	6:159	Returns their affair to God, a secondary authority parallel without origination.
strong	3:47	Exact formula answers an extraordinary birth, extending the no-offspring context.
medium	2:116	The preceding denial of offspring and universal obedience frames 2:117 directly.
medium	19:21	A decreed matter in the Mary narrative gives a nearby narrative counterpart.
medium	36:82	Exact formula links will, command, and becoming, though it repeats the earlier formula evidence.
weak	2:106	Divine power over every thing is a broad, indirect capacity parallel.
medium	15:66	Shows "qada" as a determined event, contrasting with 2:117's origination formula.
medium	26:24	Names God as Lord of heavens, earth, and what lies between.
weak	2:111	Local claim-and-proof dispute is contextual but does not explain 2:117.
medium	8:44	God brings an already-effective affair to completion; a non-creative decree use.
weak	57:5	Universal dominion and return of affairs provide only a broad authority frame.
medium	2:107	Immediate assertion of God's dominion over heavens and earth supports the surrounding frame.
weak	46:9	"Bid'" concerns messengers here, not the origination named in 2:117.
medium	30:26	All in heavens and earth are obedient to Him, closely echoing 2:116's frame.
weak	2:109	God's coming command is a local, non-creative use of "amr".
weak	28:44	God's decree to Moses is a distinct commissioning use of "qada".
medium	33:36	God's decided affair removes human choice, a distinct decree-and-obedience parallel.
no value	2:108	No material connection beyond local pericope proximity.
weak	61:14	Jesus narrative and communal response do not materially clarify 2:117.
no value	16:82	A messenger's duty to convey is unrelated to creative command.
medium	2:118	The immediate sequel records a demand for divine speech or a sign, creating a contextual contrast.
medium	16:40	Exact "say ... kun fa-yakun" formula, but substantially redundant after earlier parallels.
weak	6:2	Uses "qada" for a fixed term, distinguishing another application from 2:117.
no value	2:110	No meaningful relation to origination or decree.
no value	81:19	"Qawl" here concerns a noble messenger, not the creative utterance.
weak	51:4	Distribution of an affair is too general to clarify the creative decree.
