strong	50:23	A qarin speaks beside its human associate at judgment, directly paralleling the focus's remembered companion.
medium	20:16	It warns that an unbelieving follower of desire can turn someone from faith, a clear counterpart to a belief-testing companion.
strong	41:25	It explicitly presents companions who beautify error and lead their associates to loss, closely explaining the focus's former companion.
weak	12:10	A speaker from within Yusuf's brothers redirects a group decision, offering only a limited peer-influence parallel.
strong	37:56	The saved speaker describes how his companion nearly caused his ruin, directly continuing the focus's recollection.
no value	4:9	Its instruction for upright speech in protecting vulnerable heirs does not clarify a former companion or afterlife dialogue.
weak	18:19	A member of a revived group speaks among companions, but the exchange concerns elapsed time rather than belief-testing friendship.
weak	5:77	Following desires of people who misled others broadly resembles harmful influence, without a companion relation.
no value	7:104	Musa's declaration to Pharaoh does not illuminate the focus's companion or the saved group's exchange.
strong	50:27	A qarin addresses God at judgment and denies having caused the person's transgression, directly complementing the focus's companion theme.
medium	37:60	It identifies the saved outcome as the great triumph, supporting the secure setting in which the focus's speaker recalls his companion.
no value	18:4	The warning against a false claim of divine offspring has no focused relation to the former companion.
strong	14:22	Satan's final speech denies coercing those who followed his invitation, closely framing harmful influence and personal responsibility.
no value	40:58	The contrast between believers and evildoers does not specifically develop companion influence or the dialogue.
no value	38:38	Being bound in chains is not a meaningful instance of the focus's companion relation.
strong	43:36	It explicitly assigns a satanic qarin to one who turns from remembrance, directly clarifying a destructive companion.
strong	37:54	The speaker invites the group to look, immediately advancing the focus's account of his former companion.
strong	18:34	A man speaks boastfully to his companion, providing a direct dialogical counterpart between unequal companions.
no value	11:47	Nuh's private plea for forgiveness does not clarify the focus's social or afterlife relation.
medium	5:119	The righteous receive gardens and the great triumph, supporting the rewarded community that contains the focus's speaker.
strong	18:37	A companion challenges his associate's disbelief, directly paralleling a relationship in which faith is contested.
no value	43:25	The fate of prior deniers does not add a companion or dialogue connection.
strong	37:55	The speaker sees his former companion in Hell, immediately continuing the scene introduced in the focus.
weak	18:62	Musa's request to his attendant occurs within a traveling pair but does not concern a peer's influence on faith.
no value	10:15	The demand to alter revelation does not clarify the focus's remembered companion.
medium	40:9	Protection from evils and the great triumph support the saved condition of the focus's speaker.
weak	18:71	Musa's objection within a teaching journey offers only a broad two-person dialogue parallel.
no value	12:4	Yusuf's report of a dream to his father does not illuminate the former-companion theme.
strong	37:40	The exception for Allah's purified servants establishes the protected group in whose later dialogue the focus occurs.
no value	4:5	Kind speech concerning property management does not clarify a companion or afterlife exchange.
no value	28:16	Musa's personal confession and forgiveness have no focused relation to the companion.
weak	41:23	A ruinous belief leads its holders to loss, loosely matching the harmful outlook attributed to the former companion.
medium	18:73	Musa's apology preserves a strained learning relationship, offering a meaningful but different relational dialogue.
no value	2:75	The deliberate distortion of revelation does not identify or explain a companion relation.
weak	31:32	Sincere prayer during danger and later ingratitude broadly contrast with the saved speaker's faith, without a companion link.
strong	43:38	A person reaches judgment regretting his qarin and calling it the worst companion, directly matching the focus's theme.
no value	11:116	The account of earlier generations and a saved remnant does not clarify the former companion.
medium	40:14	Exclusive devotion to Allah supports the faith commitment against which the companion's questioning stands.
no value	2:8	Hypocritical claims of belief do not provide a focused companion or dialogue relation.
no value	43:13	The verse's gratitude on riding does not concern companionship in the focus's sense.
medium	40:42	The believer contrasts others' invitation to shirk with his call to Allah, a clear social-influence counterpart to the focus.
weak	18:110	Sincere worship of one God supports the faith under dispute, but does not develop the companion relationship.
no value	37:89	Ibrahim's statement of illness does not clarify the focus's saved companion scene.
no value	40:68	The divine command of creation does not add a social or afterlife-dialogue connection.
no value	18:5	The denunciation of an unsupported statement has no focused relation to the former companion.
weak	36:26	A man admitted to Paradise wishes his people knew, offering a limited afterlife-speech parallel.
no value	5:3	Dietary law and completion of religion do not clarify the companion relation.
no value	26:177	Shuayb's call to fear God does not add a focused link to the former companion.
weak	89:24	The sinner's future regret loosely parallels retrospective speech, but not the companion-specific recollection.
no value	18:22	Disputed counts of the cave companions do not clarify the focus's harmful companion.
no value	38:69	The heavenly dispute mentioned here does not illuminate the former companion.
no value	29:30	Lot's plea for help against corrupters does not develop the focus's companion relation.
weak	56:88	The state of the near ones supports an afterlife setting, but adds no companion or dialogue detail.
medium	36:58	The Merciful Lord's greeting of peace helps characterize the secure Paradise setting of the focus's exchange.
no value	106:1	Quraysh's accustomed security has no focused connection to the former companion.
medium	56:26	Peaceful speech in Paradise supports the setting of the focus's conversation among the saved.
no value	26:62	Musa's assurance of divine guidance does not clarify the companion or later recollection.
weak	18:72	A corrective response within a teacher-student pair offers only a distant dialogue parallel.
no value	26:20	Musa's admission of an earlier error does not illuminate the former companion.
no value	22:40	Persecution for confessing Allah does not develop the focus's companion scene.
no value	21:6	The disbelief of destroyed towns does not add a companion or dialogue connection.
weak	40:24	Pharaoh's elite jointly label Musa a liar, providing only a broad example of collective hostile influence.
no value	71:2	Nuh's announcement to his people does not clarify the former companion.
no value	23:118	The prayer for forgiveness and mercy does not add a focused companion relation.
medium	38:82	Satan's vow to mislead everyone supplies a broad source for the kind of faith-undermining influence represented by the companion.
no value	50:29	The unchangeability of God's word does not clarify the former companion or conversation.
no value	99:3	Human astonishment before the earth's report does not develop the focus's companion theme.
weak	18:64	A shared journey and spoken recognition between two travelers provide only a distant relational parallel.
no value	7:15	Satan's reprieve does not itself clarify the former companion.
no value	33:32	Guidance on appropriate speech does not concern companionship or afterlife dialogue.
no value	11:80	Lot's wish for strength or protection does not illuminate the focus's companion.
no value	37:151	The deniers' false speech does not add a companion-specific connection.
no value	21:29	A false divine claim and its punishment do not clarify the focus's former companion.
no value	41:11	The heavens and earth answering God's command do not develop human companionship.
no value	19:20	Mary's question about a child has no focused relation to the companion.
weak	18:77	The disagreement between travel companions offers a limited relational-dialogue parallel only.
no value	26:168	Lot's rejection of his people's deed does not clarify the former companion.
no value	67:25	The deniers' demand for the promised time does not illuminate the companion relation.
no value	28:33	Musa's fear after killing a man does not develop the focus's remembered companion.
weak	40:73	The judgment question to polytheists loosely parallels the focus's afterlife speech, without its companion relation.
