strong	7:9	It almost exactly repeats light scales and loss of self, while adding wrongdoing toward the signs as the cause.
strong	7:8	Its heavy-scales counterpart establishes the just measure and successful alternative to the focus's light scales.
strong	55:9	It frames weighing as justice and forbids diminution, clarifying the normative standard behind deficient scales.
strong	23:102	The immediately preceding heavy-scales verse supplies the direct positive contrast to 23:103's outcome.
medium	23:101	The trumpet and collapse of kinship establish the same final-reckoning setting immediately before the scales.
strong	42:45	It explicitly defines the losers as those who lose themselves and their households at the Resurrection in enduring punishment.
strong	101:8	It repeats the focus's opening condition of light scales, isolating the decisive deficiency before its consequence.
weak	23:40	The local prediction of regret gives a broad consequence pattern but does not explain scales, self-loss, or permanence.
medium	58:17	It joins the people of the Fire to abiding there, supporting the focus's final permanent residence.
strong	11:21	It explicitly names those who lose themselves and adds the disappearance of their fabricated claims.
medium	7:172	Self-witness before the Day of Resurrection gives an accountability frame for the focus's loss of self.
medium	11:107	It clarifies abiding in punishment as a continuing condition subject to God's will, though without the focus's scales or self-loss.
strong	43:74	It directly states that sinners abide in the punishment of Hell, closely matching the focus's final clause.
weak	23:46	The local account of arrogant resistance is only distant background to the later reckoning outcome.
medium	2:162	It combines abiding punishment with the fact that it is not lightened, making the focus's lightness a sharp ironic contrast.
medium	101:6	The heavy-scales counterpart confirms that weight is the criterion, but is redundant after 7:8 and 23:102.
no value	17:28	Its instruction on gentle speech to those one cannot assist does not clarify the focus's reckoning scene.
medium	43:54	It shows a different sense of making people light or contemptible, offering a limited contrast to the judicial lightness of scales.
weak	21:102	Its blissful abiding contrasts with the focus's Hell but adds little beyond the general idea of permanence.
weak	23:33	The local elites' denial of the Hereafter provides background for the surah's later reckoning, without a direct link to the focus.
weak	30:60	It warns against being made light by the uncertain, a social use of the root rather than the focus's scale judgment.
strong	6:20	It explicitly connects recognized truth, refusal of faith, and losing oneself.
weak	40:9	Protection from evils and great success supplies a broad positive alternative to the focus's loss.
weak	7:99	It calls false security among the losers, but does not specify the focus's judgment or consequence.
strong	6:12	It joins gathering for the Day of Resurrection with those who lose themselves through disbelief.
medium	23:116	The surah's closing declaration of the true King gives a local theological frame for the final judgment announced in the focus.
medium	41:23	It portrays a false assumption about God as the agency that brings people into loss.
strong	4:97	It explicitly describes wronging oneself and names Hell as the resulting abode.
medium	40:17	Each self being repaid for what it earned without injustice clarifies the calibrated personal judgment implied by the scales.
weak	7:178	It identifies the misguided as losers, a general outcome category already well represented by earlier cards.
medium	23:11	Its abiding in Paradise provides the local positive counterpart to abiding in Hell after the scales.
medium	23:68	The nearby challenge to reflect on the message supplies local background for rejection that culminates in loss.
medium	39:65	It states that associating partners nullifies deeds and makes one a loser, supplying a cause of deficient value.
strong	4:93	It explicitly joins a grave deliberate act to Hell and abiding there.
medium	23:16	The nearby resurrection statement establishes the temporal setting in which the focus's weighing occurs.
medium	46:18	It calls condemned communities losers, giving a collective precedent for the focus's personal loss.
strong	72:23	It directly assigns disobedience to the Fire of Hell with abiding there forever.
weak	31:12	Its teaching that gratitude benefits the self supplies only a broad positive contrast to self-loss.
weak	11:63	It calls disobedience a source of loss, but its prophetic dispute does not explain the focus's final scene.
medium	2:275	It makes returning to prohibited conduct lead to the Fire and abiding there, though by a distinct case.
strong	23:62	Its immediate assurance of capacity-matched obligation, truthful record, and no injustice clarifies the justice of the coming scale judgment.
medium	5:30	It shows a self yielding to wrongdoing and thereby becoming one of the losers.
medium	40:49	Those in Hell ask only for one day of reduced punishment, sharpening the irrevocable burden of the focus's abiding state.
strong	23:38	The local false accusation against a messenger exemplifies the rejection pattern whose consequence appears later in the surah.
weak	2:64	It presents mercy as what prevents those who turn away from becoming losers, a distant remedial contrast.
strong	2:217	It explicitly combines apostasy, nullified deeds, the Fire, and abiding there.
weak	30:27	Creation and re-creation support resurrection generally but add no specific explanation of the focus's loss or Hell.
medium	7:23	It voices self-wronging and the fear of becoming losers, presenting repentance as the alternative to completed self-loss.
no value	19:5	Fear about heirs and a request for a successor do not clarify the focus's final reckoning.
weak	23:91	Its local rejection of false gods gives theological background but no direct account of scales, self-loss, or abiding.
weak	21:34	It denies bodily immortality in this world, a different kind of permanence from the focus's abode in Hell.
no value	28:7	The instruction to Moses' mother does not materially clarify the focus.
medium	55:8	Its prohibition against transgression in the balance reinforces the moral standard behind the focus's deficient scales.
medium	23:34	The local claim that obedience to a human messenger means loss exposes the distorted judgment reversed by the surah's true reckoning.
medium	3:88	It states that punishment is neither lightened nor delayed, closely reinforcing the permanence of the focus's outcome.
weak	23:92	God's knowledge of hidden and visible matters gives local judgment background without explaining the stated result.
weak	48:10	It says breaking a pledge rebounds on oneself, a limited ethical parallel to self-incurred loss.
strong	2:81	It directly connects acquired sin that envelops a person with being companions of the Fire and abiding there.
weak	23:67	The local portrayal of arrogant night talk gives only broad background for the surah's condemned audience.
weak	5:21	It calls turning back a loss, but the narrative setting is distant from the focus's scales and Hell.
medium	59:17	It portrays a shared end in the Fire with abiding there as the recompense of wrongdoers.
medium	27:14	It shows selves inwardly certain yet outwardly denying through injustice and arrogance, a plausible path to self-loss.
weak	39:63	It identifies deniers of God's signs as losers, but adds little after the more explicit self-loss cards.
strong	9:17	It combines self-testimony to disbelief, nullified works, the Fire, and abiding there.
