strong	55:66	Nearest parallel; differentiates the paired springs by their forceful issuing.
no value	51:56	Does not add to the garden-source reading.
weak	21:81	Movement under command offers only a remote parallel to directed flow.
strong	88:12	Direct singular parallel of a running spring, reinforcing continual flow.
medium	55:46	Supplies the immediately governing paired-garden setting.
weak	14:32	Broad water and movement pattern, but not a spring within the garden scene.
medium	55:52	Adds the garden's paired fruit outcome after its sources are named.
no value	55:56	Adjacent garden detail, but not source or flow evidence.
medium	54:12	Contrary flood scene marks bursting springs as potentially destructive rather than garden-sustaining.
medium	55:68	Extends the paired gardens with their produce, though redundant after 55:52.
no value	17:88	No material contribution to the source reading.
medium	22:23	Paradise rivers support a wider parallel of enduring, life-giving flow.
medium	76:18	A named spring adds a distinct source-identification parallel.
no value	55:47	Refrain frames the gift but adds no new source detail.
medium	44:52	Pairs gardens and springs as sustaining infrastructure in another protected setting.
no value	90:8	Uses a different sense of the shared Arabic form.
medium	55:48	Immediate canopy context supports the enclosed garden setting.
weak	51:15	Garden-and-springs pairing is redundant and lacks a distinct flow detail.
weak	54:14	Movement language concerns a vessel, not a water source.
no value	27:17	No material contribution to the source reading.
weak	55:24	Sea-vessel movement is a secondary, non-spring flow parallel.
no value	42:29	No material contribution to the source reading.
no value	55:49	Refrain frames the gift but adds no new source detail.
weak	81:16	Celestial motion is only a remote contrast to water flow.
no value	34:22	No material contribution to the source reading.
no value	46:18	No material contribution to the source reading.
no value	19:26	Contrast reading warns against conflating the non-source use of the term.
weak	51:3	Generic movement, with no garden or spring relation.
no value	55:51	Refrain frames the gift but adds no new source detail.
weak	22:14	Another paradise-river formula, now largely redundant.
weak	42:32	Vessel movement offers a remote, indirect flow parallel.
medium	55:10	Nearby earth setting situates the later garden imagery, without specifying its springs.
strong	76:6	Adds the strongest distribution reading: a spring actively directed through channels.
no value	56:22	Different sense of the shared Arabic form.
weak	26:147	Garden-and-springs pairing repeats an already established setting.
medium	15:45	Connects gardens and springs to a protected, sustained environment.
medium	88:5	Contrary hot spring marks that source quality and context matter.
medium	55:9	Nearby balance motif supports the parallel reading of ordered, channelled movement.
weak	4:13	Boundary-and-river relation is secondary and already well supported.
medium	55:62	Adds the later paired-garden structure and invites comparison without identifying its springs.
no value	55:53	Refrain frames the gift but adds no new source detail.
medium	44:25	Contrary loss of gardens and springs shows the infrastructure can be withdrawn.
weak	26:134	Repeated garden-and-springs pairing adds little after earlier parallels.
no value	55:37	No material contribution to the source reading.
weak	9:89	Generic paradise-river formula, redundant.
weak	102:7	Uses a different sense of the shared Arabic form.
weak	44:26	Adjacent cultivation detail supports the garden setting only indirectly.
weak	66:8	Another enduring-river formula, redundant after closer garden parallels.
no value	21:22	No material contribution to the source reading.
medium	55:7	Nearby balance motif helps preserve the ordered-flow reading.
weak	2:164	Broad life-cycle and water pattern, without a localized spring-garden link.
no value	12:84	Uses a different sense of the shared Arabic form.
no value	55:41	No material contribution to the source reading.
weak	25:10	Paradise rivers are a remote parallel, now redundant.
no value	2:219	No material contribution to the source reading.
medium	44:51	Secure-station context prepares the following gardens and springs.
medium	2:266	Contrary garden destruction tests the vulnerability of river-fed abundance.
no value	18:86	Spring reference is geographical, not garden-sustaining.
no value	55:33	No material contribution to the source reading.
weak	16:31	Generic abiding-garden river formula, redundant.
medium	2:60	Multiple springs and allocated drinking add a social-distribution contrast.
weak	26:58	No spring or flow contribution beyond remote setting context.
weak	20:76	Generic abiding-garden river formula, redundant.
no value	18:28	Uses a different sense of the shared Arabic form.
weak	26:59	Inheritance detail only indirectly follows the lost cultivated setting.
medium	77:41	Combines shade and springs into a distinct protective habitat.
medium	7:160	Allocated springs repeat the distribution contrast with fuller communal context.
no value	46:17	No material contribution to the source reading.
weak	34:12	A molten-source reading is a material contrast, not water or garden evidence.
no value	15:88	Uses a different sense of the shared Arabic form.
no value	37:48	Different sense of the shared Arabic form.
medium	43:51	Contrary political appropriation of rivers bounds claims about controlled flow.
no value	20:131	Uses a different sense of the shared Arabic form.
no value	37:49	No material contribution to the source reading.
weak	4:122	Generic paradise-river formula, redundant.
no value	20:39	Uses a different sense of the shared Arabic form.
no value	51:22	No material contribution to the source reading.
strong	36:34	Directly joins gardens with springs made to burst forth, supplying their source.
no value	20:40	Uses a different sense of the shared Arabic form.
medium	26:57	Contrary removal from gardens and springs makes their loss visible.
weak	38:36	Directed wind motion is only a remote flow parallel.
no value	5:45	Uses a different sense of the shared Arabic form.
weak	26:148	Cultivation detail is indirect and redundant.
weak	9:100	Generic paradise-river formula, redundant.
no value	3:13	Uses a different sense of the shared Arabic form.
no value	51:16	No material contribution to the source reading.
medium	56:18	Links cups to a living source, adding a service-and-supply perspective.
no value	21:61	Uses a different sense of the shared Arabic form.
weak	30:46	Vessel movement and provision form only a broad infrastructure parallel.
no value	11:37	Uses a different sense of the shared Arabic form.
no value	52:20	Different sense of the shared Arabic form.
weak	7:43	Generic paradise-river formula, redundant.
weak	78:32	Garden produce detail is indirect and redundant.
weak	98:8	Generic paradise-river formula, redundant.
weak	45:12	Sea-vessel movement is only a remote flow parallel.
weak	58:22	Generic paradise-river formula, redundant.
no value	2:177	No material contribution to the source reading.
no value	39:5	Celestial motion does not clarify the garden springs.
no value	3:77	No material contribution to the source reading.
no value	57:4	No material contribution to the source reading.
medium	2:74	Bursting springs from rock offer a distinct origin contrast for directed garden flow.
medium	6:6	Rivers beneath a destroyed cultivated people provide a contrary durability boundary.
medium	7:57	Water's arrival and revived growth add a wider replenishment pattern.
medium	13:35	Garden-river image reinforces sustained interior abundance, though without a spring detail.
strong	17:91	Directly combines a garden with rivers caused to gush through it.
medium	18:32	Sets up the paired-garden configuration developed by the following river detail.
strong	18:33	Two gardens with a river made to flow between them closely parallel supplied paired gardens.
medium	19:24	A nearby spring adds a localized source-and-sustenance parallel outside the garden scene.
medium	23:18	Water stored in the earth supports the hidden-source side of the flow reading.
medium	23:50	Pairs a secure elevated place with a spring, joining shelter and source.
medium	27:60	Rain-grown gardens add the dependence of cultivated abundance on supplied water.
medium	32:27	Water directed to barren land and cultivation provides an operational irrigation parallel.
strong	39:21	Water guided through the earth and brought out as springs directly models routed supply.
medium	47:15	Multiple enduring rivers broaden the garden-source picture with differentiated provision.
medium	50:9	Blessed descending water and gardens add a renewal-and-growth parallel.
medium	56:68	Questions the source and quality of drinkable water, sharpening the gift dimension.
medium	71:12	Combines gardens and rivers as a sustained provision pattern.
