strong	20:102	Adds the day-scene's gathering of criminals as a visibly marked collective.
strong	40:17	Supplies exact, non-wrongful repayment and rapid accounting for the scene.
strong	16:23	Supports criminality as acquired responsibility despite concealed arrogance.
strong	38:38	Direct parallel for fettered conjunction; preserves the labor/restraint contrast.
strong	14:48	Immediate prior stage: universal exposure before the overpowering authority.
weak	18:83	Offers only a remote title-based pairing analogy.
medium	37:33	Adds shared participation in punishment, a collective dimension beside fettering.
strong	14:50	Immediate sequel: extends fitted punishment from bonds to bodily covering and fire.
strong	74:41	Clarifies the criminal designation as acquired through recurring acts and omissions.
strong	25:13	Shows bound bodies in confinement, while retaining the containment contrast.
strong	36:54	Confirms exact action-based settlement without injustice.
strong	6:55	Frames criminality as a recognizable path formed through accumulated conduct.
strong	18:49	Adds exhaustive written accounting and the presence of deeds at judgment.
strong	14:51	Immediate sequel: gives action-based recompense and rapid accounting as the purpose.
weak	8:8	Offers only a broad resistance-to-truth reading of criminality.
medium	18:47	Adds universal gathering with none omitted from the reconstituted scene.
medium	14:20	Within the same process, affirms capability to enact the altered stage and punishment.
no value	17:17	Contrast evidence only; it supplies no positive route to the focus.
weak	77:15	Reiterates the day-marked warning but adds no distinct mechanism.
strong	36:32	Adds total reassembly and presentation, grounding a collective fettered scene.
medium	11:22	Adds loss as an outcome of acquired conduct.
medium	46:25	Adds communal criminal consequence but not the fetter mechanism.
medium	14:38	Immediate context adds full knowledge of concealed and public acts.
strong	36:59	Adds visible separation of criminals from the assembled multitude.
weak	77:19	Reiterates the day-marked warning but adds no distinct mechanism.
medium	14:46	Immediate context: schemes remain held before the authority of the final scene.
medium	38:3	Adds closure of recourse when a collective call can no longer change direction.
weak	77:24	Reiterates the day-marked warning but adds no distinct mechanism.
strong	3:161	Connects concealed taking, carrying it at judgment, and exact recompense.
weak	6:6	Offers only a remote collective-history analogy for binding.
weak	43:13	Offers only a loose contrast to unachievable controlled conjunction.
weak	14:24	A distant structural image, with no direct account of fettering or culpability.
medium	36:31	Adds succession of communities and their nonreturn before wider gathering.
medium	10:13	Adds collective criminal consequence, supporting acquired culpability.
medium	39:62	Adds an authority-and-keeping frame, not fettering itself.
strong	44:22	Supports criminality as a responsibility-producing course rather than a fixed label.
strong	45:28	Adds communities called to their records and recompensed for their acts.
medium	14:45	Immediate warning from earlier self-wronging communities supplies a consequence frame.
medium	15:12	Adds an inwardly fixed response that turns exposure to guidance into responsibility.
medium	5:62	Adds active wrongdoing and illicit gain as the conduct behind culpability.
strong	38:37	Direct companion to 38:38: assigned labor precedes others bound in fetters.
strong	34:32	Adds a contrary allocation of blame, preserving individual responsibility amid social pressure.
weak	18:17	Only a broad guidance contrast, without a direct account or fetter link.
weak	14:33	Immediate background of ordered provision, but no direct focus mechanism.
strong	50:23	Adds the paired companion's presentation of ready evidence.
