strong	15:18	Direct parallel: illicit listening is followed by a visible flame.
medium	7:86	Adds the pattern of sitting at routes to obstruct access, supporting the ambush reading.
weak	3:168	Only a distant stationary-position resonance; its setting is unrelated to celestial listening.
strong	72:8	Immediate antecedent: the sky is found filled with severe guards and flames.
no value	72:7	No distinct contribution to the listening, guarding, or flame scene.
medium	78:21	Clarifies mirsad as a prepared interception point, though in a different judgment scene.
strong	37:10	Close parallel: a snatched hearing attempt is pursued by a piercing flame.
no value	25:60	No distinct contribution beyond a remote recoil motif.
weak	85:6	Stationary sitting and oversight offer a limited analogy for an occupied watch position.
strong	72:13	Supplies the authorized countermodel: hearing guidance becomes faith rather than interception.
medium	72:10	Continues the immediate aftermath, preserving uncertainty about the guarded change's earthly outcome.
medium	41:4	Contrasts sound reception with the refusal of understanding and response.
strong	72:27	Directly pairs guarded exclusion of an unauthorized listener with guarded passage for an approved messenger.
medium	72:12	Nearby recognition that neither flight nor earthly movement escapes divine power supports the enclosure.
weak	54:55	The settled seat gives only a broad positional resonance.
medium	3:121	Shows maqa'id as deliberately assigned positions in an organized defensive setting.
weak	4:71	Prepared movement and formation are only a secondary analogy to the defensive arrangement.
medium	89:14	Supports mirsad as active, prepared surveillance rather than mere observation.
weak	72:14	Nearby division of paths adds little to the access-and-interception scene.
medium	50:17	Paired seated receivers provide a parallel of fixed posts that take in and record.
weak	67:7	Forced hearing offers a distant contrast to receptive hearing, but not the guarded access mechanism.
medium	47:16	Distinguishes physical listening from retained understanding, reinforcing the authorized-hearing contrast.
strong	72:28	Completes the secure-message side of the local contrast with delivery, encompassing knowledge, and count.
strong	50:37	Explicitly presents attentive, present hearing as an active and responsible reception.
no value	37:32	No distinct contribution to the focus scene.
weak	48:8	Authorized testimony is a remote parallel to legitimate transmission.
strong	7:16	Provides a route-side ambush pattern: the attacker blocks travelers rather than changing the path itself.
medium	6:25	Listening without comprehension supplies a reception contrast, though not an access parallel.
weak	72:15	The nearby consequence for deviating paths does not clarify the listening scene itself.
strong	37:8	Direct celestial parallel: attempted hearing is excluded and answered from every side.
no value	4:123	No distinct contribution to the focus scene.
no value	34:28	No distinct contribution to the listening or guard pattern.
strong	72:1	Establishes the surah's receptive hearing as a counterpoint to illicit listening in 72:9.
no value	42:20	No distinct contribution to the focus scene.
weak	72:24	Nearby eventual exposure of relative power adds little to the interception mechanism.
weak	41:36	Divine hearing is only a general backdrop here, without an access or reception parallel.
no value	79:31	No distinct contribution to the focus scene.
no value	20:115	No distinct contribution to the listening or guard pattern.
medium	46:30	Jinn identify what they heard as coherent guidance, extending the sanctioned-hearing contrast.
no value	26:209	No distinct contribution to the focus scene.
weak	7:59	A commissioned warning is only a remote counterpart to authorized transmission.
weak	22:61	General divine hearing and sight do not clarify the guarded listening event.
weak	72:11	Nearby internal variety does not add to the access or interception reading.
weak	72:16	The local path motif is contextual but does not clarify the celestial guard.
no value	24:60	No distinct contribution to the focus scene.
no value	58:4	No distinct contribution to the focus scene.
weak	7:61	Authorized messenger language is only a remote transmission parallel.
medium	38:7	Shows a communal hearing filter that rejects what lies outside its accepted transmission.
no value	4:85	No distinct contribution to the focus scene.
weak	7:67	Authorized messenger language is only a remote transmission parallel.
weak	20:46	Hearing and seeing as immediate oversight give only a broad guard analogy.
weak	27:7	The different earthly use of shihab marks a limited lexical boundary, not the celestial action.
medium	43:80	Hearing secret speech and having it written extends the surveillance-and-recording side of the scene.
no value	29:60	No distinct contribution to the focus scene.
no value	56:53	No distinct contribution to the focus scene.
weak	17:41	Reiterated discourse producing recoil is a distant contrast to receptive hearing.
weak	5:108	Hearing as compliance with a corrective procedure is a broad reception parallel.
no value	12:82	No distinct contribution to the focus scene.
strong	72:2	States the immediate outcome of the surah's proper hearing: guidance is met with faith.
medium	9:6	Protected opportunity to hear divine speech contrasts sharply with unauthorized extraction of it.
weak	2:127	Divine hearing of a request offers no specific access or interception parallel.
medium	72:23	The nearby duty of balagh supports the legitimate-delivery side of the local contrast.
medium	26:220	Complete divine hearing and knowledge form a broad counterpoint to excluded false carriers.
medium	9:107	Irsaad as preparation for an adversary supports the prepared-ambush force of rasad.
weak	72:17	Nearby turning away from remembrance adds little beyond the general hearing contrast.
medium	67:23	Treats hearing as a given faculty whose use entails response, though earlier cards cover this more directly.
no value	43:13	No distinct contribution to the focus scene.
weak	72:19	The local gathering around invocation does not clarify the celestial listening mechanism.
medium	16:65	Offers a transformation model for receptive hearing, but it is secondary to the closer contrasts.
no value	2:196	No distinct contribution to the focus scene.
weak	72:20	Nearby exclusive invocation does not clarify the guarded hearing scene.
medium	56:25	A protected auditory realm excludes corrupt speech, a partial parallel to secured access.
no value	6:163	No distinct contribution to the focus scene.
no value	72:3	No distinct contribution to the listening or guard pattern.
no value	2:227	No distinct contribution to the focus scene.
no value	4:92	No distinct contribution to the focus scene.
no value	72:25	No distinct contribution to the focus scene.
