strong	18:31	Direct parallel: green sundus and brocade garments with bracelets frame the adorned garden as recompense.
weak	33:56	A secondary resonance of blessings bestowed on believers, but it does not clarify the garments, bracelets, or drink.
weak	10:10	Names the Lord in a paradisal setting; only a remote support for the direct divine attribution of the drink.
strong	35:33	Parallels bracelets, adornment, and silk in gardens, supporting honored bodily ornament without requiring the same materials.
strong	76:22	Immediately identifies the preceding scene as recompense and thanked striving, framing its outer adornment and drink as return.
medium	35:12	Juxtaposes drinkable water and wearable ornament from the sea, linking nourishment and adornment as distinct divine benefits.
strong	44:53	Directly repeats the sundus and brocade clothing, preserving the shared vision of elevated communal dress.
strong	76:17	Begins the cup-mixture sequence that culminates in the Lord giving the purifying drink; mixture may also suggest inward effect.
medium	71:7	Presents clothing as a contrary cover used to resist forgiveness, sharpening the difference between concealment and honored dress.
medium	76:15	Supplies the silver vessels and circulating service immediately before the silver bracelets and final drink.
medium	3:145	Links recompense to distinct worldly and final horizons; its work-return pattern supports, but does not define, the adornment.
strong	74:4	Joins clothing and purification, supporting an outward-and-inward reading; a proposed recompense link remains contrastive rather than direct.
strong	22:19	The contrary image of garments cut from fire and poured heat makes 76:21's clothing and drink a reversal of punitive enclosure.
medium	76:19	Adds circulating everlasting attendants and pearl-like appearance, extending the visible service and radiance around 76:21.
weak	92:20	Names seeking the face of the highest Lord; only indirectly relates the final gift to the Lord's direct agency.
strong	22:23	Pairs bracelets and silk in gardens and explicitly contrasts the prior fire-clothing scene with honored adornment.
medium	76:16	Completes the carefully measured silver-vessel detail that prepares the silver material reappearing in the bracelets.
weak	80:14	Purity is applied to raised pages, offering only a distant analogue to the purifying quality of the drink.
strong	55:76	Green surfaces and fine furnishings offer a parallel living-color setting for the green garments, while retaining plant and textile senses.
strong	76:20	Its great blessing and dominion form the immediate scene whose outward splendor 76:21 specifies.
weak	98:2	Purified pages offer a secondary purity register, not a direct account of clothing or drinking.
weak	91:14	Uses the Lord's action in judgment; it only broadly contrasts divine care in 76:21 with destructive judgment.
strong	76:18	Names the spring in the immediate drink sequence, supplying the source before the Lord directly gives the purifying drink.
medium	43:53	Treats gold bracelets as a demanded badge of rank, a secondary and potentially critical comparison to 76:21's honored silver bracelets.
strong	47:15	Contrasts garden rivers and pleasant drink with scalding water that destroys within, clarifying the life-giving versus punitive drink polarity.
medium	76:14	Adds near shade and accessible fruit to the prepared garden hospitality surrounding the clothing and drink.
strong	22:63	Connects water to earth becoming green, preserving green as living, watered prosperity alongside its garment use.
medium	78:24	The denial of coolness and drink supplies a contrary deprivation against 76:21's granted purifying drink.
no value	15:32	The prostration scene has no material or contextual contribution to 76:21.
weak	15:74	Its overturned upper and lower order is a remote contrary use of elevation, not an explanation of the garments.
medium	12:46	Green ears versus dry ones preserve green as a growth-and-decay sign, secondary to its textile sense in 76:21.
strong	76:13	Adds reclined ease without sun or bitter cold, defining the stable climate of the same surrounding reward scene.
weak	14:40	Repeated appeal to the Lord gives only broad support for the direct divine giver in 76:21.
weak	43:33	Silver as worldly architectural display offers a material comparison, without clarifying its transformed use as bracelet.
