strong	80:10	Aynı hitaptaki karşı yön, tasaddi'nin tercih ettiği muhatabı belirginleştirir.
strong	80:3	Tezkiye ihtimali, yönelmenin ihmal edilen muhatabını açıklar.
weak	8:35	f03 için contrast sınırı: karşılıksız yankı, muhataba yöneliş değildir.
medium	74:14	Kişiye sağlanan genişlik, istigna bağlamını ikincil olarak destekler.
weak	80:33	İşitme kanalındaki ezici ses sahnesi, dikkate yalnız dolaylı bağlanır.
weak	74:12	Maddi genişlik motifini yineler; 80:5 daha doğrudandır.
strong	80:4	Zikranın faydası, yönelmenin ihmal ettiği kişiyi açıklar.
no value	52:8	Dafi' ifadesi dikkat veya muhataba yönelişi açıklamaz.
weak	80:42	Sonuç tasviri, 80:5-7 ayrımına uzak bir ahlaki arka plan verir.
weak	90:8	Algı imkanı motifini verir; yönelme tercihini açıklamaz.
strong	80:7	Tezkiye olmamasının sorumluluğunu sınırlar ve karşıt bağlamı tamamlar.
no value	70:2	Dafi' ifadesi focus'taki yönelme ölçütüne bağlanmaz.
weak	80:16	Arınmışlık teması vardır, fakat muhataba yöneliş doğrudan değildir.
medium	38:68	Yüz çevirme, yönelmenin karşıt tavrını verir; 80:10 daha yakındır.
strong	80:1	Yüz ekşitme ve dönme, 80:6'daki yönelme tercihinin anlatısal başlangıcıdır.
weak	53:61	Gaflet hali, dikkat eksikliğine yalnız genel bir karşıtlık sunar.
no value	80:30	Bahçe tasviri, focus'taki muhatap seçimini açıklamaz.
no value	100:4	Toz kaldırma sahnesi, yönelme veya muhatapla ilgili değildir.
strong	80:2	Gelen kör kişi, focus'taki yönelmenin karşısında kalan kişidir.
no value	37:162	Fitneye düşürme bağlamı, muhataba yönelişi açıklamaz.
no value	80:22	Diriltme sahnesi, focus'taki tercih ölçütüne bağlanmaz.
medium	70:18	Toplayıp saklama, istigna ve toplumsal üstünlük arka planını destekler.
strong	80:8	Çaba ile gelen kişi, 80:6'nın ihmal edilen karşı muhatabıdır.
weak	71:9	Açık ve gizli çağrı biçimleri, yönelişe dolaylı bir iletişim bağlamı verir.
medium	80:12	Zikranın isteğe bağlı alımı, yönelmenin amacı için ikincil çerçevedir.
