strong	44:54	Near-verbatim parallel retaining both joining and حور عين.
medium	55:70	Adds a companion-quality register alongside the focus's paired setting.
medium	37:1	Adds a distinct disciplined-order register for صف.
medium	55:76	Extends reclining with a layered material setting for bodily repose.
medium	52:24	The immediate sequence adds attendant presence around the paired assembly.
no value	37:45	The rejected عين route concerns service and does not positively explain 52:20.
medium	55:54	Adds an alternate furnished-reclining scene and its material depth.
no value	52:39	No clear contribution to the focus's ordered pairing and repose.
weak	43:34	A luxury-throne contrast cautions against treating repose as a status proof.
strong	36:56	Combines spouses, reclining, and a sheltered setting in a close parallel.
medium	56:22	Confirms حور عين, but adds less after the fuller parallel at 44:54.
medium	55:72	Adds a protected, bounded setting for حور.
medium	88:15	Supplies an independent furniture-based instance of ordered arrangement.
medium	52:17	Sets the immediate scene within the surrounding garden-and-bliss frame.
weak	56:7	Offers a broad grouping register for أزواج, not the focus's companionship.
medium	56:15	Adds constructed couches as a material register for supported repose.
medium	52:18	Adds the immediate frame of received favor and protection.
weak	37:165	Reiterates صف as collective formation but is redundant with earlier row evidence.
strong	37:44	Adds couches joined to mutual facing, sharpening the social orientation.
weak	56:23	Extends the nearby حور imagery with protected-brilliance language.
no value	56:18	The rejected عين route concerns drink provision, not the focus's descriptor.
medium	88:13	Adds elevated couches as another register of settled bodily support.
medium	52:19	The immediate sequence supplies a shared-reception setting around the focus.
no value	76:6	عين here opens a spring route, not a positive route to the focus.
strong	15:47	Adds a social precondition for mutually open couch-based fellowship.
no value	52:15	No clear addition to the paired, ordered repose of 52:20.
no value	44:25	The contrast-route spring imagery is not positive support for 52:20.
medium	38:51	Corroborates reclining within an abundant, responsive setting.
medium	52:22	The next verse extends the focus's scene with desired provision.
no value	44:52	Garden-and-spring imagery does not clarify the focus's eye descriptor.
medium	76:13	Adds climatically untroubled couch-based repose.
no value	52:37	No clear contribution to ordered reclining or pairing.
strong	54:14	Contributes an alternate divine-oversight register for the focus's eye language.
strong	56:16	Closely joins supported reclining with reciprocal orientation.
medium	44:53	Adds mutual-facing presentation, though less directly than 37:44 and 56:16.
medium	52:48	Reinforces the alternate divine-oversight reading already supplied at 54:14.
no value	88:5	عين here is a spring and supplies no positive focus route.
medium	52:23	Extends the immediate social setting with an orderly shared exchange.
no value	77:41	Spring imagery does not clarify the focus's companion or arrangement language.
no value	88:12	Spring imagery does not add to the focus's ordered paired scene.
no value	52:10	No clear contribution to the focus.
medium	81:7	Adds an eschatological pairing register, broader than companionship.
no value	102:7	The certainty formula with عين does not clarify 52:20.
strong	52:25	The immediate continuation realizes the focus's social ordering as reciprocal encounter.
weak	90:8	Offers a generic sensory register for عين, without localizing the focus's sense.
no value	84:14	The shared root does not establish a relevant route to حور.
weak	52:28	Adds a later statement of the community's prior dependence and mercy.
weak	18:48	Provides a judicial row register that marks a boundary from the focus's repose.
medium	89:22	Adds a sovereign, public formation register for صف as boundary evidence.
medium	24:41	Supplies a nonhuman coordinated-formation register for صف.
medium	25:74	Links spouses and eyes through a durable household-oriented register.
no value	58:1	Shared roots alone do not connect this marital dispute to 52:20.
medium	52:26	Adds the pre-transition household anxiety contrasted with the present security.
medium	23:27	Combines pairing with a strong divine-oversight register in a distinct setting.
no value	66:3	No clear contribution beyond incidental spouse and hidden-speech language.
no value	52:38	No clear contribution to the focus.
weak	78:8	Gives a generic creation-level pairing register.
medium	20:64	Adds a coercive-display register for صف, preserving a contrary use of order.
no value	55:66	The two-springs route does not clarify the focus.
weak	2:102	A destructive spouse-separation contrast marks what the focus does not portray.
weak	76:14	Adds accessible shelter and produce, largely redundant with earlier repose cards.
medium	52:21	Extends the surrounding relational field to intergenerational joining.
medium	20:18	Adds an alternate embodied-support register for اتكاء.
weak	18:31	Reiterates garden reclining with additional adornment, after stronger parallels.
no value	52:4	No clear contribution to the focus.
medium	61:4	Adds a tightly joined collective-order register for صف.
weak	15:88	Provides a boundary around gaze and worldly group-based display.
medium	52:27	Completes the local protection contrast underlying the secure scene.
weak	75:39	Adds a basic differentiated-pair register, distant from the focus's scene.
medium	37:48	Adds a further حور-associated gaze register, after fuller direct parallels.
no value	52:42	No clear contribution to the focus.
weak	84:9	Offers a return-to-household joy register only remotely related to the scene.
no value	2:7	The positional overlap supplies no meaningful route to 52:20.
weak	43:35	Extends the worldly-luxury contrast but adds little beyond 43:34.
weak	39:6	Adds a broad creation-and-pairing register, not the focus's companionship.
weak	20:131	Provides a worldly-display boundary for gaze and paired groups.
no value	52:46	No clear contribution to the focus.
weak	84:13	A misleading household-joy contrast is too remote to explain 52:20.
no value	2:5	The positional overlap supplies no meaningful route to 52:20.
weak	56:14	Supplies only broad setting context for the later couch-and-companion sequence.
weak	13:38	Adds human familial continuity, distant from the focus's ordered repose.
no value	34:12	The metallic-spring route does not clarify the focus.
no value	52:32	No clear contribution to the focus.
weak	78:38	Reiterates a judicial row register, now redundant with earlier boundary cards.
weak	28:9	The eye-joy expression does not localize the focus's descriptor.
weak	43:33	Extends the worldly-architecture contrast but remains indirect.
medium	40:8	Adds qualified reunion of spouses and descendants in a garden setting.
no value	12:31	The reclining setting is a distinct spectacle and gives no clear focus route.
weak	56:12	Provides only broad setting context for stronger nearby parallels.
weak	42:50	Adds a differentiated-offspring pairing register, distant from 52:20.
no value	55:50	The springs route does not clarify the focus.
weak	70:30	A legal spouse-boundary register does not materially explain the focus's scene.
no value	54:37	Loss of sight in punishment does not positively explain the focus.
weak	24:31	Adds a boundary-focused gaze register without selecting the focus's reading.
no value	67:30	The water-source route does not clarify the focus.
weak	22:5	Broad paired-growth imagery is too distant from the focus's scene.
no value	100:9	No clear contribution to the focus.
no value	37:38	The punishment statement does not clarify the focus.
no value	84:22	No clear contribution to the focus.
weak	49:11	Adds a general mutual-dignity horizon, but no specific route to 52:20.
strong	2:25	Adds purified spouses within a garden promise, a direct parallel to the focus's paired setting.
strong	3:15	Adds purified spouses to the garden-and-divine-pleasure horizon surrounding the focus.
strong	4:57	Reiterates purified spouses and lasting garden entry, directly extending the companionship register.
medium	7:19	Supplies an earlier garden-and-spouse configuration without the focus's ordered repose.
strong	30:21	Adds a relational register of settled mutuality distinct from the focus's visible arrangement.
medium	36:55	Supplies the immediate garden-state framing for the stronger 36:56 parallel.
medium	37:43	Sets the couch-and-companion sequence in its garden-of-bliss frame.
medium	37:49	Extends the nearby companion imagery with a protected-brilliance comparison.
strong	37:50	Parallels 52:25's reciprocal turning and questioning within a related scene.
medium	38:50	Supplies the garden-entry frame immediately preceding reclining and companion details.
strong	38:52	Adds companion restraint and parity beside the focus's paired assembly.
strong	43:70	Explicitly joins spouses in delighted garden entry.
medium	44:51	Supplies the secure-position frame immediately before 44:54.
medium	52:16	Adds the immediate transition into the setting described by 52:17-20.
weak	54:54	Provides broad garden-and-river context without a direct pairing or seating link.
strong	55:56	Adds a close companion-and-gaze parallel in the same garden sequence.
medium	55:58	Extends the companion imagery with a jewel-like comparison.
strong	55:74	Repeats the companion-and-gaze parallel in the second garden sequence.
medium	56:17	Parallels the attendant movement that follows 52:20 at 52:24.
medium	56:25	Adds a speech-quality condition for the shared social setting.
medium	56:26	Adds a peace-greeting register for the social environment.
medium	56:35	Begins a distinct account of the companions' renewed formation.
medium	56:36	Continues that companion account with a distinct relational attribute.
strong	56:37	Adds mutual affection and parity as a close relational parallel.
medium	76:15	Extends the reclining scene with ordered service vessels.
medium	76:19	Adds an attendant parallel to 52:24 within the same repose setting.
medium	78:33	Adds age-parity companions in a closely related eschatological scene.
weak	88:14	Adds a prepared-service element to the furnished repose sequence.
weak	88:16	Completes the arranged-furnishing sequence with spread coverings.
