medium	21:14	A retrospective communal confession, without the household or apprehension frame.
weak	68:28	A parallel mutual-address pattern that shifts toward blame.
medium	84:16	Auxiliary evidence preserves a care-tinged apprehension as a parallel tone.
medium	28:53	A collective retrospective "before" statement parallels the focus's remembered prior state.
medium	52:24	The immediate scene supplies the gathering's attendant household setting.
weak	4:159	A mixed boundary-at-death reading only loosely parallels a prior-state threshold.
strong	52:28	The immediate sequel names prior calling and mercy after the former apprehension.
strong	52:25	It establishes the face-to-face questioning that frames the speakers' recollection.
strong	83:31	A contrary household scene clarifies that household belonging can cultivate careless conduct.
weak	28:45	Household mention is incidental to a messenger's absence from an earlier community.
weak	37:30	The routed questioning concerns coercion and blame, not protective household concern.
strong	70:27	It directly develops apprehension as alert, protective fear before the Lord.
strong	84:13	A contrary former household joy sharpens the significance of former household apprehension.
strong	52:27	The immediate result identifies protection from punishment as following that former condition.
weak	8:52	A broad historical-recurrence reading adds little to the household apprehension.
medium	12:65	It depicts family provision and safeguarding as shared household responsibility.
medium	37:24	Questioning and answerability parallel the focus's gathered speech, but without its household concern.
weak	16:43	A knowledge-bearing community is only a distant parallel to household belonging.
medium	18:49	Fear before a complete record offers a distinct accountability-based apprehension.
medium	52:20	The nearby ordered gathering extends the social setting, though less directly than 52:25-28.
no value	58:3	The contrast route is boundary evidence and does not support the focus.
medium	23:57	It reinforces apprehension as reverent, attentive restraint, independently of household.
no value	52:39	Its disputed kinship premise does not illuminate the focus's household concern.
weak	35:43	Consequences returning upon an associated group only distantly parallels household responsibility.
medium	42:22	It distinguishes fearful recognition of one's acquired outcome from the focus's former care.
medium	16:72	Marriage, descendants, and service give a broader household frame.
weak	98:1	Group membership under obligation is a remote, non-household parallel.
medium	12:77	Kinship is used to distribute accusation, contrasting with caring household solidarity.
strong	52:21	It directly qualifies household continuity by preserving each person's own accountability.
medium	21:49	It develops apprehension toward the Hour as disciplined alertness without sight.
weak	28:48	Its retrospective rejection lacks the focus's household or apprehension dimension.
weak	52:4	The channel association alone offers no localized link to the focus.
medium	48:12	Return to households exposes a hostile assumption about others' family belonging.
weak	12:26	Kin-based testimony is too specific and unrelated to former apprehension.
weak	24:63	The routed call relation is a weak parallel to mutual speech.
no value	74:56	The available route is contrast evidence only.
weak	28:59	A community's wrongdoing before destruction does not develop the focus's household frame.
medium	52:18	The nearby protection-from-punishment motif supports the later outcome, redundantly.
strong	26:169	It presents salvation as separation of a household from a corrupt social practice.
medium	6:158	Prior faith and earned good clarify the importance of an earlier formed condition.
weak	37:26	Submission in the questioning scene adds little beyond the earlier dialogue cards.
weak	44:17	A historical collective trial is only a broad temporal parallel.
medium	68:31	A compact communal admission parallels retrospective moral self-assessment.
no value	52:46	Its channel membership supplies no discernible connection to the focus.
strong	12:93	Family gathering and restored sight join social and personal repair.
weak	68:29	This repeats the prior confession pattern with little additional value.
medium	27:46	Its reordered sequence of harm, forgiveness, and mercy parallels protective timing.
weak	38:64	A hostile collective association is a remote contrary social parallel.
