strong	37:48	Exact paired wording anchors the restrained gaze and companion setting of 38:52.
weak	22:32	The reviewed garment channel gives only an indirect boundary reading.
medium	11:114	Day-edge discipline supplies a parallel boundary image, not the gaze itself.
strong	78:33	Exact peer terminology preserves the reciprocal parity in 38:52.
strong	38:50	Immediate paradise-hospitality frame prepares the companions of 38:52.
weak	86:7	Retained reject route is contrast evidence only; its bodily imagery is remote.
strong	55:56	Exact restrained-gaze wording is a close paradise parallel, with an added boundary.
medium	38:45	The surah garment channel provides a secondary intra-surah reading.
medium	27:67	The retained dust reading contrasts equal companionship with reduction to inert matter.
strong	56:37	Exact peer terminology directly parallels the equal companions of 38:52.
weak	3:8	Inclining hearts offer only a distant contrary to held, unscattered attention.
medium	21:44	The retained edge image gives boundary evidence, though it concerns land and rule.
medium	55:72	Enclosure of companions parallels restraint, while differing from voluntary gaze-limitation.
strong	38:51	Immediate shared hospitality supplies the local setting for 38:52.
weak	23:35	Retained parallel readings concern dust and emergence, not reciprocal companionship.
medium	5:43	Shared possession wording is a grammatical parallel, not a companion reading.
weak	38:67	The surah trajectory is secondary evidence without a direct gaze or peer link.
weak	23:82	Retained dust readings preserve a remote contrast with personal mutuality.
weak	3:59	Creation from dust and divine presence do not directly illuminate 38:52.
weak	28:36	The reviewed garment branch is indirect and does not localize the focus terms.
medium	78:40	Its retained positive and rejected readings form a boundary contrast to accountable companionship.
no value	77:32	The palace simile does not bear on restrained gaze or peer parity.
strong	38:53	The promised accounting-day hospitality continues the immediate paradise frame.
weak	2:264	The retained soil-covering reading is a remote surface-versus-depth contrast.
weak	27:40	Momentary sight and possession are not the held mutual gaze of 38:52.
weak	38:18	The surah garment channel is only secondary and nonlocal here.
weak	37:16	The retained resurrection reading contrasts animation from dust with the focus scene.
weak	7:202	Failure to stop is a distant contrary to restraint, with no companion link.
weak	7:36	The reviewed garment branch offers only indirect contrary-setting evidence.
weak	30:20	The retained creation reading supplies a broad antecedent to human pairing, not a direct link.
weak	3:127	A cut-off edge gives only abstract boundary imagery.
strong	38:54	Inexhaustible provision completes the immediate hospitality regime containing 38:52.
weak	56:47	The retained objection to resurrection is remote from the focus relation.
weak	90:16	The retained dust-level weakness contrasts dignity but not gaze or parity.
weak	38:2	The intra-surah garment channel gives a secondary contrary to harmony.
weak	37:53	The retained denial of accounting contrasts the secure promise surrounding 38:52.
no value	74:16	Stubborn opposition has no focused link to gaze or peer parity.
weak	7:88	The reviewed garment branch supplies only indirect separation imagery.
medium	13:41	The retained edge reading is boundary evidence, though its subject is territorial loss.
no value	95:5	Descent to the lowest state does not directly bear on 38:52.
medium	38:56	The adjacent hell destination is contrary hospitality evidence.
weak	13:5	The retained new-creation reading is a distant contrast to the settled paradise scene.
no value	26:57	Gardens and springs alone do not specify the focus relation.
