strong	20:85	Fitna ve bir topluluğun sapması, 44:17'deki sınamanın toplumsal muhatabını aydınlatır.
medium	49:18	Gizli olanı bilme ve amelleri görme, sınamanın açığa çıkarıcı yönüne katkı verir.
medium	22:42	Önceki toplulukların yalanlaması, Firavun halkını tekrarlanan tarihsel örüntüye yerleştirir.
strong	54:41	Firavun ailesine uyarıcıların gelişi, 44:17'deki elçi gelişini doğrudan destekler.
weak	44:27	Firavun çevresinin sonraki refahını gösterir; 44:17'nin sınama ve elçi gelişine dolaylı bağlanır.
strong	29:2	Fitnanın inanç iddiasını sınadığı açıklaması, 44:17'deki fitnanın işlevini belirginleştirir.
strong	43:46	Musa'nın ayetlerle Firavun ve ileri gelenlerine gönderilişi, elçinin kimliğini ve görev alanını açıklar.
strong	44:18	Elçinin güvenilir olduğunu bildiren hemen sonraki ayet, 44:17'deki kerim resulü doğrudan niteler.
weak	37:63	Fitnanın zalimlerle ve ateşle ilişkisini gösterir; 44:17 için ikincil, karşıt bir çağrışım sunar.
strong	16:113	Kendi içlerinden gelen elçinin yalanlanması ve sonuç, 44:17'nin olası anlatı akışını açıklar.
weak	44:41	Sonraki hüküm günü sahnesi, Firavun sınamasının nihai karşılığını dolaylı olarak çerçeveler.
medium	51:13	Fitnanın ateşte gerçekleşmesi, sınamanın sert ve sonuçlayıcı boyutunu paralel olarak gösterir.
medium	7:109	Firavun'un ileri gelenlerinin elçiyi sihirbaz diye nitelemesi, toplu karşı koyuşun bir biçimini gösterir.
medium	26:106	Nuh'un halkına yönelen uyarı, elçi ile topluluk arasındaki tekrar eden çağrı düzenini karşılaştırır.
weak	51:46	Önceki fasık toplum örneği, Firavun halkının tarihsel örüntüsüne sınırlı destek verir.
strong	38:34	Fitnanın hükümdarlık sahibi bir kişiyi sınaması, 44:17'deki sınamanın genel kavramını güçlendirir.
medium	44:37	Önceki suçlu toplulukların helaki, Firavun halkının sınanma bağlamına tarihsel sonuç ekler.
weak	70:35	Kerim oluşun olumlu karşılığını gösterir; resulün kerim niteliğine yalnızca dolaylı ışık tutar.
strong	3:11	Firavun ailesinin ayetleri yalanlayıp cezalandırılması, 44:17'nin topluluğunu ve akıbetini doğrudan bağlar.
medium	44:32	İsrailoğullarının seçilmesi, aynı pasajdaki Firavun sınamasının karşı tarafını bağlamsallaştırır.
medium	64:15	Fitnanın bağlılıkları ortaya çıkaran sınama oluşu, 44:17'deki fiilin anlam alanını genişletir.
strong	29:3	Önceki insanların fitna ile doğru ve yalancı olarak ayrılması, 44:17'nin sınama amacını açıklar.
no value	44:54	Evlilik ve nimet sahnesi, 44:17'nin sınama-elçi ilişkisine ek bir anlam katmaz.
strong	81:19	Resulün kerim oluşu ve güvenilir aktarımı, 44:17'deki aynı nitelemeyi doğrudan açıklar.
medium	26:11	Firavun halkına yönelik takva çağrısı, 44:17'deki topluluğun elçi karşısındaki konumunu destekler.
medium	26:115	Elçinin apaçık uyarıcı oluşu, 44:17'deki resulün işlevini genel olarak açıklar.
strong	44:22	Musa'nın Firavun halkını suçlu topluluk diye nitelemesi, sınamanın toplumsal sonucunu sürdürür.
strong	69:40	Resulün kerim oluşu, 44:17'deki aynı nitelemeye doğrudan paraleldir.
weak	44:45	Sonraki azap tasviri, sınama reddedilirse doğabilecek sonucu dolaylı biçimde gösterir.
medium	44:49	Kerim unvanının alaycı tersine çevrilmesi, 44:17'deki olumlu nitelemenin karşıt kullanımını sunar.
strong	51:52	Önceki elçilerin sihirbaz ya da mecnun diye reddedilmesi, Firavun çevresindeki tepkiyi açıklar.
strong	44:33	İsrailoğullarına verilen ayetlerde açık bir bela bulunması, pasajdaki fitna temasını doğrudan sürdürür.
strong	44:13	Aynı surede elçinin gelişi karşısındaki geç kalmış hatırlama sorunu, 44:17'nin çağrı bağlamını açıklar.
medium	50:12	Önceki toplulukların yalanlaması, Firavun halkını geniş tarihsel ret örüntüsüne bağlar.
no value	44:36	Diriliş talebi, 44:17'nin sınama ve elçi gelişine doğrudan katkı sağlamaz.
medium	46:7	Gelen açık hakikatin sihir diye adlandırılması, elçiye yönelen ret dilini açıklar.
weak	26:58	Kerim makamın geçici oluşu, resulün kerimliğiyle ancak karşıt ve dolaylı ilişki kurar.
medium	27:29	Kerim niteliğinin güvenilir ve ciddi iletişime bağlanması, kerim resul ifadesini aydınlatır.
medium	54:33	Bir kavmin uyarıları topluca yalanlaması, Firavun halkının olası toplumsal tepkisine paraleldir.
weak	44:26	Kerim makamın terk edilmesi, 44:17'deki kerim resul ile yalnızca sınırlı bir karşıtlık taşır.
weak	44:47	Sonraki ceza sahnesi, 44:17'deki sınamanın akıbetine dolaylı bir ufuk verir.
medium	72:17	Bolluğun da fitna oluşu, 44:17'deki sınamanın yalnızca sıkıntıyla sınırlı olmadığını gösterir.
strong	40:5	Toplulukların elçilerini yakalama ve hakkı batılla savuşturma girişimi, 44:17'deki toplumsal sınamayı açıklar.
medium	44:19	Elçinin Allah'a karşı büyüklük taslamamayı emretmesi, 44:17'de başlayan mesajı doğrudan sürdürür.
weak	26:206	Vaat edilen sonucun sonra gelmesi, elçi çağrısının ertelenmiş akıbetine sınırlı katkı verir.
medium	3:86	Elçinin hak olduğuna tanık olduktan sonra inkâr, elçi gelişinin sınayıcı yönünü gösterir.
medium	44:30	İsrailoğullarının aşağılayıcı azaptan kurtarılması, Firavun halkının sınanma bağlamını tamamlar.
weak	37:162	Saptırma ve fitna arasında karşıt bir ilişki kurar; 44:17 için olumlu destek sağlamaz.
weak	15:61	Elçilerin Lût ailesine gelişi, elçi gelişinin başka bir anlatı örneğidir.
medium	48:8	Elçinin şahit, müjdeleyici ve uyarıcı rolleri, 44:17'deki resulün işlevini açıklar.
no value	58:3	Hukuki kefaret düzenlemesi, Firavun halkının sınanması ve elçi gelişiyle ilgili değildir.
weak	56:77	Kerim niteliğinin vahiy metnine verilmesi, kerim resul ifadesine dolaylı bir anlam paraleli sunar.
no value	44:57	Lütuf ve büyük kurtuluş ifadesi, 44:17'ye belirgin ek bağlam sağlamaz.
weak	96:3	Rabbin ekrem oluşu, kerim niteliğinin ilahi kaynağına genel bir paralel sunar.
medium	6:53	İnsanların birbirleriyle fitna edilmesi, 44:17'deki topluluk sınamasının sosyal boyutunu açıklar.
no value	44:6	Rahmet ve ilahi bilme vurgusu, 44:17'nin sınama-elçi bağını doğrudan geliştirmez.
no value	32:3	Uyarıcı gelmemiş topluluk teması, Firavun'a gelen kerim resulü açıklamak için yeterince yakın değildir.
no value	10:22	Denizde sıkışma ve dua sahnesi, 44:17'deki elçi aracılı sınamaya ek anlam katmaz.
weak	50:21	Şahit eşliğinde geliş, elçinin tanıklık işlevine uzaktan paralel sağlar.
strong	38:12	Firavun'un önceki yalanlayıcı topluluklarla birlikte anılması, 44:17'nin tarihsel çerçevesini destekler.
strong	27:47	Elçiyi uğursuz sayma suçlamasının fitna diye düzeltilmesi, 44:17'nin sınama ve ret dinamiğini açıklar.
no value	44:4	Hikmetli işlerin ayrılması, 44:17'ye doğrudan bir yorum eklemez.
weak	39:65	Önceki peygamberlere vahiy, resulün taşıdığı mesajın sürekliliğine genel bir paralel sunar.
strong	20:79	Firavun'un halkını saptırması, 44:17'de sınanan topluluğun iç önderliğini açıklar.
no value	16:72	Aile ve rızık düzeni, 44:17'nin odak anlamına katkı sağlamaz.
medium	54:27	Bir işaretin kavmi fitna etmesi, 44:17'deki sınamanın somut araçla işleyebileceğini gösterir.
strong	73:15	Firavun'a resul gönderilmesini güncel elçiyle karşılaştırması, 44:17'nin doğrudan paralelidir.
medium	44:11	İnsanları saran azap, aynı surede Firavun halkı anlatısının öncesindeki uyarı ortamını bağlar.
medium	85:10	Müminleri fitna etmenin baskı ve yakma boyutu, fitnanın zorlayıcı kullanımını karşıt yönden gösterir.
strong	7:130	Firavun ailesinin kıtlık ve ürün eksikliğiyle tutulması, 44:17'deki fitnanın somut bir örneğidir.
weak	25:72	Kerim davranış, kerim sıfatının ahlaki yankısını verir; resul ve sınama bağlamına dolaylıdır.
no value	3:39	Yahya'ya dair nitelemeler, 44:17'deki Firavun halkı ve elçi ilişkisini aydınlatmaz.
strong	26:16	Firavun'a iki elçinin gönderilmesi, 44:17'deki resulün tarihsel kimliğini doğrular.
strong	44:14	Elçiden yüz çevirip onu öğretilmiş ve mecnun saymaları, 44:17'deki çağrının tepkisini doğrudan gösterir.
medium	6:23	Fitnanın sorgu altında çarpıtılmış ikrara dönüşmesi, 44:17'deki sınamanın açığa çıkarıcı yönünü gösterir.
medium	54:9	Nuh halkının elçiyi mecnun diye reddetmesi, Firavun çevresindeki benzer ret diline paraleldir.
no value	31:13	Şirk öğüdü, 44:17'deki sınama ve kerim resul bağlamına belirgin katkı vermez.
no value	27:42	Tahtın tanınması sahnesi, 44:17 ile anlamlı bir bağ kurmaz.
strong	73:16	Firavun'un resule isyanı ve ağır yakalanışı, 44:17'de başlayan sınamanın sonucunu doğrudan verir.
medium	44:20	Elçinin taşlanma tehdidine karşı sığınması, 44:17'deki resulün maruz kaldığı karşı koyuşu sürdürür.
medium	35:25	Önceki kavimlerin açık kanıt getiren elçileri yalanlaması, 44:17'nin tarihsel ret çerçevesini destekler.
medium	26:44	Sihirbazların Firavun adına zafer iddiası, halkın iktidar çevresinde saf tutmasını gösterir.
weak	26:192	Vahyin alemlerin Rabbi katından inişi, resulün taşıdığı mesajın kaynağına genel bir katkı sağlar.
strong	39:32	Hak geldiğinde onu yalanlamak, 44:17'deki elçi gelişine verilebilecek ret tepkisini açıklar.
strong	8:54	Firavun ailesinin ayetleri yalanlayıp helak edilmesi, 44:17'nin topluluğu ve sınamasını doğrudan tamamlar.
medium	3:81	Sonradan gelen tasdik edici resule inanma ahdi, resul gelişinin bağlayıcı talebini açıklar.
no value	12:73	Bir hırsızlık suçlamasına verilen savunma, 44:17'ye yorum değeri katmaz.
strong	11:96	Musa'nın ayetler ve açık otorite ile gönderilmesi, 44:17'deki resulü doğrudan somutlaştırır.
medium	16:63	Önceki ümmetlere elçi gönderilmesi, Firavun halkını geniş bir elçilik ve ret dizisine yerleştirir.
weak	38:16	Hesap gününden önce payı acele istemek, uyarı karşısındaki sabırsız ret tutumuna sınırlı paraleldir.
