strong	52:20	مَصْفُوفَة occurs with سُرُر, directly placing ordered furnishing in a reclining setting.
weak	7:157	The burden-removal channel is a distant structural parallel, not a reading of the arranged نمارق.
medium	18:48	صَفًّا supplies an ordered collective presentation, preserving a judicial counterpart to the peaceful furnishing scene.
strong	37:1	The repeated صف form makes alignment a disciplined formation, retaining the focus reading's secondary boundary.
medium	88:16	The adjacent مَبْثُوثَة furnishing continues the local presentation of prepared surfaces.
medium	37:165	It confirms a self-described standing formation, though it mostly repeats the earlier صف evidence.
medium	89:22	صَفًّا صَفًّا develops repeated ranks in an overwhelming disclosure scene, a consequential contrast to 88:15.
weak	88:2	The opening face-state establishes the surah's contrary register but adds no furnishing detail.
medium	24:41	صَافَّات gives a non-human configuration of maintained extension and ordered motion.
medium	20:64	The command to come صَفًّا shows alignment as public display and contest, a contrary use of the same geometry.
strong	88:13	The immediately preceding سُرُر مرفوعة supplies the larger prepared-resting setting for the نمارق.
medium	61:4	صَفًّا with a compact structure makes cohesion and defense a clear boundary reading for arrangement.
medium	56:34	The raised فُرُش contributes a close parallel of elevated prepared rest.
weak	88:21	The reminder frame marks a shift from displayed furnishings to address, with only indirect local value.
medium	78:38	صَفًّا presents ordered standing under authority, extending the assembly-side reading.
medium	88:14	The adjacent أكواب موضوعة locates the نمارق within a deliberately prepared sequence of objects.
no value	33:73	The liability and mercy outcome does not clarify the arrangement in 88:15.
medium	22:36	صواف shows bodies set in order before a transition to shared provision, an external ordered-resource parallel.
weak	52:3	The spread written surface offers only a remote layout association.
weak	88:26	The accounting closure supplies a distant surah boundary, not an account of the cushions.
medium	56:15	سُرُر موضونة adds a close prepared-seat parallel, though without the focus term for arrangement.
weak	20:58	The fixed meeting arrangement only prepares the later public صف scene.
weak	78:16	The grouped garden abundance is a broad provision parallel without an ordering marker.
weak	88:20	The local flattened-earth image preserves the focus's surface-scale possibility, but only indirectly.
weak	36:4	A straight path is a directional line, not a furnishing or collective arrangement.
weak	20:59	The gathered public occasion remains a precursor to the already attested contest formation.
medium	69:23	Nearness of provision adds accessible comfort to the furnished-resting scene.
weak	88:17	The camel observation opens the local signs sequence but does not specify the نمارق.
medium	56:31	Flowing water expands the provision setting around prepared repose.
no value	4:158	Raising in this account does not clarify the ordered cushions.
no value	56:66	The loss statement has no material connection to 88:15.
medium	88:8	The favorable face-state identifies the local register in which the furnishings are shown.
medium	44:53	Garments and mutual facing add a social, prepared setting for reclining, without repeating the arrangement term.
no value	4:155	The covenant-rejection account does not bear on 88:15.
no value	5:38	The legal penalty has no interpretive route to the arranged cushions.
medium	88:7	The non-nourishing food sharpens the surah's contrary provision scene against the prepared comfort of 88:15.
weak	67:19	The alternation in birds' spread form is a secondary motion parallel, already better represented by 24:41.
weak	79:28	Raised and proportioned construction is only a broad geometric parallel to ordered furnishing.
no value	57:20	The transient-world comparison does not clarify the focus ayah.
medium	88:6	The restricted food scene gives the nearest contrary provision context within the surah.
no value	2:259	The restoration sign does not add to the meaning of نمارق مصفوفة.
weak	88:23	The exclusion statement supplies an end-boundary to the surah's two outcomes, not furnishing detail.
weak	80:14	The raised, purified written-object image is a remote surface parallel only.
weak	94:7	The erecting resonance is too general to define the ordered cushions.
no value	104:9	Extended pillars do not illuminate 88:15.
weak	88:19	The erected mountains continue the local visual sequence and its vertical-scale contrast.
weak	56:30	Extended shade contributes ambient ease but no arrangement evidence.
weak	78:37	Authority and constrained speech give a secondary boundary for the nearby ranked assembly.
no value	90:13	The release act has no link to the focus setting.
medium	78:33	Matched peers support the social plurality around the prepared scene, though indirectly.
medium	78:32	Gardens and grapes extend the abundance register shared with the focus scene.
medium	78:34	The full cup is a close provision counterpart to the adjacent placed cups in 88.
medium	37:44	Couches with mutual facing add a clear communal-reclining counterpart to the focus furnishings.
no value	78:26	The fitting recompense formula does not clarify the ordered cushions.
no value	87:8	Ease as a general trajectory adds no specific support.
weak	44:26	A noble station gives only broad setting-level resonance.
no value	84:12	The blazing outcome is unrelated to the focus arrangement.
weak	80:39	Joyful faces weakly reinforce the favorable face register already present at 88:8.
medium	55:54	Reclining on furnished surfaces and nearness of produce supply a close comfort-setting parallel.
