strong	2:272	It directly links spending good with seeking Allah and says its return is for the giver.
weak	5:94	A reachable object tests concealed fear; it only indirectly frames costly restraint.
strong	22:37	It distinguishes material offering from the taqwa that reaches Allah, sharpening 3:92's goal.
strong	2:273	It identifies restrained poor recipients and affirms Allah's knowledge of every good spent.
weak	3:85	Its acceptance and loss contrast is too general to clarify giving from what is loved.
weak	33:25	"Attaining good" here concerns defeated opponents, a contrary use of the wording.
strong	8:60	It confirms that expenditure in Allah's way is fully repaid and not wronged.
weak	41:17	Choosing blindness over guidance supplies only a distant contrast to reaching birr.
weak	7:49	It uses reaching for mercy, not the expenditure or birr relation of 3:92.
strong	2:215	It names family and vulnerable people as recipients of expenditure from good.
weak	3:97	Allah's independence and the able pilgrimage obligation offer only a general cost-bearing parallel.
weak	2:124	It contrasts attainment of Allah's covenant by excluding wrongdoers, not giving.
medium	57:10	It makes spending a differentiating act and places possessions under Allah's ultimate inheritance.
medium	58:9	It directs private exchange toward birr and taqwa, preserving birr beyond material giving.
weak	7:152	It gives a contrary instance of people being reached by wrath and humiliation.
medium	63:7	The command to withhold support is a contrary posture toward the spending assumed in 3:92.
no value	3:108	Allah's lack of will for injustice adds no distinct element to the verse's giving condition.
weak	4:32	Earned shares and seeking Allah's bounty only loosely bear on relinquishing what is loved.
no value	3:45	Honor and nearness in this announcement do not clarify expenditure or birr.
medium	35:29	It presents secret and open spending from provision alongside worship and hoped-for return.
no value	50:41	The nearby call adds no clear interpretive element.
medium	75:20	Love of the immediate is a cautionary contrast to releasing loved possessions.
weak	3:26	It grounds all good in Allah's hand but does not address the giver's release.
weak	9:115	Its clarified boundaries of taqwa only generally relate to the verse's moral horizon.
weak	13:26	Worldly enjoyment is a contrast to attachment, though not specifically to expenditure.
strong	24:22	It requires the well-provided to give to kin, needy, and emigrants, even amid grievance.
weak	3:193	Its plea to die among the abrār only echoes the root of birr without defining its path.
medium	3:31	It tests claimed love through following, a secondary lens on love in 3:92.
weak	50:16	Divine knowledge of inner whispering only broadly supports the inward dimension of giving.
weak	7:79	Refusal to love sincere counsel is only a lexical, contrary parallel.
no value	3:79	Teaching and devotion add no distinct element to the expenditure condition.
medium	3:152	It contrasts desire for worldly gain with desire for the hereafter, qualifying attachment.
no value	50:12	The list of earlier deniers has no clear relation to 3:92.
weak	10:22	Sincere calling under danger and gratitude offer a remote orientation of devotion.
medium	3:35	A vowed, dedicated child provides a secondary model of releasing what is dearly held.
weak	12:66	The demanded pledge over a son is not an instruction about giving or birr.
no value	50:34	Entry in peace adds no distinct element.
