weak	36:8	İç yönelişin yapılmış bir duruma dönüşmesine uzak paralel verir.
weak	18:3	Kalıcı karşılıkla geçici süse sınırlı bir karşıtlık sağlar.
strong	7:31	Süsün ölçülü ve meşru kullanımını koruyan ikinci bir okuma ekler.
strong	67:2	Daha iyi işi ortaya çıkaran sınama ifadesini doğrudan paraleller.
strong	18:8	Süslenmiş yeryüzünün çoraklaştırılması, durumun tersine çevrilebilirliğini açıklar.
medium	48:12	Kalpte süslenen kötü beklentinin verimsizliğini gösterir.
no value	19:69	Süs, yeryüzü veya iyi iş ölçüsüne belirgin ek yapmaz.
weak	18:4	Yakın bağlamdaki uyarı, süsün sınama oluşunu doğrudan açmaz.
strong	10:14	Yeryüzünde ardıllığı davranışla sınanan sorumluluk olarak verir.
strong	11:7	Yaratılışın daha iyi işin açığa çıkması için sınama oluşunu paraleller.
weak	18:5	Bilgisiz sözün reddi, süs-sınama bağını doğrudan açmaz.
strong	19:96	İman ve iyi işin kalıcı toplumsal sonucunu gösterir.
strong	18:30	Daha iyi işin kaybolmayan karşılığını belirtir.
weak	18:6	İman etmeyişe verilen tepkiyi anlatır; ölçüyü açmaz.
medium	49:7	Kalpte süslenen imanın davranışı yöneten olumlu yönünü ekler.
no value	68:40	Süs, yeryüzü veya iyi iş ölçüsüne belirgin ek yapmaz.
weak	18:9	Surenin işaretlerine geçiş yapar; 18:7’nin ölçüsünü açmaz.
medium	18:1	Eğrilikten arınmış Kitap, eylem ölçüsünün çerçevesini dolaylı destekler.
strong	24:38	En iyi işlere karşılık verilmesini, eylem ölçüsünün hesap yönü olarak ekler.
weak	18:13	İman ve hidayet örneğine giriş yapar; süs-sınama bağını açmaz.
strong	18:32	Bahçe bolluğunu sahibin tavrını açığa çıkaran sınama zemini yapar.
medium	18:57	İşaretten yüz çevirmenin duyuları kapatmasını olumsuz cevap olarak verir.
weak	18:20	İnancı koruma sonucunu anlatır; 18:7’ye dolaylı bağlıdır.
medium	33:19	Boşa çıkan işlerle görünür faaliyetin değersizleşebileceğini gösterir.
