medium	46:22	It closely parallels a community asking whether a messenger has come with a disruptive claim and demanding its promised consequence.
weak	37:149	Its interrogative testing of a false attribution offers only a distant channel-level echo of the focus's challenge.
weak	12:12	Its use of play as a pretext gives a limited contrast to the charge that Abraham may be merely playing.
medium	26:153	Calling the messenger bewitched supplies a parallel strategy for dismissing a serious prophetic claim.
medium	21:48	The gift of criterion, light, and reminder supplies nearby revelation context for the truth Abraham is about to assert.
strong	21:16	It explicitly denies that creation is play, providing the clearest conceptual counterpoint to the focus's alternative.
weak	26:136	Its indifference to warning broadly resembles dismissing a serious address, without clarifying the truth-play contrast.
medium	21:59	This later response to the broken idols begins the public dispute that tests whether Abraham's action and speech are serious.
medium	44:9	It portrays doubt as play before a fixed event, illuminating play as a mode that postpones recognition of truth.
no value	26:185	It repeats the same dismissal already supplied by 26:153 and adds no further leverage.
weak	37:150	Its question about an unsupported attribution is only a remote analogue to testing the claim before the focus.
medium	44:38	It repeats the denial that creation is play and reinforces the purposive frame, though 21:16 is the closer instance.
medium	7:70	Its question whether a messenger has come to overturn inherited worship closely parallels the focus's suspicious reception of Abraham.
weak	21:49	Fear of the unseen Lord and the Hour supplies a local seriousness contrast, but does not explain the dialogue's challenge.
medium	18:29	It joins truth, human response, and the consequences of wrongdoing, framing what is at stake in accepting a true claim.
weak	15:55	Its true glad tidings concern reliable fulfillment, but add little to the accusation that Abraham is playing.
medium	21:60	Naming Abraham as the youth associated with the idols carries the narrative forward into the public investigation.
weak	18:44	Its declaration of God's true authority gives a broad outcome frame rather than a direct explanation of the exchange.
medium	20:57	It closely echoes the question whether a messenger has come with a deceptive force, though its dispute concerns Moses.
weak	37:11	Its inquiry about creation is only a distant instance of questioning a claim.
medium	5:58	Treating the call to prayer as mockery and play clarifies a concrete social sense of refusing a serious divine summons.
medium	10:78	Its opponents ask whether Moses has come to divert them from inherited practice, a close rhetorical parallel to the focus.
medium	21:50	The blessed reminder and its denial provide immediate local context for a people questioning whether Abraham speaks truth.
weak	5:57	It warns against those who make religion mockery and play, but the earlier prayer scene already gives the more direct case.
strong	23:70	It directly combines the claim that the messenger came with truth with the countercharge of madness, closely matching the focus's suspicion.
strong	21:62	The public question to Abraham about the idols develops the same issue into a direct test of responsibility and truth.
weak	52:12	It depicts immersion in empty talk and play, but adds little after the closer play passages.
no value	37:156	Its demand for manifest authority does not materially illuminate the truth-versus-play question.
weak	37:20	Its later recognition of the Day of Judgment gives only a distant consequence for false assessment.
medium	42:18	It contrasts those who dispute the Hour with believers who know it is true, sharpening the focus's question about reality.
no value	52:35	Its creation questions do not add to the dialogue's truth-play issue.
medium	21:51	It establishes Abraham's sound guidance before the idol dispute, supporting the seriousness of his later claim.
medium	40:6	It supplies a general judgment consequence for persistent denial of the truth.
medium	20:72	It models people preferring manifest proofs and their Creator over coercive worldly judgment.
strong	21:63	Abraham's reply turns the accusation into an evidentiary challenge to the idols, showing the purposeful argument behind the focus.
weak	3:60	Its formula that truth comes from the Lord only broadly opposes doubt in the focus.
medium	40:25	It shows a claim arriving with truth and being met by hostile evasion, a relevant pattern of rejection.
weak	37:19	Its single summons and sudden sight give only a broad judgment echo.
strong	7:98	It directly links people playing with the unexpected arrival of divine punishment, making play a perilous misreading of warning.
medium	46:34	Compelled acknowledgment that punishment is true supplies a later consequence for refusing truth.
medium	21:52	Abraham's opening question about the idols initiates the local reasoning that leads to the focus's challenge.
strong	13:17	Its contrast between enduring benefit and vanishing froth gives a strong conceptual account of truth versus false appearance.
medium	39:41	The Book's descent with truth and each person's response frame prophetic speech as accountable rather than playful.
weak	46:9	The messenger's confinement to revelation supports his seriousness, but does not closely explain this exchange.
medium	43:83	It connects immersion and play with an appointed meeting, adding a temporal consequence to the focus's charge.
strong	9:65	It rejects the excuse that one was only talking and playing when divine signs are mocked, directly bounding the focus's alternative.
medium	21:53	The appeal to ancestral worship supplies the immediate rationale for the idolaters' resistance to Abraham's correction.
weak	2:119	Its pairing of truth with warning gives a general prophetic frame only.
weak	21:21	Its challenge to gods that can revive is relevant idol critique, but adds little to the specific dialogue.
medium	46:3	Creation with truth and a fixed term, followed by turning away from warning, supports a purposive rather than playful order.
weak	2:91	It depicts refusal of a confirming truth, but without a close connection to the scene.
weak	5:116	Its testing of a false attribution is a remote parallel to scrutiny of a spoken claim.
strong	21:54	As the verse immediately before the focus, Abraham's declaration of manifest error directly elicits their question about truth or play.
weak	2:146	Knowing and concealing truth is relevant only at a broad level.
medium	6:91	It joins denial of revelation with remaining in distracting play, a useful but broader analogue of the focus's response.
no value	12:45	Its dream interpretation route does not illuminate the focus despite the channel resonance.
medium	47:36	It identifies worldly life as play and diversion against faith and reverence, giving a general conceptual contrast.
weak	27:27	Its test of truthfulness is a limited formal parallel without the focus's theological stakes.
strong	21:56	It is Abraham's immediate answer: he grounds his claim in the Creator and his own witness, resolving the focus's challenge.
weak	2:149	Its instruction that a direction is true from the Lord does not add materially here.
no value	38:60	Its dispute among the condemned does not clarify Abraham's interlocutors.
no value	75:22	Its description of radiant faces has no useful relation to the focus.
medium	11:17	Its converging proof, witness, truth, belief, and fire provide a broad evidentiary frame for accepting prophetic truth.
no value	37:28	Its mutual accusation among followers and leaders adds no focused connection.
medium	21:57	Abraham's announced plan against the idols continues the deliberate course that disproves any merely playful intent.
medium	2:71	Its delayed admission that a command has come with truth gives a useful response-pattern contrast.
weak	26:30	Its offer of a manifest sign is only a limited parallel to presenting a serious claim.
weak	61:2	The mismatch between speech and action is a distant ethical contrast to the question of whether Abraham is serious.
weak	11:79	Its misuse of the language of right illustrates distortion, but is not close to the focus scene.
no value	79:43	Its question about recalling the Hour does not illuminate the focus.
medium	21:58	The destruction of the idols is the purposeful act that triggers the ensuing investigation and contest of claims.
weak	22:74	Properly valuing God supports the broader critique of idolatry, without adding to the exchange.
medium	38:84	The emphatic declaration of truth as divine speech reinforces the seriousness and binding force of a true pronouncement.
weak	83:10	Its woe for deniers supplies only a general consequence for rejecting truth.
medium	46:17	It contrasts a true divine promise with its dismissal as old tales, a close pattern of recasting a serious claim as unreality.
strong	43:30	It explicitly shows truth arriving and being relabeled as magic, closely paralleling the focus's attempt to discredit Abraham.
medium	21:61	The call to bring Abraham before witnesses develops the public examination of his act and claim.
strong	18:56	It describes disputing with falsehood to undermine truth and treating signs and warnings as mockery, closely framing the focus's resistance.
strong	10:76	It explicitly records truth arriving and being called clear magic, a direct parallel to questioning whether a prophetic claim is serious.
weak	49:14	Its correction of an unsupported profession of faith is only a distant attribution-testing parallel.
weak	61:9	The prevalence of the religion of truth is too broad to add much after closer truth passages.
no value	2:32	Its confession of limited angelic knowledge does not clarify the focus.
medium	21:64	The idolaters briefly recognize their own wrongdoing, a later internal confirmation of the force of Abraham's challenge.
medium	6:32	It contrasts worldly play and diversion with the better final abode, reinforcing the conceptual alternative in the focus.
no value	34:41	Its correction of whom people worshiped does not add to this dialogue.
no value	75:27	Its deathbed question has no useful relation to the focus.
weak	56:95	Its statement of certain truth is too general and redundant after the stronger truth passages.
no value	35:23	The bare designation of a warner adds no material connection.
medium	21:65	The idolaters acknowledge that their gods cannot speak, directly confirming the evidentiary trap in Abraham's reply.
weak	29:64	Its play-and-diversion contrast is redundant after 47:36 and 6:32.
no value	4:97	Its accountability of oppressed persons does not illuminate the focus.
