medium	25:59	Near-parallel creation-and-throne formulation; adds the Rahman framing.
strong	34:2	Exact fourfold earth-sky movement under divine knowledge.
medium	3:27	Extends ingress and emergence to ordered transformations of time and life.
medium	32:4	Near-parallel creation and throne statement; adds sole guardianship.
weak	57:1	Immediate surah framing of heaven-and-earth praise and wise might.
weak	5:71	Divine sight remains over repeated human action.
strong	10:3	Links creation and throne with active ordering of the affair.
strong	57:6	Immediate continuation: interpenetrating time and knowledge of inner states.
medium	20:5	Concise throne reading framed by mercy; redundant but clarifying.
strong	7:54	Joins creation, throne, celestial motion, and command in one rule.
medium	22:61	Supports controlled interpenetration of night and day.
medium	18:45	Concrete descent-to-earth cycle illustrates directed change and transience.
medium	11:7	Adds throne, water, testing, and the quality of human deeds.
medium	57:2	Immediate sovereignty over the heavens and earth, life and death.
strong	49:18	Directly joins hidden heaven-earth knowledge with sight of deeds.
strong	58:7	Expands "with you" into pervasive presence, knowledge, and later accounting.
no value	57:8	No focused addition to the creation, movement, presence, or sight pattern.
weak	8:39	Divine sight sets a limit on human judgment of others' actions.
medium	2:29	Creation of earth and heavens culminates in comprehensive knowledge.
medium	24:42	Adds universal sovereignty and return as the destination of all courses.
medium	70:3	Identifies ascent as structured routes belonging to God.
medium	27:25	Pairs bringing forth concealed realities with knowing hidden and public states.
strong	57:5	Immediate confirmation: sovereignty and the return of all affairs to God.
weak	59:12	Offers a limited social instance of emergence without shared passage.
medium	6:60	Night, day, knowledge of deeds, return, and reporting form a governed cycle.
medium	57:10	Immediate surah extension of divine knowledge of action and cosmic inheritance.
weak	13:2	Shares throne and ordered heavens, but the V12 relation is contrast-only.
strong	32:5	Direct descent and ascent of the affair between heaven and earth.
medium	36:37	A distinct image of day being removed from night, supporting dynamic boundaries.
no value	33:19	Contrast-only route does not add a focused reading of 57:4.
medium	64:2	Relates divine sight of works to lived orientations after creation.
strong	57:3	Immediate context supplies universal knowledge across outward and inward poles.
weak	40:7	Throne setting adds mercy and knowledge, but only indirectly.
medium	24:43	Detailed descent and emergence through cloud openings support managed passage.
weak	57:18	Nearby surah concern with action and recompense adds little to 57:4.
medium	84:15	Affirms sight reaching beneath a person's assumed inner security.
medium	70:4	Specifies agents, destination, and measure for ascent; partly redundant.
weak	27:86	Night and day functions offer a secondary temporal parallel.
weak	20:35	Personal divine sight is too narrow to materially extend the focus.
medium	42:27	Measured descent is tied to knowledge and sight of human dispositions.
no value	57:15	No focused addition beyond nearby surah context.
weak	23:86	Names the throne within a cosmic-rulership question, without further detail.
weak	7:33	Visible and hidden wrongdoing loosely parallels outward and inward scope.
weak	3:189	General heaven-earth sovereignty is already well covered.
weak	25:25	A secondary descent scene without a close link to the focus's four movements.
medium	39:21	Traces water from heaven into earth and back into visible growth.
weak	57:7	Nearby stewardship and spending do not clarify the focus directly.
no value	39:65	Contrast-only evidence is boundary evidence, not positive support.
medium	57:9	Immediate surah descent that effects an outward movement from darkness to light.
weak	44:3	Revelatory descent offers only a broad parallel.
weak	3:3	Successive revelation descent is a secondary, non-cosmic parallel.
no value	40:73	No focused contribution.
weak	57:28	Nearby light and forgiveness do not materially clarify 57:4.
medium	18:105	Connects the value of deeds to ultimate divine evaluation.
medium	3:156	Links life, death, and sight of deeds in a human response to loss.
weak	3:2	General divine self-subsistence gives only distant support.
medium	27:26	Places the great throne under God's lordship, scaling created authority.
medium	86:7	A concrete emergence through a bounded interval supports the passage lens.
