strong	36:83	Hand-held dominion over every thing directly parallels the focus and adds return to God.
medium	20:98	Adds all-encompassing knowledge as a parallel scope to universal dominion.
medium	21:50	Its blessed descent supports the focus's blessing dimension through revelation.
medium	11:4	Directly reiterates unrestricted power, though less specific about dominion.
medium	67:6	Shows the punitive consequence within the sovereignty announced at the opening.
medium	27:8	Blessing and glorification of the Lord of the worlds echo the exaltation dimension.
strong	57:2	Joins dominion, giving life and death, and power over every thing.
medium	67:14	Links creation with intimate knowledge, extending the focus's comprehensive rule.
medium	43:85	Combines blessedness, cosmic dominion, knowledge, and return, with overlap to earlier cards.
strong	23:88	Directly restates hand-held dominion over every thing and adds unmatched protection.
strong	54:49	Supplies measured creation as a concrete reading of power reaching every thing.
medium	30:50	Shows reviving dead land as an instance of universal power.
medium	3:26	Portrays kingship as granting, removing, raising, and lowering under the divine hand.
medium	67:2	Specifies death and life as created under the opening sovereignty.
medium	65:12	Places universal power and encompassing knowledge across layered heavens and earth.
medium	5:120	Reiterates cosmic dominion and universal power, now largely redundant.
weak	67:12	Adds a response of unseen reverence, not a further account of dominion.
medium	15:21	Treasuries and known measure provide a bounded-distribution aspect of comprehensive power.
medium	64:1	Pairs praise and cosmic dominion with power over every thing, redundantly.
weak	36:32	Universal gathering adds an end-state of rule but is only indirectly connected.
weak	114:2	Names God as king of people, a narrow corroboration of kingship.
medium	55:78	Blessed name, majesty, and generosity sharpen the focus's exaltation.
medium	67:15	Displays sovereignty by making earth tractable and providing sustenance before return.
weak	14:38	All-hidden knowledge parallels comprehensiveness but lacks the focus's dominion claim.
medium	25:2	Combines sole cosmic dominion, creation, and determination of every thing.
weak	67:9	Records rejection of warning; it adds little to the opening claim itself.
weak	16:20	Contrastively bounds creative power: those invoked besides God do not create.
medium	6:73	Links true creation, command, dominion, hidden knowledge, and final judgment.
medium	5:117	Comprehensive witnessing after a human witness ends develops ongoing divine oversight.
weak	18:23	Human intention about tomorrow marks dependence, only indirectly illuminating divine capacity.
no value	2:237	The hand denotes a marriage bond-holder, not the focus's divine dominion.
weak	67:8	Depicts punishment's reception, already sufficiently represented by the nearby context card.
weak	18:33	Fruitful gardens and flowing water offer a remote image of provision and ordering.
medium	21:81	Commanded wind and blessed land exemplify ordered power and all-encompassing knowledge.
weak	67:7	Describes the fire's sound and boiling without developing the opening assertion.
