strong	12:50	Repeats قَطَّعْنَ أَيْدِيَهُنَّ and returns the scene to public inquiry.
no value	37:68	The return motif does not clarify the staged seeing or the hands.
weak	59:12	Its separated خروج offers only a remote counterpoint to the scene's public exposure.
strong	12:51	The women later repeat حَاشَ لِلَّهِ, and the accusation becomes confession.
no value	12:22	Neither the verse nor its return-channel link adds to 12:31.
medium	7:124	Cut hands under coercion contrast with the women's unbidden cutting.
no value	60:12	The hands-and-feet formula is unrelated to the viewing scene.
strong	12:30	The city's نسوة and their speech supply the immediate occasion for 12:31.
medium	24:40	Not seeing one's own hand provides a contrary limit to 12:31's overwhelming sight.
no value	33:55	Kinship exceptions do not illuminate the arranged viewing.
no value	12:20	Its social-return channel is too remote from 12:31.
weak	4:18	أَعْتَدْنَا gives a distant preparation parallel to وَأَعْتَدَتْ.
strong	12:33	يوسف names كَيْدَهُنَّ and shows the pressure created by the scene.
no value	40:24	The riddle-channel resonance adds nothing to 12:31.
medium	21:60	A heard utterance circulates into public identification, paralleling the city's talk.
no value	65:6	This domestic provision verse does not bear on 12:31.
no value	12:37	The return-channel link is not interpretively useful here.
weak	48:13	Prepared punishment is only a distant contrast to the prepared gathering.
medium	6:78	فَلَمَّا رَءَا and أَكْبَرُ echo sight and magnitude in a different register.
weak	12:46	Its return language is secondary and does not develop 12:31.
medium	45:37	الكِبْرِيَاء re-situates greatness beyond the women's أَكْبَرْنَهُ.
medium	2:260	Seeing is sought as confirmation, a useful contrast to the women's immediate response.
weak	50:18	The guarded utterance is a distant parallel to the scene's spoken reaction.
weak	88:11	Its silence offers only a faint counterpoint to the women's exclamation.
no value	38:23	No material link to 12:31 is established.
no value	12:39	The return-channel link does not clarify the scene.
weak	67:12	كَبِير revalues greatness, but without the scene's visual action.
medium	28:36	مَا هَٰذَا إِلَّا supplies a contrary response to a seen sign.
weak	12:58	Recognition and nonrecognition are only a broad, later visual parallel.
weak	3:110	Its emergence motif does not add to the staged encounter.
weak	33:51	Women's eyes and allotment offer a limited social parallel.
no value	37:64	The hidden-hand branch does not explain 12:31.
medium	11:81	قِطْعٍ and severance preserve a secondary cutting reading, in a different scene.
no value	24:60	Dress rules do not clarify 12:31.
no value	12:48	The return-channel link is not useful for the viewing scene.
medium	67:27	Seeing what is near produces an involuntary visible reaction, contrasting its affect.
weak	4:15	Women, testimony, and confinement only broadly frame public sexual accusation.
medium	12:102	مَكْر frames 12:31's مَكْرِهِنَّ within the surah's larger plotting language.
weak	50:23	عَتِيد supplies a remote readiness parallel to the prepared setting.
no value	2:228	This divorce ruling does not add to 12:31.
no value	37:125	The branch resonance is unrelated to the focus scene.
no value	74:23	Its contrary reading does not clarify 12:31.
medium	27:40	فَلَمَّا رَءَاهُ shows another immediate response to an unexpected sight.
no value	12:60	The return-channel link is not useful here.
medium	48:24	Restrained hands provide a contrary model to hands losing ordinary control.
no value	5:120	No material interpretive link to 12:31.
weak	12:36	Its seeing belongs to prison dreams, not the women's encounter.
medium	38:45	أُولِى ٱلْأَيْدِى وَٱلْأَبْصَٰر pairs hand and sight under purposeful control.
no value	33:31	No material link to the scene.
medium	55:76	مُتَّكِـِٔينَ and green رفرف form a secondary parallel to مُتَّكَـًۭٔ.
medium	53:11	It distinguishes seeing from inward confirmation, extending a visual reading.
weak	28:47	What hands have advanced is only a remote contrast to cut hands.
no value	12:62	The return-channel link does not illuminate 12:31.
