strong	29:39	Names Qarun, Pharaoh, and Haman together and recounts Moses bringing clear signs before their arrogant rejection.
no value	37:68	Return to Hell does not clarify Moses' mission or the leaders' accusation.
strong	37:15	The same charge of manifest magic shows the recurrent reframing of a sign as deception.
medium	28:8	Pharaoh, Haman, and their forces are jointly marked as mistaken, supplying the ruling group behind the focus.
strong	40:22	The immediate context gives the wider pattern: messengers bring clear proofs, then denial brings seizure.
weak	55:42	The repeated challenge to deny blessings does not develop this particular accusation.
medium	10:79	Pharaoh's order to summon skilled magicians shows how he operationalizes the magic allegation.
weak	40:58	The faith-and-evil contrast is a broad moral frame, not the mission or accusation.
no value	4:9	Upright speech in inheritance matters has no material connection here.
medium	28:6	It names Pharaoh and Haman among those who will see their feared outcome, extending their narrative setting.
no value	37:64	The tree rooted in Hell is unrelated to the focus.
medium	7:104	Moses directly addresses Pharaoh as a messenger, supplying a parallel opening to the confrontation.
strong	38:4	It joins the exact magician and liar labels as a defensive response to a warning.
strong	40:23	The preceding ayah introduces Moses with signs and clear authority immediately before his dispatch to the three men.
no value	18:4	Warning against attributing a son to God is unrelated to Pharaoh's response.
strong	74:24	Calling revelation inherited magic closely parallels the focus's strategy of discrediting a message by labeling it magic.
weak	40:11	The condemned confessing sins is only a distant consequence within the same surah.
medium	54:23	Thamud's rejection of warners supplies a general prophetic-denial pattern.
medium	7:112	Summoning every skilled magician shows the institutional answer to a sign classified as magic.
no value	37:125	The polemic against Baal does not clarify the focus.
weak	77:37	The refrain against deniers is a broad consequence without the focus's narrative frame.
no value	21:64	The idolaters' self-reproach is not meaningfully connected to Moses' accusers.
strong	40:25	The immediate continuation shows the rulers answering the truth Moses brings with violent policy.
weak	77:47	The repeated warning to deniers adds no specific link to the focus.
no value	72:1	The jinn's hearing and testimony form a different reception scene.
weak	40:43	A later speech in the surah about Pharaoh's house and the Fire is only contextual.
strong	6:7	Even tangible scripture is dismissed as manifest magic, directly illuminating the function of that accusation.
strong	40:28	A believer from Pharaoh's house recalls Moses' clear proofs and confronts the charge that he is a liar.
no value	19:66	Resurrection doubt has no material connection to the focus.
weak	77:15	The denier refrain is generic and redundant here.
medium	54:25	Calling a messenger a liar supplies a comparable rejection label, though in another narrative.
weak	12:108	Calling to God with insight is only a broad contrary model of prophetic proclamation.
medium	78:28	Persistent denial of signs clarifies the rejecting posture behind the labels, without the Pharaoh scene.
strong	40:37	Pharaoh explicitly calls Moses a liar while his project to discredit Moses collapses into ruin.
no value	12:31	The women's reaction to Joseph does not clarify the focus.
no value	18:34	The wealthy man's boast is unrelated to Moses and Pharaoh.
medium	36:14	Messengers are rejected after being sent, preserving the general mission-and-denial sequence.
no value	12:33	Joseph's plea concerning seduction is unrelated to the focus.
weak	77:19	The denier refrain gives only a generic historical warning.
no value	18:10	The youths' prayer for guidance forms a different narrative setting.
weak	30:53	Inability to guide the spiritually blind is a broad contrast to Pharaoh's rejection.
no value	18:37	The rebuke of garden-owner disbelief does not develop the focus.
no value	6:136	Idolatrous allocations of crops and cattle are unrelated to the accusation.
no value	30:25	Resurrection by divine command does not clarify the focus.
weak	55:49	The repeated blessing challenge has no specific connection beyond denial language.
medium	23:46	Moses and Aaron are sent to Pharaoh and his elite, who respond with arrogance.
no value	12:76	Joseph's divinely arranged plan does not clarify the focus.
weak	77:24	The denier refrain remains a nonspecific consequence.
medium	11:97	Following Pharaoh's command rather than right guidance frames the authority system opposed to Moses.
no value	12:100	Joseph's fulfilled vision is unrelated to the focus.
no value	18:62	Moses' travel fatigue in the Khidr narrative does not clarify this mission.
strong	7:109	Pharaoh's elite explicitly call the sign-bearer a skilled magician, closely paralleling the focus's collective accusation.
no value	30:33	Distress, mercy, and later shirk form a different response pattern.
weak	55:53	The repeated blessing challenge adds no material link to the focus.
weak	50:13	The bare mention of Pharaoh in a list of destroyed peoples adds little.
no value	30:19	Creation and resurrection imagery does not clarify the focus.
weak	77:28	The denier refrain is generic and redundant.
medium	26:23	Pharaoh's dismissive question about the Lord of the worlds develops his resistance to Moses' proclamation.
no value	35:19	Blindness and sight are only a remote moral contrast.
no value	18:71	Moses' objection in the Khidr journey is unrelated to Pharaoh's accusation.
strong	20:24	The direct command to go to Pharaoh because of his transgression supplies the mission behind the focus.
no value	19:91	The claim that God has a son concerns a different polemic.
weak	55:69	The blessing refrain offers no specific clarification.
strong	79:17	It repeats the direct commission to confront Pharaoh for his transgression.
weak	30:52	The deafness metaphor broadly fits refusal to hear but does not develop the scene.
weak	77:34	The repeated warning to deniers is nonspecific.
weak	85:18	Pharaoh's name alone gives only a remote historical association.
no value	30:48	The rain sequence is unrelated to the focus.
weak	96:13	Denial and turning away are a general rejection pattern without the mission or labels.
strong	20:43	Moses and Aaron are jointly commanded to go to Pharaoh because he has transgressed.
no value	19:13	John's piety is unrelated to the focus.
no value	18:73	Moses' apology to Khidr does not clarify the confrontation with Pharaoh.
strong	43:46	It closely parallels the dispatch of Moses with signs to Pharaoh and his elite.
no value	19:19	The angel's announcement to Mary is unrelated to the focus.
weak	74:46	Denying the Day of Judgment is a different form of denial.
strong	51:38	Moses is sent to Pharaoh with clear authority, directly paralleling the focus's mission.
no value	19:48	Abraham's withdrawal from idolaters is unrelated to the focus.
medium	3:184	It generalizes the pattern of messengers with clear proofs being denied.
medium	26:44	The magicians' public oath by Pharaoh shows the court apparatus that contests Moses' sign.
no value	19:31	Jesus' blessed commission does not clarify the focus.
medium	6:21	Fabricating lies about God and denying His signs provides a general analogue to calling a true messenger a liar.
medium	54:9	Noah is called mad, showing a comparable tactic of discrediting a divine servant.
medium	54:42	Total denial of God's signs and decisive punishment gives the wider consequence pattern.
