strong	2:125	It repeats the Abrahamic charge to purify the House for circling, staying, bowing, and prostrating, directly expanding the focus's ordered worship space.
medium	4:57	Its purified companions in lasting shade extend purification into a reward setting but do not clarify the House or its postures.
strong	18:42	The ruined garden owner's regret at having associated partners supplies a concrete negative outcome for the focus's prohibition of association.
medium	2:127	Abraham and Ishmael raise the House's foundations, supplying the construction phase that precedes its purification and ritual use.
medium	22:40	Its defended places where God's name is remembered extend the focus's cleared House into the need to preserve worship sites from demolition.
strong	22:77	Its commands to bow, prostrate, worship, and do good directly restate the bodily worship sequence at the focus's purified House.
strong	31:13	It explicitly identifies association with God as grave wrongdoing, directly defining the prohibition that guards the focus's center.
strong	22:27	The immediately following call to proclaim pilgrimage turns the prepared House into an attended destination for people from afar.
medium	3:121	Preparing stations for believers shows another deliberate arrangement of bodies in assigned places, though for battle rather than worship.
strong	22:29	Its purification, fulfilled vows, and circling of the Ancient House continue the focus's ritual sequence and return it to the House.
no value	22:14	The promise of gardens for believers does not add to the House, exclusive worship, or bodily ritual arrangement.
strong	4:48	It directly condemns associating partners with God, reinforcing the exclusive allegiance required at the focus's House.
weak	71:28	Entering a believer's house gives a domestic use of house language but adds little to the purified sanctuary and its rites.
medium	7:74	Prepared dwellings carved from terrain show habitation as a granted and accountable spatial order, though not the focus's sanctuary.
no value	4:12	Inheritance shares use partnership language in a legal sense unrelated to exclusive worship or the House.
weak	37:83	Its identification of Abraham within an earlier righteous lineage only supplies a remote link to the focus's Abrahamic setting.
medium	22:41	It gives the social practices of those established in the land, extending worship from the House into prayer, almsgiving, and moral order.
medium	8:35	It contrasts the House's intended worship with empty ritual performed beside it, showing that proximity alone does not fulfill its purpose.
strong	10:87	It establishes homes as a shared prayer direction for a threatened community, closely paralleling prepared dwelling space ordered for worship.
medium	22:28	The pilgrimage benefits, remembrance, eating, and feeding of the poor extend the attendance announced after the focus into its communal ends.
weak	52:4	The inhabited House offers only a brief parallel to the focus's House without its purification or worshippers.
no value	4:20	Changing spouses and retaining a bridal gift do not clarify the House or its ritual order.
strong	22:25	The preceding warning against barring access to the Sacred Mosque supplies the access condition for the House purified in the focus.
medium	16:41	God's promise to settle persecuted migrants in a good place parallels prepared abode, but lacks the focus's ritual and House dimensions.
medium	50:40	Praise after prostration extends devotion beyond the act itself, though it does not specify the House or bowing.
no value	7:17	The adversary's approach from every direction does not clarify the focus's House, worshippers, or exclusive allegiance.
weak	55:44	Circling between Hell and scalding water is a contrary, punitive motion and adds little after the focus's devotional circling.
strong	3:43	Its commands to devote oneself, prostrate, and bow with those who bow closely parallel the focus's coordinated worship postures.
medium	22:45	Collapsed unjust towns form a local contrast to the prepared and maintained worship place, but do not specify its rites.
medium	27:52	Abandoned homes left by wrongdoing contrast with the focus's purified House as a dwelling kept functional through right use.
weak	12:56	Joseph's ability to settle where he wills gives a broad parallel of granted placement without the House or worship sequence.
no value	22:46	Inner blindness and travel through the land do not add to the focus's prepared sacred place or bodily worship.
medium	2:43	Establishing prayer, giving alms, and bowing with others connects collective bodily worship to a broader sustaining practice.
strong	4:36	It joins worship without association to concrete care for others, extending the focus's exclusive allegiance into social conduct.
medium	29:58	Prepared elevated dwellings for believers provide a reward-side counterpart to the focus's assigned and purified place.
strong	6:19	Its declaration that God is one and disavowal of association directly supports the focus's command not to associate anything with Him.
strong	5:97	It names the Kaaba, the Sacred House, and associated rites as a sustaining order for people, directly illuminating the focus's House-centered arrangement.
strong	22:18	Its universal prostration places the focus's human prostrators within a wider created order of submission.
weak	8:5	Leaving a house by divine command concerns a different movement and does not clarify the focus's sacred House or rites.
medium	33:33	Purification, prayer, almsgiving, and obedience make the household an ordered devotional space, though it is not the Sacred House.
medium	3:113	A community standing in night recitation and prostration supplies a further collective pattern of the focus's upright and lowered worship.
strong	6:22	The gathering and questioning of alleged partners exposes the accountability of association, directly supporting the focus's exclusion of partners.
medium	29:8	It preserves kindness to parents while refusing pressure to associate partners with God, clarifying the priority of the focus's exclusive worship.
no value	22:5	Its creation and resurrection signs do not clarify the House, its purification, or its worshippers.
strong	13:15	It describes all in heaven and earth prostrating to God, extending the focus's prostration into comprehensive submission.
medium	31:15	It repeats the refusal to obey even parental pressure toward association, reinforcing the focus's undivided allegiance.
no value	7:4	The destruction of towns by sudden punishment does not add to the focus's sanctuary or bodily worship.
strong	18:26	It declares that God has no partner in His rule, directly reinforcing the focus's ban on association.
medium	68:42	The inability to answer the call to prostrate presents a judgment-day contrast to the available worship posture in the focus.
no value	7:19	Adam and his spouse dwelling in the Garden do not clarify the House, purification, or worship sequence.
weak	56:17	The attendants circling the blessed offer a distant motion parallel without the focus's House-centered worship.
strong	5:2	Its protection of the Sacred House and pilgrims approaching it directly extends the focus's House into pilgrimage conduct and access.
medium	7:180	Its warning against deviation regarding God's names gives a related boundary against corrupting divine exclusivity, but not the House or rites.
strong	10:18	It rejects worship of others and the claim that they intercede with God, directly opposing the association barred in the focus.
medium	68:43	It recalls people being called to prostrate while sound, framing the focus's postures as a present obligation rather than mere form.
strong	25:64	Spending the night for God in prostration and standing directly joins two of the focus's ordered bodily positions.
medium	38:72	The command that the angels prostrate after Adam's formation supplies a clear prostration scene, though with a different object and setting.
strong	24:55	It combines secure establishment with worship of God without associating anything with Him, closely echoing the focus's placement and exclusivity.
weak	7:143	Moses's collapse at the mountain supplies a different bodily response and does not clarify the House or prescribed worship.
strong	40:73	The challenge to identify alleged partners makes their absence explicit, reinforcing the focus's command to exclude association.
weak	10:93	The settlement of the Children of Israel gives a broad placement parallel but no House purification or ritual order.
no value	59:3	Exile and punishment by fire do not add to the focus's House, devotion, or exclusive worship.
strong	12:38	Joseph invokes Abraham's lineage while declaring that no association with God is permissible, directly reinforcing the focus's Abrahamic command.
no value	5:29	Bearing sin and entering the Fire does not clarify the House or the focus's worship sequence.
no value	3:108	The statement that God does not will injustice for the worlds does not add to the focus's spatial or ritual content.
strong	18:38	It explicitly rejects associating anyone with the Lord, directly restating the focus's exclusive allegiance.
no value	50:41	A caller from a near place does not clarify the focus's prepared House or its rites.
weak	3:114	Faith, moral command, and haste toward good offer a broad devotional extension but do not specify the House or its postures.
medium	26:219	Movement among those who prostrate gives a compact prostration link, though without the focus's House or full ritual sequence.
no value	34:52	Grasping from a distant place does not clarify sacred placement, purification, or worship.
no value	28:31	The staff's frightening movement and Moses's retreat do not add to the focus's House or ritual bodies.
no value	49:9	Reconciliation between fighting believers does not clarify the focus's sacred place, purification, or postures.
strong	48:29	Its believers are repeatedly described as bowing and prostrating while seeking God's favor, directly paralleling the focus's worshippers.
weak	59:2	The expulsion and self-destruction of homes contrast with prepared dwelling, but add little to the focus's sacred ritual use.
strong	2:158	Pilgrimage to the House and circling the two landmarks directly extend the focus's House-centered circling into pilgrimage practice.
no value	5:111	Faith in God and the messenger does not clarify the House, purification, or bodily worship sequence.
strong	26:46	The magicians fall prostrate, providing an immediate embodied response of submission though outside the House setting.
no value	10:44	God's justice and human self-wronging do not add to the focus's sacred place or its rites.
weak	33:34	Remembering revelation recited in homes makes a household a site of learning, but it does not clarify the purified House or postures.
no value	16:101	Replacing one sign with another does not clarify the focus's House, exclusive worship, or ritual bodies.
medium	2:34	Iblis's refusal to prostrate gives a clear contrary boundary to the willing bowing and prostration ordered in the focus.
weak	80:14	Its description of something raised and purified offers only a lexical purification link without House or worship context.
strong	6:23	The deniers' false claim that they were not associators exposes the accountability of the very association forbidden in the focus.
no value	33:13	Claims that homes are exposed serve as an excuse for retreat and do not clarify the focus's sacred House or rites.
medium	15:30	The angels' complete prostration provides another scene of undivided bodily obedience, though not at the House.
medium	77:48	Their refusal when told to bow supplies a direct negative contrast to the focus's commanded bowing worshippers.
no value	37:33	Sharing punishment uses partnership language in a different sense and does not illuminate the focus's prohibition of association.
weak	5:41	The refusal to purify certain hearts offers a distant contrast to the focus's purification of the House, without its ritual setting.
medium	2:58	Entering by a gate in prostration links bodily humility with access to a place, though not to the House or its full sequence.
no value	34:53	Disbelief and claims about the unseen from afar do not clarify sacred placement or worship.
weak	2:177	Its faith, prayer, giving, and covenant keeping give a broad account of righteousness but add little after the direct House and posture parallels.
strong	6:81	It challenges association with God without revealed authority, directly sharpening the focus's demand for undivided worship.
no value	7:160	The divided tribes and their provision do not clarify the House, purification, or bodily ritual.
medium	15:33	Iblis explicitly refuses to prostrate to a human, offering a focused contrast to the obedient postures in the focus.
no value	75:11	The bare denial of refuge does not add to the House, association, purification, or worship sequence.
medium	17:61	Iblis questions prostrating to Adam, again setting refusal against the focus's ordered bodily submission.
no value	6:135	Working from one's position and awaiting the outcome does not clarify the focus's prepared House or rites.
strong	53:62	Its direct command to prostrate to God and worship Him succinctly restates the focus's devotional end.
weak	24:61	Its rules for eating in family homes concern domestic access rather than the purified sacred House or its worshippers.
strong	17:111	It denies that God has a partner in sovereignty and commands His exaltation, directly reinforcing the focus's exclusive worship.
