strong	5:92	Near-verbatim parallel: adds warning to the obedience, turning-away, and clear-delivery sequence.
medium	5:70	Historical messenger rejection situates turning away as a recurring response to unwelcome messages.
weak	18:72	Capacity language offers only a distant parallel to the auxiliary capacity reading.
strong	24:54	Closest parallel: distinguishes the messenger's delivery burden from the audience's response and adds guidance through obedience.
medium	64:13	The immediate move to reliance frames the response to the preceding command, without restating its delivery boundary.
strong	29:18	Directly repeats clear delivery as the messenger's limit amid denial.
medium	3:132	Paired obedience adds a merciful outcome, but repeats an already established command pattern.
medium	3:144	Its warning against reversal after a messenger's death clarifies one form of turning away.
weak	3:138	General clarity and guidance language is only indirectly related to clear delivery.
strong	16:82	Directly restates that turning away leaves only clear delivery incumbent on the messenger.
no value	64:17	The adjacent charity-and-reward instruction does not sharpen the command or delivery boundary.
strong	5:67	Makes full delivery a defined messenger obligation and adds protection of the carrier.
medium	47:33	Paired obedience reinforces the command, though its work-related consequence is secondary here.
no value	64:15	The adjacent trial of wealth and children does not address obedience or delivery.
medium	11:53	Shows a messenger's audience refusing his call, but lacks the delivery-responsibility formulation.
medium	4:59	Adds that delegated authority is bounded by return to God and the messenger in dispute.
medium	10:72	Pairs turning away with the messenger's independence from audience payment, a secondary duty-boundary parallel.
medium	48:16	Links obedience and turning away while contributing the auxiliary question of practical capacity.
strong	3:20	Directly couples turning away with the messenger's completed delivery duty.
medium	64:11	The immediately preceding heart-guidance statement supplies a local contrast to turning away.
medium	71:3	Combines worship, caution, and obedience to a messenger, but is less specific about response after delivery.
medium	9:3	A public divine-messenger declaration followed by turning away provides a related proclamation setting.
medium	4:28	Human weakness gives secondary context for the capacity-related reading of obedience.
strong	36:17	Directly states that the messengers bear only clear delivery.
strong	13:40	Explicitly separates messenger delivery from the later accounting of the audience.
medium	64:10	The adjacent consequence for denial supplies the local outcome of refusing the message.
no value	75:26	Its attainment language is bodily and does not illuminate messenger delivery.
medium	16:35	Directly invokes the messengers' clear delivery amid an attempt to evade responsibility.
weak	64:18	The surah's closing divine knowledge and wisdom offer broad closure, not a specific interpretive addition.
weak	4:63	Persuasive speech toward hidden intentions is distinct from the stated public delivery limit.
medium	5:19	A messenger who clarifies after an interval helps frame delivery as removing an absence-of-warning claim.
medium	26:150	Reiterates obedience to the messenger, but adds little beyond the established pattern.
weak	48:1	Its use of clarity belongs to a different setting and does not address delivery or response.
medium	2:64	Turning away after a prior commitment provides a secondary portrait of refusal.
no value	64:1	The surah opening establishes divine sovereignty but adds no direct point to 64:12.
medium	48:17	Specifies exemptions where bodily limitation affects obedience, a useful capacity boundary.
medium	5:15	Messenger-led clarification contributes to the public intelligibility side of clear delivery.
medium	25:52	Defines a boundary against obeying opponents while maintaining strenuous proclamation.
no value	51:50	The route is contrast evidence only and supplies no positive support for 64:12.
no value	4:111	Personal sin-bearing does not clarify the command or messenger's task.
weak	64:2	The nearby division between belief and disbelief is background for differing audience responses.
medium	3:32	Directly joins obedience and turning away, though it is redundant with earlier parallels.
weak	8:1	Obedience is placed in communal repair, a secondary rather than delivery-focused contribution.
medium	33:1	Refusing rival obedience marks a boundary that preserves prophetic direction.
no value	3:40	The route is contrast evidence only and does not contribute a delivery reading.
strong	4:80	Connects obedience to the messenger with obedience to God while denying the messenger coercive custody over turners-away.
medium	64:8	The nearby command to believe in God, His messenger, and the revealed light continues the surah's response demand.
weak	16:89	Scriptural clarification is relevant in general, but not to the messenger's response limit.
medium	8:46	Obedience supports communal steadiness, adding a practical collective consequence.
no value	33:29	Its household choice and reward setting does not clarify 64:12.
