strong	23:99	Pins the arrival of death to the individual and supplies a regret-at-threshold contrast.
weak	4:86	Only a remote analogy of return under comprehensive reckoning.
strong	3:25	Establishes full, non-wronging recompense for every soul after gathering.
strong	6:18	Provides the immediate contextual frame of sovereignty above the servants.
strong	6:60	Prepares the final taking through the nightly taking, return, and appointed term.
no value	5:115	Its exceptional consequence does not clarify custody, death, or collection.
medium	2:180	Shows death arriving to one person as a concrete final threshold.
strong	6:62	Continues the passage from collection to return, judgment, and swift accounting.
no value	16:62	Does not materially illuminate the guarded collection at death.
strong	39:42	Distinguishes death-taking from sleep and the release until an appointed term.
medium	40:17	Reinforces individual, non-wronging recompense, already established by 3:25.
medium	3:57	Adds the positive side of full recompense, though less directly than 3:25.
no value	13:13	Divine power here does not specify the death-custody sequence.
medium	6:30	Adds the scene of standing before the Lord after the earthly interval.
no value	70:34	Prayer-preservation does not clarify the appointed guardians.
no value	18:40	The threatened garden has no close bearing on the death sequence.
weak	19:76	Only broadly supports durable return and reward.
strong	82:10	Directly corroborates the presence of guardians over people.
medium	10:47	Adds messenger-mediated, non-wronging judgment at a communal level.
medium	6:40	Keeps the local warning within divine power at calamity and the Hour.
medium	21:25	Places the sending of messengers within an enduring divine mission, but not death-taking.
weak	23:44	A general succession of messengers is secondary to the collection agents of 6:61.
weak	4:60	The return of disputes to authority is only an auxiliary parallel to return.
weak	38:14	Offers a broad historical pattern of messenger rejection, not the death scene.
medium	6:31	Contrasts the messengers' non-neglect with human forfeiture at the sudden Hour.
weak	6:41	Shows exclusive appeal to God in crisis, without clarifying custody.
medium	44:35	Frames denial around the first death and so marks the disputed transition beyond it.
strong	4:18	Makes death the irreversible individual threshold beyond delayed repentance.
no value	4:69	The ranks of the obedient do not illuminate collection at death.
medium	44:56	Treats the first death as a completed transition rather than the final horizon.
no value	17:5	A historical promise arriving does not add to death custody.
no value	6:56	Rejecting other objects of worship does not clarify the guardians or collection.
medium	18:28	Human neglect supplies a moral contrast to the messengers' non-neglect.
strong	7:37	Closely repeats the decisive pattern: divine messengers take persons at death.
weak	39:10	Full reward is a distant parallel to the later accounting.
no value	69:47	Its isolated individual cannot resist theme is unrelated to the focus sequence.
medium	5:106	Adds witnesses and truthful testimony at an individual's death threshold.
medium	6:73	Extends the local context to divine dominion and the trumpet-day horizon.
weak	6:92	Ritual preservation is only a secondary analogy to guarded custody.
weak	42:25	Knowledge of deeds supports accountability only generally.
weak	4:64	Messenger authority and repentance do not explain the death agents.
no value	26:123	The contrast link itself rejects a substantive connection to the focus.
strong	63:10	Reaffirms death as an individually arriving, action-closing boundary.
no value	6:100	Partner-making does not clarify the guarded collection.
no value	92:19	The contrast reading is not a supported route to individual collection.
weak	17:77	An unchanging pattern of sending is only a distant continuity parallel.
medium	28:85	Adds a promised return to an appointed final destination.
weak	26:105	Plural messengers here provide only a broad mission parallel.
weak	40:70	Links rejection of the Book and messengers to eventual knowledge, indirectly.
no value	6:124	Claims to messenger status do not add to the collection sequence.
no value	54:27	The contrast link marks the proposed serial-sending parallel as too indirect.
medium	83:33	Contrasts unauthorized human watching with the appointed guardians of 6:61.
weak	28:7	Promised preservation and return form an auxiliary, not death-specific, parallel.
weak	90:7	Challenges the assumption of being unseen, a limited accountability parallel.
medium	25:58	Pairs the deathless One with complete awareness of servants' sins.
no value	6:50	The prophet's limits concerning the unseen do not clarify divine custody.
weak	26:141	Plural messengers again offer only a generic continuity parallel.
no value	33:19	Death functions as a simile for fear, not as the focus transition.
weak	4:59	Returning disputes to God and the messenger is only an auxiliary return parallel.
no value	36:16	A mission assertion does not add to the guardians or death sequence.
no value	34:39	Provision and replacement do not bear on the focus.
weak	6:96	Cosmic calculation is a distant parallel to ordered appointment.
weak	53:37	Fulfillment is only a broad analogy to complete accounting.
weak	6:165	Succession, testing, and recompense provide a general governance frame.
no value	95:5	The downward return lacks a supported connection to death custody.
medium	85:22	A protected record supports the preservation side of the guardians' work.
medium	10:21	States that divine messengers write human plotting, clarifying recorded oversight.
no value	6:136	False allotments and judgment do not explain the focus sequence.
no value	89:25	Its uniqueness claim does not materially specify individual collection.
no value	39:16	The spatial image of punishment does not add to the guarded transition.
no value	7:41	The punishment image is not evidence about the collection at death.
medium	3:55	Pairs taking with return and final judgment, though in a particular case.
weak	20:45	Excess and tyranny are not the non-neglect of the death agents.
strong	6:93	Closely depicts angels at death requiring souls to emerge, with immediate requital.
weak	4:152	Recognizing all messengers is only a remote parallel to the collection agents.
no value	49:2	Conduct toward the prophet does not clarify the death transition.
no value	6:65	The above-and-below punishment image does not establish custody.
weak	6:34	Messenger endurance and unchangeable words give only a broad continuity frame.
no value	2:266	Its destructive-life parable does not bear on death collection.
weak	6:66	The prophet's lack of guardianship usefully distinguishes his role from 6:61.
weak	36:3	Identifies a messenger within a larger mission, but not a death agent.
weak	49:12	The bodily death image is figurative and does not illuminate the focus.
weak	6:67	A fixed term for every report gives a limited temporal-order parallel.
weak	2:87	Repeated messengers form a general historical parallel, already well covered.
weak	21:32	Guarded protection is a distant, redundant analogy to the guardians.
weak	26:176	The V12 route concerns messenger plurality, not the death-taking function.
medium	12:80	Human failure and self-imposed waiting contrast with the messengers' non-neglect.
weak	46:19	Full return for deeds repeats the accounting theme at lower specificity.
weak	4:11	Death-related estate rules offer only a practical pre-death parallel.
weak	3:76	Fulfilling a covenant is a distant analogue to complete delivery.
no value	10:94	Prior scripture consultation does not clarify custody or death.
medium	24:39	At final arrival, illusion falls away and full account is delivered.
weak	34:31	Standing before the Lord is a general afterlife scene, already covered.
weak	36:30	Repeated messenger rejection is secondary to the focus's death agents.
no value	9:91	Exemptions from obligation do not add to the focus.
weak	15:10	Past sending is a generic continuity parallel, already redundant.
weak	11:96	Moses' sending with signs does not specify the collection sequence.
medium	31:34	Makes each soul's death and its location unknown to the person, stressing individual appointment.
no value	59:7	Distribution and obedience instructions do not clarify the focus.
medium	6:130	Links messengers' warning to the eventual meeting-day and self-witness.
medium	2:28	Sets death within a complete life, death, restoration, and return sequence.
strong	3:185	Joins every soul's death with the fully delivered outcome beyond it.
medium	4:78	Makes death inescapable despite worldly enclosure or protection.
strong	4:97	Depicts angels taking persons and confronting their individual condition.
strong	6:94	Makes the return to God individual and strips away presumed accompaniments.
strong	8:50	Depicts angels taking persons at death, adding a punitive boundary case.
medium	13:11	Supplies an active before-and-behind guarding pattern by divine command.
strong	16:28	Depicts angels taking persons and their response at that threshold.
strong	16:32	Depicts angels taking persons in a contrasting, peaceful condition.
medium	17:13	Links each person to an inseparable record brought forth later.
medium	17:14	Makes the individual self-accounting at the final encounter explicit.
strong	18:49	Shows a comprehensive record that omits neither small nor great matters.
medium	21:35	Pairs the universal death test with eventual return.
medium	23:15	Places death before the later resurrection in the human sequence.
medium	23:16	Completes the death-to-resurrection sequence with the final raising.
medium	29:57	Reaffirms that every soul meets death before return to God.
strong	32:11	Identifies a designated death agent entrusted with persons before return.
medium	36:12	Connects restoration of the dead with a comprehensive enumerating record.
medium	39:30	States the shared mortality of the messenger and those addressed.
medium	40:11	Articulates repeated death and life as a sequence relevant to final acknowledgment.
medium	40:67	Places death and later restoration within an ordered human progression.
medium	43:80	States that divine messengers record concealed human discourse.
strong	47:27	Depicts angels taking persons at death, adding a contrary accountability scene.
medium	50:17	Adds paired receivers stationed for an individual record.
strong	50:18	Makes every utterance subject to a ready attendant recorder.
strong	50:19	Marks death's overwhelming arrival as an inescapable encounter.
medium	50:21	Adds individual arrival with a driver and witness.
medium	56:60	Frames death as decreed and governed rather than accidental loss.
strong	56:83	Focuses the final bodily threshold where intervention fails.
strong	62:8	States that the death one evades still meets the individual before return.
strong	75:26	Focuses the terminal bodily approach of death.
medium	75:30	Directs the terminal movement to the Lord.
strong	82:11	Specifies the guardians as noble recorders.
strong	82:12	Adds their knowledge of what persons do.
