strong	28:38	Pharaoh's denial of any god besides himself and his tower project exposes the self-deifying claim behind 43:51.
strong	24:42	It assigns the heavens and earth's dominion and final return to God, directly overturning Pharaoh's local ownership display.
medium	25:10	Flowing rivers beneath gardens present water as divine provision rather than a ruler's proof of possession.
strong	40:36	Pharaoh again orders a tower built to reach Moses' God, extending the hubris voiced in 43:51.
strong	43:52	The immediate continuation shows Pharaoh converting his asserted possessions into a contemptuous comparison with Moses.
weak	66:8	Its garden rivers belong to a repentant, divinely granted future, a distant counterpoint to Pharaoh's political water display.
strong	40:29	Pharaoh publicly claims present dominion and monopolizes guidance before his people, closely matching the performative rule in 43:51.
weak	43:60	Its nearby hypothetical replacement of humans with angels adds little to Pharaoh's claim or the rivers.
weak	55:50	The flowing springs repeat the water motif but add no political or perceptual dimension after earlier river examples.
medium	69:39	The unseen sets a boundary on the appeal to what a crowd can visibly inspect.
medium	40:61	God makes the day seeing and gives its benefits, relocating the conditions of public visibility from Pharaoh to divine favor.
strong	3:189	Universal dominion and divine power provide a direct scale contrast to Pharaoh's claim over Egypt.
strong	66:11	Pharaoh's wife seeks rescue from Pharaoh and his deeds, revealing the moral violence beneath his displayed sovereignty.
strong	43:53	The immediate continuation specifies Pharaoh's material tests of legitimate authority: gold and accompanying angels.
medium	68:5	Mutual future seeing makes visible judgment, but it is a less specific parallel once the focus's crowd-directed seeing is established.
medium	51:21	Its question about seeing signs within oneself redirects perception away from Pharaoh's external spectacle.
medium	43:39	The later shared punishment supplies the surah's consequence for the people whom Pharaoh lightened and led.
strong	114:2	Naming God the King of humankind offers the rightful sovereignty against Pharaoh's claim before his own people.
no value	11:78	The crowd's assault on Lot's guests does not materially clarify Pharaoh's rule, waterworks, or call to see.
weak	54:50	The divine command's glance-like speed shares a visual image but not the focus's political claim.
no value	71:5	Noah's persistent call by night and day adds no useful connection to the focus.
weak	23:23	Noah's public summons to worship God is a broad prophetic countervoice to Pharaoh's self-exaltation.
strong	43:54	It immediately states the effect of Pharaoh's address: he made his people light and they obeyed him.
strong	18:26	God alone sees and hears the unseen and admits no partner in judgment, directly correcting Pharaoh's claimed authority and public gaze.
medium	69:38	The oath by what is seen situates visible evidence within a larger truth, qualifying Pharaoh's appeal to spectacle.
weak	43:69	The believers' submission supplies a nearby contrast to Pharaoh's disobedient audience, without developing the focus's imagery.
medium	21:81	The wind runs by Solomon's command, offering a restrained model of created movement under granted authority rather than self-claimed divinity.
strong	20:79	It gives the narrative verdict on Pharaoh's rule: he led his people astray and did not guide them.
medium	48:14	God's universal dominion, exercised through forgiveness and punishment, limits every human ruler's claim.
no value	81:16	The celestial bodies' movement does not add a clear interpretive connection after the stronger water and sovereignty parallels.
weak	27:54	Its appeal to acts committed while seeing uses the perception motif in a different moral setting.
strong	43:55	God's vengeance and drowning of Pharaoh's people turn the ruler's water-centered boast toward its decisive reversal.
weak	22:61	Divine alternation of night and day with hearing and seeing offers only a broad backdrop for the focus.
weak	5:85	The garden rivers are a reward image and add little beyond the already established contrast with Pharaoh's rivers.
