strong	26:20	Frames deviation as a past, bounded loss of direction rather than a fixed identity.
strong	37:118	Directly presents guidance into the upright path as an enduring placement.
strong	3:69	Adds that attempts to misdirect others can return as self-loss.
strong	28:17	Connects received favor with refusing to support wrongdoing.
medium	1:3	Supplies the mercy setting that precedes the requested path and its exclusions.
weak	4:56	Offers only a remote replacement-and-boundary parallel to the exclusions.
medium	26:86	Keeps compassionate concern alongside an unsoftened diagnosis of deviation.
medium	1:5	Places dependence and worship immediately before the request and route distinction.
medium	4:119	Shows misdirection as enacted through inducement, command, and altered order.
strong	56:92	Joins persistent denial and deviation while retaining distinct readings of each.
no value	33:56	Adds no clear route, favor, wrath, or deviation evidence for the focus.
medium	21:54	Portrays deviation as a collective, inherited orientation despite settled practice.
medium	2:122	Treats favor as entrusted distinction carrying responsibility, not settled status.
strong	1:6	States the immediate petition for the upright path completed by 1:7.
medium	37:43	Presents favor as a sustained protective condition, though broadly.
weak	2:47	Repeats the responsibility reading of favor already supplied earlier.
medium	1:2	Provides the praise and sustaining authority framing the path request.
strong	58:14	Links divine anger with knowingly resisting what is recognized as true.
weak	2:40	Adds a narrower favor-and-covenant setting already covered by earlier cards.
medium	21:112	Pairs appeal for just judgment with reliance on the Merciful for help.
weak	73:11	Offers a limited warning that ease can harden resistance.
strong	6:77	Shows guidance as needed after false alternatives are tested and rejected.
weak	1:1	Contributes the opening mercy frame but little beyond nearby focus context.
medium	83:32	Shows rival accusations of deviation and the possibility of mislocated judgment.
medium	27:19	Links received favor to gratitude, right action, and mercy-seeking.
medium	1:4	Adds accountability as the setting in which the route categories matter.
medium	88:8	Illustrates favor as a comprehensive state of ease and restored standing.
medium	7:162	Shows a commanded alternative being substituted, with consequences for violation.
strong	8:53	Connects alteration of favor with a community's inward change of direction.
strong	93:7	Presents being lost as remediable disorientation, with possible protective care.
weak	2:198	Only indirectly joins prior deviation with guidance of communal movement.
medium	83:22	Depicts benefaction as the enduring outcome of morally upright action.
strong	93:11	Makes favor a narrated care-process of sheltering, guiding, and sufficing.
medium	36:4	Reaffirms the upright path but adds little beyond the direct path cards.
medium	68:26	Uses loss of a place's expected identity to illuminate being unable to locate oneself.
weak	100:3	Provides a remote alteration parallel; its contrary links are boundary evidence only.
medium	16:121	Joins gratitude for favors with selection and guidance to an upright path.
weak	83:11	Contributes only a broad judgment-denial background.
strong	3:51	Defines the upright path through shared devotion to the one sustaining authority.
weak	3:112	Supplies wrath as consequence of repeated violations, without a close route link.
weak	106:3	Adds a general worship orientation but not the focus distinctions.
weak	52:17	Offers a broad ease-versus-affliction contrast with limited specificity.
medium	5:60	Associates anger and a worse destination with reversal of a hostile judgment.
weak	68:9	Offers only a general pressure toward compromise at a boundary.
weak	5:20	Treats favor as a basis for response, but is less specific than earlier favor cards.
strong	15:41	Presents the upright path as a secured, authoritative route rather than a mere direction.
medium	109:2	Establishes a non-interchangeable worship boundary relevant to the exclusions.
medium	7:140	Contrasts received favor with seeking another object of devotion.
weak	3:154	Provides a distant contrast between assurance and wrongful expectation.
medium	109:3	Maintains the reciprocal non-merging of the two worship orientations.
medium	20:86	Shows anger as grief and inquiry over a broken commitment before punishment.
weak	42:52	Its sole contrast link marks a boundary, not positive support for the path reading.
medium	109:4	Reiterates a durable worship boundary from the speaker's side.
medium	32:10	Expands loss into disappearance and unlocatability, not merely wrong opinion.
medium	10:15	Shows a demanded substitution resisted to preserve the source and order of guidance.
medium	109:5	Repeats the non-interchangeable worship boundary from the audience's side.
medium	42:37	Distinguishes recognizing anger from allowing it to become automatic retaliation.
medium	2:61	Places anger after rejection, ingratitude, and transgression, though indirectly.
medium	109:6	Concludes the boundary with distinct, non-combined commitments.
medium	17:73	Shows social acceptance offered as leverage to alter an authoritative message.
no value	5:5	Adds no sufficiently localized path, favor, anger, or deviation evidence.
medium	92:19	Separates giving from reciprocal human indebtedness, refining one dimension of favor.
strong	102:8	Makes benefaction accountable in use and source, not a private possession.
medium	24:9	Shows anger as a differentiated outcome under distinct claims and responsibilities.
medium	109:1	Names the opposing worship stance that the subsequent boundary addresses.
strong	105:2	Shows a hostile plan rendered directionless, with loss and reversal kept distinct.
no value	33:53	Adds no clear interpretive contribution to the focus.
weak	83:6	Provides only a general standing-before-the-sustainer context.
medium	14:36	Depicts deviation as attachment redirected toward rival objects of loyalty.
strong	7:86	Shows paths obstructed and made crooked through exclusionary control.
no value	100:4	Adds no usable route or category evidence beyond its neighboring card.
weak	23:6	Offers a limited boundary parallel without clarifying the focus categories.
medium	2:152	Links remembrance and gratitude with refusal of denial, broadly supporting response to favor.
weak	2:282	Uses loss in a localized evidentiary-memory setting rather than the focus route.
weak	10:62	Offers a broad protection-from-fear state without a close focus connection.
medium	30:55	Shows a distorted orientation reshaping even recollection of duration.
weak	39:61	Supplies a broad protection contrast with limited route or category detail.
medium	2:90	Links anger with envious refusal of distributed favor, as a provisional parallel.
strong	37:23	Reverses guidance language into a disclosed route of ruin for false devotion.
weak	12:8	Its contrast link is only boundary evidence and adds little positive clarification.
weak	2:119	Provides only a broad warning-and-good-news setting.
medium	35:3	Frames favor as traceable provision and remembrance as resistance to distortion.
weak	7:202	Adds a general picture of persistent extension in error without close linkage.
weak	16:5	Illustrates material provision but not the focus's favored-route distinction.
strong	4:69	Directly identifies those favored by God and situates them in a company shaped by obedience.
weak	42:18	Its contrast evidence marks a remote boundary rather than positive route support.
no value	21:37	Adds no sufficiently direct evidence for the focus readings.
weak	47:12	Offers a provisional consumption contrast, not a close account of favor or route.
weak	89:13	Supplies punishment imagery without clarifying anger, deviation, or the path.
