morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s003-a000-w001-01	w-s003-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s003-a000-w001-02	w-s003-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s003-a000-w002-01	w-s003-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s003-a000-w003-01	w-s003-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s003-a000-w003-02	w-s003-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s003-a000-w004-01	w-s003-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s003-a000-w004-02	w-s003-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s003-a002-w001-01	w-s003-a002-w001	3:2:1:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s003-a002-w002-01	w-s003-a002-w002	3:2:2:1	1	لَآ	لَآ	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA|SP:<in~								
m-w-s003-a002-w003-01	w-s003-a002-w003	3:2:3:1	1	إِلَٰهَ	إِلَٰهَ	إِلَٰه	ء ل ه	ءله	N	STEM	STEM|POS:N|LEM:<ila`h|ROOT:Alh|MS|ACC						M	singular	ACC
m-w-s003-a002-w004-01	w-s003-a002-w004	3:2:4:1	1	إِلَّا	إِلَّا	إِلَّا			EXP	STEM	STEM|POS:EXP|LEM:<il~aA								
m-w-s003-a002-w005-01	w-s003-a002-w005	3:2:5:1	1	هُوَ	هُوَ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s003-a002-w006-01	w-s003-a002-w006	3:2:6:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s003-a002-w006-02	w-s003-a002-w006	3:2:6:2	2	حَىُّ	حَىُّ	حَيّ	ح ي ي	حيي	N	STEM	STEM|POS:N|LEM:Hay~|ROOT:Hyy|MS|NOM						M	singular	NOM
m-w-s003-a002-w007-01	w-s003-a002-w007	3:2:7:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s003-a002-w007-02	w-s003-a002-w007	3:2:7:2	2	قَيُّومُ	قَيُّومُ	قَيُّوم	ق و م	قوم	ADJ	STEM	STEM|POS:ADJ|LEM:qay~uwm|ROOT:qwm|MS|NOM						M	singular	NOM
m-w-s003-a003-w001-01	w-s003-a003-w001	3:3:1:1	1	نَزَّلَ	نَزَّلَ	نَزَّلَ	ن ز ل	نزل	V	STEM	STEM|POS:V|PERF|(II)|LEM:naz~ala|ROOT:nzl|3MS	PERF			II	3	M	singular	
m-w-s003-a003-w002-01	w-s003-a003-w002	3:3:2:1	1	عَلَيْ	عَلَيْ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`								
m-w-s003-a003-w002-02	w-s003-a003-w002	3:3:2:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s003-a003-w003-01	w-s003-a003-w003	3:3:3:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s003-a003-w003-02	w-s003-a003-w003	3:3:3:2	2	كِتَٰبَ	كِتَٰبَ	كِتَٰب	ك ت ب	كتب	N	STEM	STEM|POS:N|LEM:kita`b|ROOT:ktb|M|ACC								ACC
m-w-s003-a003-w004-01	w-s003-a003-w004	3:3:4:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s003-a003-w004-02	w-s003-a003-w004	3:3:4:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s003-a003-w004-03	w-s003-a003-w004	3:3:4:3	3	حَقِّ	حَقِّ	حَقّ	ح ق ق	حقق	N	STEM	STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|GEN								GEN
m-w-s003-a003-w005-01	w-s003-a003-w005	3:3:5:1	1	مُصَدِّقًا	مُصَدِّقًا	مُصَدِّق	ص د ق	صدق	N	STEM	STEM|POS:N|ACT|PCPL|(II)|LEM:muSad~iq|ROOT:Sdq|M|INDEF|ACC			ACT	II				ACC
m-w-s003-a003-w006-01	w-s003-a003-w006	3:3:6:1	1	لِّ					P	PREFIX	PREFIX|l:P+								
m-w-s003-a003-w006-02	w-s003-a003-w006	3:3:6:2	2	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s003-a003-w007-01	w-s003-a003-w007	3:3:7:1	1	بَيْنَ	بَيْنَ	بَيْن	ب ي ن	بين	LOC	STEM	STEM|POS:LOC|LEM:bayon|ROOT:byn|ACC								ACC
m-w-s003-a003-w008-01	w-s003-a003-w008	3:3:8:1	1	يَدَيْ	يَدَيْ	يَد	ي د ي	يدي	N	STEM	STEM|POS:N|LEM:yad|ROOT:ydy|FD|GEN						F	dual	GEN
m-w-s003-a003-w008-02	w-s003-a003-w008	3:3:8:2	2	هِ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s003-a003-w009-01	w-s003-a003-w009	3:3:9:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s003-a003-w009-02	w-s003-a003-w009	3:3:9:2	2	أَنزَلَ	أَنزَلَ	أَنزَلَ	ن ز ل	نزل	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>anzala|ROOT:nzl|3MS	PERF			IV	3	M	singular	
m-w-s003-a003-w010-01	w-s003-a003-w010	3:3:10:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s003-a003-w010-02	w-s003-a003-w010	3:3:10:2	2	تَّوْرَىٰةَ	تَّوْرَىٰةَ	تَّوْرَىٰة			PN	STEM	STEM|POS:PN|LEM:t~aworaY`p|ACC								ACC
m-w-s003-a003-w011-01	w-s003-a003-w011	3:3:11:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s003-a003-w011-02	w-s003-a003-w011	3:3:11:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s003-a003-w011-03	w-s003-a003-w011	3:3:11:3	3	إِنجِيلَ	إِنجِيلَ	إِنجِيل			PN	STEM	STEM|POS:PN|LEM:<injiyl|ACC								ACC
m-w-s003-a004-w001-01	w-s003-a004-w001	3:4:1:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
