family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000009:B012	ء ت ي	B012	14,18,20,30,31,33,50,51,68	استئتاء الناقة
F001	core	quranic:root_000248:B009	ج ع ل	B009	4	اشتهاء الأنثى للفحل
F001	core	quranic:root_000531:B010	ر ء ي	B010	9,19,22	ظهور حمل الناقة أو الشاة
F001	core	quranic:root_000544:B013	ر ج ع	B013	13	راجع الناقة وحملها
F001	core	quranic:root_000745:B003	س م و	B003	72	تطاول الفحل على الشول
F001	core	quranic:root_000750:B007	س ن ن	B007	38,62	إكباب بدفع أو عض
F001	core	quranic:root_001215:B013	ق ر ر	B013	33,51	امتلاء وثبوت في البدن
F001	core	quranic:root_001355:B007	ل س ن	B007	19	التلسين في إدرار الناقة
F001	core	quranic:root_001635:B008	و د ع	B008	48	اقتناء الفحل للفحلة
F001	core	quranic:root_001662:B005	و ع د	B005	12,22	وعيد الفحل هدير قبل الصيال
F001	optional	quranic:root_000347:B008	ح ق ق	B008	4,37,53	ناقة بلغت حق الحمل والانتفاع
F001	optional	quranic:root_000347:B013	ح ق ق	B013	4,37,53	تمام حال الحيوان وقوته
F001	optional	quranic:root_000352:B006	ح ل م	B006	51	امتلاء الجسم وسمنه
F001	optional	quranic:root_000357:B002	ح م ل	B002	58,72	الحَمْل الباطن والثمر
F001	optional	quranic:root_000412:B004	خ ش ع	B004	35	سنام ذاهب الشرف
F001	optional	quranic:root_000436:B010	خ ل و	B010	38,62	الخلية من الإبل
F001	optional	quranic:root_000543:B004	ر ج س	B004	33	الصوت الشديد المتردد
F001	optional	quranic:root_000548:B005	ر ج و	B005	21,51	الحامل تدنو ولادتها
F001	optional	quranic:root_000563:B011	ر س ل	B011	9,12,21,22,29,31,33,36,39,40,45,53,57,66,71	تسميات مفردة مخصوصة
F001	optional	quranic:root_000609:B018	ر و ح	B018	9	تحصن الفرس وصيرورته فحلا
F001	optional	quranic:root_000778:B008	ش ح ح	B008	19	صوت غير خالص أو كثير
F001	optional	quranic:root_000946:B015	ط ل ق	B015	49	سقي العدو سما
F001	optional	quranic:root_000956:B001	ط و ع	B001	1,33,48,66,67,71	الانقياد والطاعة
F001	optional	quranic:root_000978:B003	ع ت د	B003	31	العتود من المعز
F001	optional	quranic:root_001043:B009	ع م د	B009	5	انشداح السنام والجرح
F001	optional	quranic:root_001191:B007	ف ي ء	B007	50	تفيؤ المرأة لزوجها
F001	optional	quranic:root_001215:B011	ق ر ر	B011	33,51	قرقرة الصوت
F001	optional	quranic:root_001272:B010	ق و ل	B010	4,12,13,16,17,18,22,28,32,37,59,63,66,67,69,70	اقتالة الحكم على غيره
F001	optional	quranic:root_001355:B002	ل س ن	B002	19	الأخذ باللسان
F001	optional	quranic:root_001578:B007	ه ج ر	B007	6,50	الربط بالهجار
F002	core	quranic:root_000499:B006	د و ر	B006	19,27,29	الدوار المطاف به
F002	core	quranic:root_000760:B003	س و ع	B003	63	اسم الصنم سواع
F002	core	quranic:root_000876:B004	ص ل ح	B004	31,71	صالح وما قاربه علما لشخص
F002	core	quranic:root_001008:B011	ع ز ز	B011	25	العزى وما جاورها من أسماء
F002	core	quranic:root_001061:B003	ع و ق	B003	18	يعوق اسم صنم
F002	core	quranic:root_001634:B005	و د د	B005	20	اسم صنم معبود
F002	optional	quranic:root_000264:B004	ج ن د	B004	9	جنادة اسم ونسبة
F002	optional	quranic:root_000569:B007	ر ض و	B007	51	رضوى ورضيا أعلام من المادة
F002	optional	quranic:root_001009:B012	ع ز ل	B012	51	الأعزلة وعازلة اسما موضع
F002	optional	quranic:root_001634:B004	و د د	B004	20	علم موضع
F002	optional	quranic:root_001694:B010	ي س ر	B010	14,19,30	موضع أو علم باسم يسر ويسار
F002	rare	quranic:root_000017:B006	ء ح د	B006	32,39,40	جبل أُحُد
F002	rare	quranic:root_000047:B001	ء ل ه	B001	1,2,3,4,5,6,9,10,12,15,17,18,19,21,22,23,24,25,27,29,30,31,33,34,35,36,37,38,39,40,41,46,47,48,50,51,52,53,54,55,56,57,59,62,63,64,66,69,70,71,73	التعبد والمعبود
F002	rare	quranic:root_000047:B002	ء ل ه	B002	1,2,3,4,5,6,9,10,12,15,17,18,19,21,22,23,24,25,27,29,30,31,33,34,35,36,37,38,39,40,41,46,47,48,50,51,52,53,54,55,56,57,59,62,63,64,66,69,70,71,73	اسم الله في القسم والنداء
F002	rare	quranic:root_000101:B012	ب ر ج	B012	33	برجان اللص
F002	rare	quranic:root_000111:B003	ب ر ه م	B003	7	اسم أعجمي: إبراهيم ولغاته
F002	rare	quranic:root_000156:B003	ب ن ي	B003	4,7,50,55,59	البِنْية للبيت الحرام ومكة
F002	rare	quranic:root_000248:B011	ج ع ل	B011	4	الجَعْلة اسم مكان
F002	rare	quranic:root_000271:B004	ج ه ل	B004	33,72	زمن الجاهلية وأهلها
F002	rare	quranic:root_000275:B007	ج و ر	B007	60	جُور اسم بلد
F002	rare	quranic:root_000323:B004	ح س ن	B004	21,29,52	أسماء الحسن للمواضع والأجسام
F002	rare	quranic:root_000499:B001	د و ر	B001	19,27,29	الدوران والإحاطة والاستدارة
F002	rare	quranic:root_000499:B005	د و ر	B005	19,27,29	دوار الرأس وغشيته
F002	rare	quranic:root_000570:B003	ر ض ي	B003	51	رضوى ورضيا أسماء
F002	rare	quranic:root_000610:B006	ر و د	B006	13,17,28,29,33,50	أدوات الإدارة والدوران
F002	rare	quranic:root_000660:B003	ز ي ن	B003	28	الزينة التي يتزين بها
F002	rare	quranic:root_000666:B008	س ب ح	B008	42	سبوحة الموضع
F002	rare	quranic:root_000737:B004	س ل م	B004	22,35,44,56	الصلح والمسالمة ضد الحرب
F002	rare	quranic:root_000876:B005	ص ل ح	B005	31,71	صلاح والصلح علمان لمواضع
F002	rare	quranic:root_000894:B005	ص و م	B005	35	شجر الصوم
F002	rare	quranic:root_000957:B001	ط و ف	B001	13	الدوران حول الشيء
F002	rare	quranic:root_000957:B010	ط و ف	B010	13	طائف الحائط والبلد
F002	rare	quranic:root_000996:B019	ع ر ب	B019	20	تعريب الاسم الأعجمي
F002	rare	quranic:root_001009:B006	ع ز ل	B006	51	العزلاء مصب الماء وعزالي السحاب
F002	rare	quranic:root_001060:B009	ع و ر	B009	13	العُوّار الخُطّاف
F002	rare	quranic:root_001294:B007	ك ر م	B007	31,44	رأس الفخذ المستدير
F002	rare	quranic:root_001408:B003	م د ن	B003	60	مدين قرية شعيب
F002	rare	quranic:root_001409:B001	م ر ء	B001	50	المرء والمرأة
F002	rare	quranic:root_001470:B005	ن ب و	B005	1,6,7,13,28,30,32,38,40,45,50,53,56,59	الطريق والطريق الهادي
F002	rare	quranic:root_001578:B012	ه ج ر	B012	6,50	الأعلام والمواضع
F002	rare	quranic:root_001677:B005	و ق ي	B005	1,32,37,55,70	الواقي اسم للصرد
F003	core	quranic:root_000051:B008	ء م ر	B008	36,37,38	ضعيف الرأي التابع
F003	core	quranic:root_000909:B001	ض ع ف	B001	30,68	خلاف القوة
F003	core	quranic:root_000909:B004	ض ع ف	B004	30,68	ضعف دابة الرجل
F003	core	quranic:root_000969:B008	ظ ن ن	B008	10	ضعف وقلة حيلة
F003	core	quranic:root_001390:B007	ل ي س	B007	5,32	الأليس ضعيف الرأي
F003	core	quranic:root_001583:B009	ه د ي	B009	4	الهداء البليد الضعيف
F003	core	quranic:root_001681:B003	و ك ل	B003	3,48	العاجز الذي يكل أمره
