candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8318	body_health_life/reproduction_birth / pregnancy / gestation / reproduction	14	11	17	47	0.06178019	0.3672	0.9149	0.6383	1,2,3,7,8,9,11,12,13,14,16,17,18,19	د ع و ر ء ي ر ج ع س م و ع ل ق ق ر ء ق ر ب ك ذ ب ن د و ن د ي و ق ي	theme:body_health_life/reproduction_birth(100.3317); kw:pregnancy(77.7634); kw:gestation(56.5787); kw:reproduction(40.7946); kw:womb(40.0012); kw:milk(34.4728); kw:fertility(31.9188); kw:conception(30.7655)	ن د و:B007:تنزع الناقة في النسب إلى أصل كريم → ن د ي:B010:نزوع في النسب إلى أصل كريم
C002	0.8276	body_health_life/reproduction_birth / pregnancy / gestation / reproduction	14	12	17	49	0.05961944	0.3798	0.9184	0.6327	1,2,3,7,8,9,10,11,12,13,14,16,17,19	ء م ر ر ء ي ر ب ب ر ج ع س م و ص ل و ع ب د ع ل ق ق ر ء ق ر ب ك ذ ب ن د و	theme:body_health_life/reproduction_birth(108.3582); kw:pregnancy(77.7634); kw:gestation(56.5787); kw:reproduction(50.9932); kw:ewe(46.5929); kw:womb(40.0012); kw:livestock(38.1273); kw:birth(37.1238)	ع ل ق:B010:ناقة علوق تظهر الرأم وتمنع اللبن → ر ج ع:B013:راجع الناقة وحملها
C003	0.8268	body_health_life/reproduction_birth / pregnancy / gestation / reproduction	14	12	17	46	0.06117815	0.3566	0.913	0.6087	1,2,3,7,8,9,10,11,13,14,15,16,17,19	ر ء ي ر ب ب ر ج ع س م و ع ب د ع ل ق ق ر ء ق ر ب ك ذ ب ن د و ن د ي ن ه ي	theme:body_health_life/reproduction_birth(100.3317); kw:pregnancy(77.7634); kw:gestation(56.5787); kw:reproduction(40.7946); kw:womb(40.0012); kw:fertility(31.9188); kw:conception(30.7655); kw:biology(26.2769)	ن د و:B007:تنزع الناقة في النسب إلى أصل كريم → ن د ي:B010:نزوع في النسب إلى أصل كريم
C004	0.8145	body_health_life/reproduction_birth / marriage / pregnancy / gestation	12	11	16	38	0.06145327	0.3333	0.9474	0.6316	1,2,3,4,7,8,9,10,11,13,14,19	خ ل ق ر ء ي ر ج ع ص ل و ع ل ق غ ن ي ق ر ء ق ر ب ق ل م ه د ي و ل ي	theme:body_health_life/reproduction_birth(96.3184); kw:marriage(90.8235); kw:pregnancy(77.7634); kw:gestation(56.5787); kw:reproduction(40.7946); kw:womb(40.0012); kw:birth(37.1238); kw:widowhood(36.9273)	ع ل ق:B010:ناقة علوق تظهر الرأم وتمنع اللبن → ر ج ع:B013:راجع الناقة وحملها
C005	0.8145	body_health_life/reproduction_birth / pregnancy / gestation / reproduction	15	11	17	38	0.06198642	0.2946	0.9211	0.6053	1,2,3,4,5,6,7,8,9,10,11,12,13,14,19	ء م ر ر ء ي ر ب ب ر ج ع ص ل و ط غ و ع ل ق ع ل م ق ر ء ق ر ب و ل ي	theme:body_health_life/reproduction_birth(104.3449); kw:pregnancy(77.7634); kw:gestation(56.5787); kw:reproduction(50.9932); kw:ewe(46.5929); kw:womb(40.0012); kw:youth(39.5566); kw:birth(37.1238)	ع ل ق:B010:ناقة علوق تظهر الرأم وتمنع اللبن → ر ج ع:B013:راجع الناقة وحملها
C006	0.8124	body_health_life/reproduction_birth / pregnancy / gestation / reproduction	13	12	17	40	0.06274459	0.3101	0.925	0.65	1,2,3,7,8,9,10,11,13,14,16,17,19	خ ل ق ر ء ي ر ج ع س م و ع ب د ع ل ق ق ر ء ق ر ب ك ذ ب ك و ن ن د و و ل ي	theme:body_health_life/reproduction_birth(96.3184); kw:pregnancy(77.7634); kw:gestation(56.5787); kw:reproduction(40.7946); kw:womb(40.0012); kw:fertility(31.9188); kw:conception(30.7655); kw:time(27.0443)	ع ب د:B009:قلة اللبث وسرعة العدو → ك ذ ب:B005:ما كذب أن فعل أي ما لبث
C007	0.8087	body_health_life/reproduction_birth / pregnancy / absence / reproduction	15	13	17	32	0.06289105	0.2424	0.9375	0.75	1,2,3,7,8,9,10,11,13,14,15,16,17,18,19	د ع و ر ء ي ر ب ب ر ج ع ز ب ن ط و ع ع ب د ع ل ق ق ر ء ق ر ب ك ذ ب ن د و ن ه ي	theme:body_health_life/reproduction_birth(76.2521); kw:pregnancy(51.8423); kw:absence(47.5872); kw:reproduction(40.7946); kw:milk(34.4728); theme:economy_property/provision_resource(33.5751); kw:fertility(31.9188); kw:ewe(31.0619)	ع ب د:B009:قلة اللبث وسرعة العدو → ك ذ ب:B005:ما كذب أن فعل أي ما لبث
C008	0.8082	marriage / beauty / gender / widowhood	11	8	9	11	0.0550476	0.3143	1.0	0.8182	1,2,3,4,7,8,9,11,13,14,15	ر ء ي ر ج ع س ف ع ع ل ق غ ن ي ق ر ء ق ل م ه د ي	kw:marriage(102.1765); kw:beauty(45.8825); kw:gender(42.2961); kw:widowhood(36.9273); kw:reflection(31.7301); kw:love(28.6095); kw:adornment(26.371); kw:clothing(21.7006)	ع ل ق:B008:امرأة معلّقة لا تستقر في زوجية ولا أيومة → ر ج ع:B004:رجعة المرأة في النكاح والأهل
C009	0.8072	body_health_life/reproduction_birth / pregnancy / travel / fertility	15	11	16	30	0.06225031	0.2703	0.9	0.7333	1,2,3,4,5,7,8,9,11,12,13,14,16,17,19	ر ء ي ر ج ع س م و ع ل ق ع ل م ق ر ء ق ر ب ك ذ ب ن د و و ق ي و ل ي	theme:body_health_life/reproduction_birth(72.2388); kw:pregnancy(51.8423); kw:travel(35.2923); kw:fertility(31.9188); kw:conception(30.7655); kw:reproduction(30.5959); kw:transport(30.469); kw:livestock(28.5955)	ع ل ق:B010:ناقة علوق تظهر الرأم وتمنع اللبن → ر ج ع:B013:راجع الناقة وحملها
C010	0.8039	body_health_life/reproduction_birth / pregnancy / gestation / reproduction	13	11	17	40	0.06160824	0.3175	0.9	0.625	1,2,3,7,8,9,10,11,13,14,16,17,19	ر ء ي ر ج ع س م و ص ل و ط و ع ع ل ق ق ر ء ق ر ب ك ذ ب ن د و و ل ي	theme:body_health_life/reproduction_birth(100.3317); kw:pregnancy(77.7634); kw:gestation(56.5787); kw:reproduction(50.9932); kw:womb(40.0012); kw:birth(37.1238); kw:fertility(31.9188); kw:conception(30.7655)	ع ل ق:B010:ناقة علوق تظهر الرأم وتمنع اللبن → ر ج ع:B013:راجع الناقة وحملها
