candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8547	creation / circumstance / goal / existence	9	8	12	20	0.05480846	0.3279	1.0	0.8	2,3,4,6,7,8,9,10,11	ء و ل ح د ث س ء ل س ج و ه د ي و ج د و د ع ي ت م	kw:creation(55.1716); kw:circumstance(33.004); kw:goal(32.1114); kw:existence(30.2314); kw:priority(28.4462); kw:revelation(27.8525); kw:event(27.4588); kw:need(24.6862)	و ج د:B002:ثبوت الشيء في الوجود → ح د ث:B001:كون الشيء بعد أن لم يكن
C002	0.8472	creation / circumstance / existence / priority	8	8	12	21	0.05988984	0.3387	0.9524	0.7619	3,4,5,6,7,8,9,11	ء خ ر ء و ل ح د ث ر ب ب ع ط و ه د ي و ج د ي ت م	kw:creation(55.1716); kw:circumstance(33.004); kw:existence(30.2314); kw:priority(28.4462); kw:revelation(27.8525); kw:beginning(26.9877); kw:transfer(25.5168); kw:sequence(23.5043)	و ج د:B002:ثبوت الشيء في الوجود → ح د ث:B001:كون الشيء بعد أن لم يكن
C003	0.8248	victory / power / dominance / conflict_security/conflict	7	9	14	28	0.06246293	0.3294	1.0	0.6786	2,3,5,6,9,10,11	ر ض و ر ض ي س ء ل س ج و ع ط و ق ه ر ن ع م و د ع ي ت م	kw:victory(55.4339); kw:power(43.7032); kw:dominance(40.8244); theme:conflict_security/conflict(40.1592); kw:competition(34.5343); kw:overcoming(34.1547); kw:dialogue(32.5328); kw:satisfaction(29.544)	ر ض و:B005:راضاني فرضوته غلبة في ذلك → ر ض ي:B002:غلبة راضاني فرضوته
C004	0.8235	name / woman / language_communication/naming_classification / onomastics	8	9	11	13	0.06317481	0.2453	1.0	0.9231	2,3,5,6,8,9,10,11	ر ب ب ر ض و ر ض ي ع ي ل ق ه ر ل ي ل ن ع م ن ه ر ي ت م	kw:name(54.3259); kw:woman(46.9162); theme:language_communication/naming_classification(45.7354); kw:onomastics(42.2076); kw:gender(31.722); kw:anthroponym(31.3821); kw:designation(29.544); kw:mountain(24.5631)	ر ض و:B007:رضوى ورضيا أعلام من المادة → ر ض ي:B003:رضوى ورضيا أسماء
C005	0.8117	welfare / darkness / sequence / night	9	11	14	18	0.06821038	0.2069	1.0	0.8333	1,2,3,4,5,8,9,10,11	ء خ ر ء و ل خ ي ر ر ب ب س ج و ض ح و ع ي ل ق ه ر ل ي ل ن ع م ن ه ر	kw:welfare(39.7012); kw:darkness(37.7243); kw:sequence(35.2565); kw:night(35.1871); kw:forenoon(34.884); kw:daylight(32.5328); kw:interval(25.5944); kw:virtue(24.9444)	ض ح و:B001:امتداد الضحى في النهار → ن ه ر:B002:انفتاح النهار بالضياء
C006	0.8116	circumstance / goal / object / priority	10	10	15	24	0.05691156	0.2449	0.9583	0.7083	2,3,4,5,6,7,8,9,10,11	ء و ل ح د ث ر ب ب س ء ل س ج و ض ل ل ع ي ل ن ع م و ج د ي ت م	kw:circumstance(33.004); kw:goal(32.1114); kw:object(30.2314); kw:priority(28.4462); kw:revelation(27.8525); kw:creation(27.5858); kw:burial(27.1003); theme:cognition_perception/knowledge_learning(25.6419)	ض ل ل:B005:الضالّة في المضيعة → ع ي ل:B008:حيرة الضالة عن وجهتها
C007	0.8072	offering / marriage / gift / daylight	11	11	17	23	0.06328673	0.1825	0.913	0.8261	1,2,3,4,5,6,7,8,9,10,11	خ ي ر ض ح و ض ل ل ع ط و ع ي ل ل ي ل ن ع م ن ه ر ه د ي و د ع ي ت م	kw:offering(46.5929); kw:marriage(45.4118); kw:gift(37.8305); kw:daylight(32.5328); kw:giving(30.4895); kw:cattle(30.4895); kw:husband(30.2314); kw:peace(29.544)	ض ح و:B001:امتداد الضحى في النهار → ن ه ر:B002:انفتاح النهار بالضياء
C008	0.8063	creation / welfare / blessing / circumstance	9	11	17	31	0.05841165	0.2403	1.0	0.7419	2,3,4,5,6,7,8,10,11	ء خ ر ء و ل ح د ث خ ي ر ر ب ب ر ض و ر ض ي س ء ل س ج و ن ع م و ج د	kw:creation(55.1716); kw:welfare(52.9349); kw:blessing(38.3916); kw:circumstance(33.004); kw:goal(32.1114); kw:approval(30.2314); kw:existence(30.2314); kw:grace(28.7797)	و ج د:B002:ثبوت الشيء في الوجود → ح د ث:B001:كون الشيء بعد أن لم يكن
C009	0.8039	victory / power / daylight / freedom	11	16	17	17	0.06164158	0.1259	1.0	0.9412	1,2,3,4,5,6,7,8,9,10,11	ء و ل ح د ث ر ض و س ء ل س ج و ض ح و ض ل ل ع ط و ع ي ل ق ل ي ق ه ر ل ي ل ن ه ر و ج د و د ع ي ت م	kw:victory(41.5754); kw:power(32.7774); kw:daylight(32.5328); kw:freedom(28.2893); kw:neglect(28.2893); kw:contest(27.4588); kw:dominance(27.2163); kw:abandonment(27.1003)	ض ح و:B001:امتداد الضحى في النهار → ن ه ر:B002:انفتاح النهار بالضياء
C010	0.8025	approval / love / satisfaction / law_governance/obligation_contract	9	9	17	28	0.06517151	0.2353	0.9643	0.75	2,3,4,5,6,7,8,10,11	ء و ي خ ي ر ر ب ب ر ض و ر ض ي س ء ل س ج و ن ع م و ج د	kw:approval(60.4627); kw:love(57.219); kw:satisfaction(44.316); theme:law_governance/obligation_contract(40.0071); kw:blessing(38.3916); theme:kinship_society/hospitality_welfare(37.3537); theme:emotion_ethics/emotion(37.1839); kw:goal(32.1114)	ر ض و:B001:الرضا خلاف السخط → ر ض ي:B001:الرِّضا خلاف السخط والقبول
