morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s069-a000-w001-01	w-s069-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s069-a000-w001-02	w-s069-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s069-a000-w002-01	w-s069-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s069-a000-w003-01	w-s069-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s069-a000-w003-02	w-s069-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s069-a000-w004-01	w-s069-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s069-a000-w004-02	w-s069-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s069-a001-w001-01	w-s069-a001-w001	69:1:1:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s069-a001-w001-02	w-s069-a001-w001	69:1:1:2	2	حَآقَّةُ	حَآقَّةُ	حَآقَّة	ح ق ق	حقق	N	STEM	STEM|POS:N|ACT|PCPL|LEM:HaA^q~ap|ROOT:Hqq|F|NOM			ACT					NOM
m-w-s069-a002-w001-01	w-s069-a002-w001	69:2:1:1	1	مَا	مَا	مَا			INTG	STEM	STEM|POS:INTG|LEM:maA								
m-w-s069-a002-w002-01	w-s069-a002-w002	69:2:2:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s069-a002-w002-02	w-s069-a002-w002	69:2:2:2	2	حَآقَّةُ	حَآقَّةُ	حَآقَّة	ح ق ق	حقق	N	STEM	STEM|POS:N|ACT|PCPL|LEM:HaA^q~ap|ROOT:Hqq|F|NOM			ACT					NOM
m-w-s069-a003-w001-01	w-s069-a003-w001	69:3:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s069-a003-w001-02	w-s069-a003-w001	69:3:1:2	2	مَآ	مَآ	مَا			INTG	STEM	STEM|POS:INTG|LEM:maA								
m-w-s069-a003-w002-01	w-s069-a003-w002	69:3:2:1	1	أَدْرَىٰ	أَدْرَىٰ	أَدْرَىٰ	د ر ي	دري	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>adoraY`|ROOT:dry|3MS	PERF			IV	3	M	singular	
m-w-s069-a003-w002-02	w-s069-a003-w002	69:3:2:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s069-a003-w003-01	w-s069-a003-w003	69:3:3:1	1	مَا	مَا	مَا			INTG	STEM	STEM|POS:INTG|LEM:maA								
m-w-s069-a003-w004-01	w-s069-a003-w004	69:3:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s069-a003-w004-02	w-s069-a003-w004	69:3:4:2	2	حَآقَّةُ	حَآقَّةُ	حَآقَّة	ح ق ق	حقق	N	STEM	STEM|POS:N|ACT|PCPL|LEM:HaA^q~ap|ROOT:Hqq|F|NOM			ACT					NOM
m-w-s069-a004-w001-01	w-s069-a004-w001	69:4:1:1	1	كَذَّبَتْ	كَذَّبَتْ	كَذَّبَ	ك ذ ب	كذب	V	STEM	STEM|POS:V|PERF|(II)|LEM:ka*~aba|ROOT:k*b|3FS	PERF			II	3	F	singular	
m-w-s069-a004-w002-01	w-s069-a004-w002	69:4:2:1	1	ثَمُودُ	ثَمُودُ	ثَمُود			PN	STEM	STEM|POS:PN|LEM:vamuwd|NOM								NOM
m-w-s069-a004-w003-01	w-s069-a004-w003	69:4:3:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s069-a004-w003-02	w-s069-a004-w003	69:4:3:2	2	عَادٌۢ	عَادٌۢ	عَاد2	ع و د	عود	PN	STEM	STEM|POS:PN|LEM:EaAd2|ROOT:Ewd|NOM								NOM
m-w-s069-a004-w004-01	w-s069-a004-w004	69:4:4:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s069-a004-w004-02	w-s069-a004-w004	69:4:4:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s069-a004-w004-03	w-s069-a004-w004	69:4:4:3	3	قَارِعَةِ	قَارِعَةِ	قَارِعَة	ق ر ع	قرع	N	STEM	STEM|POS:N|LEM:qaAriEap|ROOT:qrE|F|GEN								GEN
m-w-s069-a005-w001-01	w-s069-a005-w001	69:5:1:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s069-a005-w001-02	w-s069-a005-w001	69:5:1:2	2	أَمَّا	أَمَّا	أَمَّا			EXL	STEM	STEM|POS:EXL|LEM:>am~aA								
m-w-s069-a005-w002-01	w-s069-a005-w002	69:5:2:1	1	ثَمُودُ	ثَمُودُ	ثَمُود			PN	STEM	STEM|POS:PN|LEM:vamuwd|NOM								NOM
m-w-s069-a005-w003-01	w-s069-a005-w003	69:5:3:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s069-a005-w003-02	w-s069-a005-w003	69:5:3:2	2	أُهْلِكُ	أُهْلِكُ	أَهْلَكَ	ه ل ك	هلك	V	STEM	STEM|POS:V|PERF|PASS|(IV)|LEM:>aholaka|ROOT:hlk|3MP	PERF		PASS	IV	3	M	plural	
m-w-s069-a005-w003-03	w-s069-a005-w003	69:5:3:3	3	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s069-a005-w004-01	w-s069-a005-w004	69:5:4:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s069-a005-w004-02	w-s069-a005-w004	69:5:4:2	2	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s069-a005-w004-03	w-s069-a005-w004	69:5:4:3	3	طَّاغِيَةِ	طَّاغِيَةِ	طَّاغِيَة	ط غ ي	طغي	N	STEM	STEM|POS:N|ACT|PCPL|LEM:T~aAgiyap|ROOT:Tgy|F|GEN			ACT					GEN
m-w-s069-a006-w001-01	w-s069-a006-w001	69:6:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s069-a006-w001-02	w-s069-a006-w001	69:6:1:2	2	أَمَّا	أَمَّا	أَمَّا			EXL	STEM	STEM|POS:EXL|LEM:>am~aA								
m-w-s069-a006-w002-01	w-s069-a006-w002	69:6:2:1	1	عَادٌ	عَادٌ	عَاد2	ع و د	عود	PN	STEM	STEM|POS:PN|LEM:EaAd2|ROOT:Ewd|INDEF|NOM								NOM
m-w-s069-a006-w003-01	w-s069-a006-w003	69:6:3:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
m-w-s069-a006-w003-02	w-s069-a006-w003	69:6:3:2	2	أُهْلِكُ	أُهْلِكُ	أَهْلَكَ	ه ل ك	هلك	V	STEM	STEM|POS:V|PERF|PASS|(IV)|LEM:>aholaka|ROOT:hlk|3MP	PERF		PASS	IV	3	M	plural	
m-w-s069-a006-w003-03	w-s069-a006-w003	69:6:3:3	3	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s069-a006-w004-01	w-s069-a006-w004	69:6:4:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s069-a006-w004-02	w-s069-a006-w004	69:6:4:2	2	رِيحٍ	رِيحٍ	رِيح	ر و ح	روح	N	STEM	STEM|POS:N|LEM:riyH|ROOT:rwH|F|INDEF|GEN								GEN
m-w-s069-a006-w005-01	w-s069-a006-w005	69:6:5:1	1	صَرْصَرٍ	صَرْصَرٍ	صَرْصَر	ص ر ص ر	صرصر	ADJ	STEM	STEM|POS:ADJ|LEM:SaroSar|ROOT:SrSr|FS|INDEF|GEN						F	singular	GEN
m-w-s069-a006-w006-01	w-s069-a006-w006	69:6:6:1	1	عَاتِيَةٍ	عَاتِيَةٍ	عَاتِيَة	ع ت و	عتو	ADJ	STEM	STEM|POS:ADJ|ACT|PCPL|LEM:EaAtiyap|ROOT:Etw|F|INDEF|GEN			ACT					GEN
m-w-s069-a007-w001-01	w-s069-a007-w001	69:7:1:1	1	سَخَّرَ	سَخَّرَ	سَخَّرَ	س خ ر	سخر	V	STEM	STEM|POS:V|PERF|(II)|LEM:sax~ara|ROOT:sxr|3MS	PERF			II	3	M	singular	
m-w-s069-a007-w001-02	w-s069-a007-w001	69:7:1:2	2	هَا					PRON	SUFFIX	SUFFIX|PRON:3FS					3	F	singular	
m-w-s069-a007-w002-01	w-s069-a007-w002	69:7:2:1	1	عَلَيْ	عَلَيْ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`								
m-w-s069-a007-w002-02	w-s069-a007-w002	69:7:2:2	2	هِمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s069-a007-w003-01	w-s069-a007-w003	69:7:3:1	1	سَبْعَ	سَبْعَ	سَبْع	س ب ع	سبع	T	STEM	STEM|POS:T|LEM:saboE|ROOT:sbE|M|ACC								ACC
m-w-s069-a007-w004-01	w-s069-a007-w004	69:7:4:1	1	لَيَالٍ	لَيَالٍ	لَيْل	ل ي ل	ليل	N	STEM	STEM|POS:N|LEM:layol|ROOT:lyl|P|INDEF|GEN								GEN
m-w-s069-a007-w005-01	w-s069-a007-w005	69:7:5:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s069-a007-w005-02	w-s069-a007-w005	69:7:5:2	2	ثَمَٰنِيَةَ	ثَمَٰنِيَةَ	ثَمَٰنِيَة	ث م ن	ثمن	T	STEM	STEM|POS:T|LEM:vama`niyap|ROOT:vmn|F|ACC								ACC
m-w-s069-a007-w006-01	w-s069-a007-w006	69:7:6:1	1	أَيَّامٍ	أَيَّامٍ	يَوْم	ي و م	يوم	N	STEM	STEM|POS:N|LEM:yawom|ROOT:ywm|MP|INDEF|GEN						M	plural	GEN
m-w-s069-a007-w007-01	w-s069-a007-w007	69:7:7:1	1	حُسُومًا	حُسُومًا	حُسُوم	ح س م	حسم	ADJ	STEM	STEM|POS:ADJ|LEM:Husuwm|ROOT:Hsm|F|INDEF|ACC								ACC
m-w-s069-a007-w008-01	w-s069-a007-w008	69:7:8:1	1	فَ					REM	PREFIX	PREFIX|f:REM+								
