candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.826	water / surface / quenching / land_water_sky/water_hydrology	8	10	14	28	0.05827726	0.3218	1.0	0.6071	2,3,4,6,8,9,10,11	ث و ر ح ب ب خ ب ر خ ي ر ر ب ب ص ب ح ص د ر ع ل م ن ق ع و ر ي	kw:water(59.3161); kw:surface(44.8955); kw:quenching(33.5381); theme:land_water_sky/water_hydrology(33.2386); kw:hydrology(32.29); kw:origin(25.5944); kw:grammar(25.5168); kw:change(25.4406)	ر ب ب:B013:ماء رَبَب كثير → ع ل م:B005:ماء كثير مجتمع في عيلم
C002	0.8152	knowledge / cognition_perception/knowledge_learning / attack / aggression	10	13	17	31	0.05773644	0.2366	0.9677	0.7419	1,2,3,4,6,7,8,9,10,11	ء ن س ث و ر خ ب ر ر ب ب ش د د ش ه د ص ب ح ص د ر ض ب ح ع د و ع ل م غ ي ر و ر ي	kw:knowledge(44.8244); theme:cognition_perception/knowledge_learning(42.7365); kw:attack(30.4895); kw:aggression(29.3388); kw:report(29.1436); kw:epistemology(27.7169); kw:evidence(27.1003); kw:testimony(26.5662)	ع ل م:B001:انكشاف الشيء للعارف → خ ب ر:B001:العلم بالخبر وباطن الأمر
C003	0.8093	water / surface / abundance / drink	10	12	17	31	0.06041776	0.2385	0.9355	0.6774	1,2,3,4,5,6,8,9,10,11	ث و ر ج م ع ح ب ب خ ب ر ر ب ب ص ب ح ص د ر ض ب ح ع د و ع ل م ق د ح ن ق ع	kw:water(59.3161); kw:surface(44.8955); kw:abundance(41.1892); kw:drink(39.7012); kw:fullness(35.3267); kw:fire(34.1742); kw:quenching(33.5381); theme:land_water_sky/water_hydrology(33.2386)	ر ب ب:B013:ماء رَبَب كثير → ع ل م:B005:ماء كثير مجتمع في عيلم
C004	0.8049	knowledge / cognition_perception/knowledge_learning / awareness / report	9	12	17	29	0.06234622	0.2231	0.931	0.8276	2,3,4,5,6,7,8,9,11	ء ن س ب ع ث ر ث و ر خ ب ر خ ي ر ر ب ب ش ه د ع ل م غ ي ر ك ن د و ر ي و س ط	kw:knowledge(44.8244); theme:cognition_perception/knowledge_learning(42.7365); kw:awareness(29.9889); kw:report(29.1436); kw:epistemology(27.7169); kw:selection(27.5858); kw:evidence(27.1003); kw:education(26.8781)	ث و ر:B002:إثارة الشيء وتحريكه من موضعه → ب ع ث ر:B001:قلب التراب وكشف المدفون
C005	0.8048	knowledge / cattle / cognition_perception/knowledge_learning / report	10	13	17	28	0.05975665	0.2121	1.0	0.6786	2,3,4,5,6,7,8,9,10,11	ء ن س ث و ر ح ب ب خ ب ر خ ي ر ذ و و ر ب ب ش ه د ص د ر ع ل م غ ي ر و ر ي و س ط	kw:knowledge(44.8244); kw:cattle(30.4895); theme:cognition_perception/knowledge_learning(29.9155); kw:report(29.1436); kw:epistemology(27.7169); kw:evidence(27.1003); kw:testimony(26.5662); kw:welfare(26.4674)	ث و ر:B004:الثور: ذكر البقر → ر ب ب:B014:رَبْرَب قطيع
C006	0.8044	ecology / plant / agriculture / storage	8	8	13	17	0.06171586	0.2537	1.0	0.8824	1,2,3,4,6,8,9,11	ح ب ب خ ب ر ر ب ب ع د و ع ل م غ ي ر ق د ح ن ق ع	kw:ecology(30.693); kw:plant(30.133); kw:agriculture(24.6471); kw:storage(21.7304); kw:container(20.8979); kw:overcast(19.2746); kw:urn(19.2746); kw:livestock(19.0636)	ق د ح:B009:رخص أطراف النبت → ر ب ب:B012:ربة نبات
C007	0.8034	fire / spark / light / energy	7	7	14	25	0.06467638	0.3378	0.92	0.8	1,2,3,6,8,10,11	ح ب ب ر ب ب ص ب ح ص د ر ض ب ح ق د ح و ر ي	kw:fire(79.7398); kw:spark(46.1482); kw:light(44.7539); kw:energy(39.4154); kw:firestick(32.5328); kw:gambling(31.0619); kw:top(29.7602); kw:ember(28.9576)	و ر ي:B002:نار كامنة تخرج من الزند → ق د ح:B001:إيراء النار بالقدح
C008	0.8023	soil / awareness / cognition_perception/knowledge_learning / epistemology	10	13	17	26	0.06210549	0.1985	0.9615	0.7692	1,2,3,4,5,6,7,8,9,11	ء ن س ح ب ب خ ب ر خ ي ر ر ب ب ش ه د ع د و ع ل م غ ي ر ك ن د ن ق ع و ر ي و س ط	kw:soil(37.8305); kw:awareness(29.9889); theme:cognition_perception/knowledge_learning(29.9155); kw:epistemology(27.7169); kw:selection(27.5858); kw:education(26.8781); kw:excellence(26.7714); kw:balance(26.371)	ع ل م:B001:انكشاف الشيء للعارف → خ ب ر:B001:العلم بالخبر وباطن الأمر
C009	0.8015	side / front / honor / hierarchy	10	12	16	21	0.05577202	0.1826	1.0	0.9048	1,2,3,4,5,6,8,9,10,11	ء ن س ث و ر ح ب ب خ ب ر ر ب ب ش د د ص د ر ع د و ع ل م غ ي ر و ر ي و س ط	kw:side(33.6183); kw:front(29.1436); kw:honor(22.9412); kw:hierarchy(21.7304); kw:orientation(21.4984); kw:protection(19.8954); kw:boundary(19.3004); kw:protectiveness(19.2746)	ر ب ب:B007:لزوم وإقامة ودوام → ح ب ب:B005:البعير يلزم مكانه من عجز
C010	0.7991	grammar / language_communication/grammar_expression / exception / syntax	8	10	11	12	0.05801783	0.2222	1.0	0.9167	1,2,3,5,6,7,10,11	ء ن س ج م ع ذ و و ر ب ب ص ب ح ص د ر ع د و غ ي ر و ر ي و س ط	kw:grammar(51.0335); theme:language_communication/grammar_expression(45.7786); kw:exception(32.1114); kw:syntax(30.2314); kw:inquiry(28.1384); kw:exclusion(27.8525); kw:logic(27.4588); kw:alliance(26.8781)	ع د و:B004:المجاوزة والاستثناء والصرف → غ ي ر:B005:السوى والخلاف والاستثناء والنفي
C011	0.7984	water / surface / ecology / soil	7	10	15	30	0.0623995	0.3093	0.9667	0.6333	1,2,4,6,8,9,11	ث و ر ح ب ب خ ب ر خ ي ر ر ب ب ع د و ع ل م ق د ح ك ن د ن ق ع	kw:water(50.8423); kw:surface(44.8955); kw:ecology(40.924); kw:soil(37.8305); kw:quenching(33.5381); theme:land_water_sky/water_hydrology(33.2386); kw:hydrology(32.29); kw:growth(31.607)	ر ب ب:B013:ماء رَبَب كثير → ع ل م:B005:ماء كثير مجتمع في عيلم
