left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0842	P1676	0.651634	0.560408	0.601401	0.889606	1.0	0.777778	0.75	mutual_knn
P0540	P1982	0.645014	0.55746	0.588268	0.882639	1.0	0.777778	0.75	mutual_knn
P0176	P1063	0.642448	0.553775	0.58326	0.891079	1.0	0.777778	0.75	mutual_knn
P0341	P0801	0.641345	0.558228	0.597198	0.902133	0.909091	0.777778	0.75	mutual_knn
P0455	P0919	0.635637	0.541679	0.578335	0.894641	1.0	0.777778	0.75	mutual_knn
P1529	P2235	0.633303	0.535462	0.574122	0.914021	1.0	0.777778	0.75	mutual_knn
P0566	P1063	0.63214	0.538684	0.592093	0.901914	0.923077	0.777778	0.75	mutual_knn
P3653	P5613	0.627276	0.525748	0.589278	0.844421	1.0	0.8	0.75	mutual_knn
P0779	P1412	0.626492	0.532137	0.585593	0.911637	0.909091	0.777778	0.75	mutual_knn
P4555	P5174	0.626353	0.524408	0.600549	0.801769	1.0	0.8	0.75	mutual_knn
P0285	P1157	0.625497	0.52617	0.56403	0.913102	1.0	0.777778	0.75	mutual_knn
P3927	P6007	0.625271	0.542953	0.599883	0.834836	0.875	0.8	0.75	mutual_knn
P1330	P1819	0.625201	0.539602	0.572577	0.896705	0.923077	0.777778	0.75	mutual_knn
P3141	P4736	0.624967	0.5229	0.581646	0.860858	1.0	0.8	0.75	mutual_knn
P3494	P4969	0.624355	0.524129	0.593952	0.806141	1.0	0.8	0.75	mutual_knn
P0253	P2153	0.624188	0.522439	0.569774	0.896697	1.0	0.777778	0.75	mutual_knn
P0060	P0244	0.624014	0.523948	0.568278	0.893396	1.0	0.777778	0.75	mutual_knn
P4613	P5535	0.623842	0.521242	0.594158	0.813281	1.0	0.8	0.75	mutual_knn
P3316	P5292	0.623789	0.541675	0.592501	0.837717	0.888889	0.8	0.75	mutual_knn
P0429	P1753	0.623785	0.565836	0.609115	0.726353	0.833333	0.777778	0.75	mutual_knn
P0155	P1554	0.623738	0.557549	0.600871	0.708694	0.916667	0.777778	0.75	mutual_knn
P3333	P4698	0.623247	0.522323	0.576054	0.865822	1.0	0.8	0.75	mutual_knn
P1000	P1717	0.622792	0.554011	0.58444	0.772665	0.916667	0.777778	0.75	mutual_knn
P1051	P1808	0.622617	0.563352	0.61336	0.726148	0.818182	0.777778	0.75	mutual_knn
P4003	P4839	0.622354	0.533691	0.602973	0.822632	0.888889	0.8	0.75	mutual_knn
P0187	P0508	0.622142	0.537255	0.565769	0.906912	0.916667	0.777778	0.75	mutual_knn
P0396	P1921	0.622055	0.544627	0.594969	0.75401	0.933333	0.777778	0.75	mutual_knn
P0696	P1387	0.621662	0.537009	0.567707	0.89644	0.916667	0.777778	0.75	mutual_knn
P0787	P1948	0.62161	0.525484	0.57643	0.917247	0.916667	0.777778	0.75	mutual_knn
P1243	P1978	0.621348	0.546229	0.583101	0.714594	1.0	0.777778	0.75	mutual_knn
P0349	P1107	0.621193	0.544017	0.579478	0.735674	1.0	0.777778	0.75	mutual_knn
P2997	P4930	0.62111	0.519903	0.581731	0.835476	1.0	0.8	0.75	mutual_knn
P0033	P0880	0.62051	0.554646	0.591509	0.715836	0.923077	0.777778	0.75	mutual_knn
P0246	P1466	0.620329	0.536715	0.563534	0.899041	0.916667	0.777778	0.75	mutual_knn
P3525	P6306	0.620216	0.562397	0.598026	0.828286	0.75	0.8	0.75	mutual_knn
P0106	P0746	0.620106	0.565491	0.595512	0.725901	0.846154	0.777778	0.75	mutual_knn
P3255	P4766	0.619775	0.527789	0.603321	0.853933	0.857143	0.8	0.75	mutual_knn
P0717	P1503	0.619682	0.572266	0.598907	0.756215	0.769231	0.777778	0.75	mutual_knn
P3606	P4974	0.619624	0.511067	0.58796	0.838577	1.0	0.8	0.75	mutual_knn
P4660	P6283	0.619436	0.540367	0.569116	0.770797	1.0	0.8	0.75	mutual_knn
P1071	P1363	0.619321	0.538159	0.562361	0.894143	0.909091	0.777778	0.75	mutual_knn
P4628	P6508	0.619301	0.534409	0.55728	0.837688	1.0	0.8	0.75	mutual_knn
P0663	P0801	0.619259	0.555569	0.585525	0.734103	0.909091	0.777778	0.75	mutual_knn
P3296	P4288	0.618909	0.529236	0.575744	0.79242	1.0	0.8	0.75	mutual_knn
P0665	P1984	0.618227	0.530528	0.561446	0.90676	0.923077	0.777778	0.75	mutual_knn
P0827	P1133	0.617839	0.541736	0.580041	0.710431	1.0	0.777778	0.75	mutual_knn
