left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C029	C543	0.74083	0.899786	0.552442	0.347735	0.904312	0.742946	1.0	mutual_knn
C016	C543	0.7398	0.890138	0.551334	0.395775	0.897527	0.841032	0.958574	mutual_knn
C244	C465	0.726945	0.808901	0.509192	0.732374	0.964996	0.678073	0.925473	mutual_knn
C252	C396	0.72186	0.823608	0.591023	0.400388	0.927105	0.842934	0.904264	mutual_knn
C016	C029	0.708289	0.806705	0.594297	0.301314	0.965162	0.841032	0.92575	mutual_knn
C074	C090	0.707759	0.793749	0.538592	0.580522	0.912543	0.741036	0.901861	mutual_knn
C104	C377	0.696328	0.719994	0.546104	0.743596	0.981398	0.819373	0.9094	mutual_knn
C231	C811	0.691651	0.734886	0.510228	0.761863	0.949538	0.710805	0.911041	mutual_knn
C028	C202	0.683475	0.74671	0.563948	0.486574	0.922781	0.767617	0.878178	mutual_knn
C747	C862	0.683283	0.740756	0.569757	0.571952	0.847823	0.743706	0.878363	mutual_knn
C187	C489	0.680796	0.712273	0.558392	0.637286	0.934133	0.769645	0.851502	mutual_knn
C305	C662	0.680762	0.80228	0.482144	0.517116	0.832672	0.674731	0.923042	mutual_knn
C400	C788	0.679911	0.737611	0.564717	0.489409	0.927498	0.756133	0.924258	mutual_knn
C016	C166	0.679622	0.757001	0.569143	0.384234	0.919551	0.841032	0.92575	mutual_knn
C100	C518	0.679181	0.736443	0.537993	0.600825	0.894792	0.757853	0.888523	mutual_knn
C670	C730	0.679158	0.745075	0.491855	0.631576	0.959062	0.672103	0.881552	mutual_knn
C001	C054	0.677672	0.69188	0.531481	0.729512	0.993363	0.74807	0.843616	mutual_knn
C009	C112	0.677235	0.686806	0.565992	0.668263	0.972079	0.747259	0.831628	mutual_knn
C206	C403	0.674695	0.702396	0.526041	0.67923	0.977613	0.741061	0.834631	mutual_knn
C105	C201	0.673656	0.729956	0.559669	0.446996	0.960771	0.758423	0.8479	mutual_knn
C187	C730	0.671758	0.660815	0.561777	0.745772	0.982403	0.785044	0.81736	mutual_knn
C505	C729	0.671526	0.779396	0.489978	0.506194	0.842152	0.705519	0.948231	mutual_knn
C066	C554	0.670236	0.801696	0.441638	0.524517	0.844457	0.669467	1.0	mutual_knn
C111	C200	0.669415	0.771563	0.497077	0.435756	0.909344	0.696892	0.910175	mutual_knn
C049	C174	0.668277	0.734276	0.536098	0.47923	0.92387	0.698971	0.851705	mutual_knn
C187	C670	0.666821	0.664678	0.555017	0.703528	0.976241	0.763294	0.802531	mutual_knn
C184	C202	0.666013	0.710618	0.575584	0.455393	0.924892	0.743824	0.930542	mutual_knn
C303	C415	0.665038	0.703447	0.540328	0.617577	0.894582	0.739588	0.900324	mutual_knn
C418	C707	0.66436	0.664556	0.53595	0.720462	0.992509	0.791088	1.0	mutual_knn
C048	C110	0.664196	0.667072	0.51837	0.761699	0.989792	0.689262	0.837283	mutual_knn
C100	C281	0.663359	0.675822	0.568197	0.611325	0.938562	0.838066	0.948	mutual_knn
C166	C543	0.661677	0.778809	0.456043	0.417593	0.936999	0.63775	0.958574	mutual_knn
C023	C090	0.660896	0.700156	0.555707	0.519111	0.921954	0.739804	0.892844	mutual_knn
C244	C305	0.660113	0.803022	0.466153	0.353917	0.833646	0.674731	0.923042	mutual_knn
C120	C197	0.656753	0.617663	0.570188	0.791259	0.977397	0.782509	0.811112	mutual_knn
C399	C821	0.655362	0.662577	0.531052	0.696466	0.951107	0.702206	1.0	mutual_knn
C030	C047	0.655162	0.715019	0.507582	0.513735	0.940047	0.774253	0.873519	mutual_knn
C024	C054	0.648448	0.656566	0.477236	0.778444	0.991494	0.647349	0.843616	mutual_knn
C033	C068	0.648368	0.664991	0.554932	0.562564	0.931364	0.748153	0.833425	mutual_knn
C009	C070	0.647942	0.673495	0.552436	0.502074	0.952561	0.743298	0.872808	mutual_knn
C102	C451	0.646575	0.674412	0.572226	0.433488	0.94353	0.783663	0.822443	mutual_knn
C219	C763	0.645706	0.767998	0.498506	0.367217	0.754337	0.675446	1.0	mutual_knn
C061	C116	0.645494	0.659648	0.552466	0.5437	0.955602	0.730887	0.884288	mutual_knn
C002	C093	0.645378	0.708598	0.461708	0.561066	0.964599	0.663097	0.879446	mutual_knn
C060	C101	0.645142	0.630792	0.550388	0.656124	0.990164	0.726303	0.880324	mutual_knn
C093	C097	0.643718	0.715389	0.409055	0.661966	0.971106	0.603211	0.879446	mutual_knn
C101	C226	0.64303	0.66864	0.538854	0.507379	0.963165	0.722485	0.880324	mutual_knn
C089	C641	0.641841	0.608891	0.595851	0.655496	0.93091	0.827379	0.826179	mutual_knn
C063	C264	0.641537	0.631231	0.573028	0.601414	0.938718	0.784299	0.899387	mutual_knn
C001	C024	0.641488	0.625913	0.529826	0.706957	0.988876	0.74807	0.793673	mutual_knn
C015	C063	0.641356	0.627296	0.543886	0.669685	0.97574	0.731726	0.85832	mutual_knn
C105	C415	0.641008	0.712209	0.507424	0.400665	0.926095	0.679295	0.900324	mutual_knn
C477	C747	0.639303	0.684014	0.564965	0.45278	0.825285	0.749629	0.887841	mutual_knn
C007	C270	0.63913	0.679626	0.538876	0.473932	0.902608	0.728783	0.883697	mutual_knn
C118	C389	0.637192	0.658051	0.49576	0.638753	0.955637	0.692305	0.84764	mutual_knn
C201	C415	0.637159	0.706046	0.467555	0.505618	0.933081	0.679754	0.900324	mutual_knn
C580	C739	0.634452	0.690026	0.447074	0.609979	0.943186	0.626773	0.856323	mutual_knn
C012	C058	0.633364	0.646936	0.547965	0.517533	0.937535	0.740546	0.888028	mutual_knn
C108	C189	0.632124	0.650925	0.518481	0.562936	0.948232	0.682996	0.915027	mutual_knn
C244	C662	0.627866	0.75472	0.44343	0.381189	0.79358	0.628141	0.860643	mutual_knn
C140	C507	0.627772	0.630603	0.496954	0.666801	0.96705	0.705658	0.780691	mutual_knn
C111	C348	0.627575	0.709411	0.479856	0.378422	0.910705	0.661053	0.835951	mutual_knn
C153	C200	0.626914	0.639125	0.505063	0.602681	0.955643	0.696892	0.835157	mutual_knn
C029	C166	0.625646	0.714183	0.485047	0.313795	0.916602	0.669504	0.862512	mutual_knn
C845	C872	0.624145	0.755153	0.330884	0.512823	0.960211	0.501367	0.888864	mutual_knn
C025	C044	0.623318	0.600569	0.571386	0.564803	0.951371	0.742293	0.827073	mutual_knn
C219	C714	0.622851	0.635531	0.579362	0.494587	0.818182	0.840937	0.944577	mutual_knn
C714	C729	0.622497	0.642802	0.508167	0.650841	0.835619	0.703945	0.8922	mutual_knn
C200	C412	0.62163	0.641442	0.451299	0.691445	0.963751	0.627274	0.893887	mutual_knn
C067	C876	0.621461	0.683265	0.466027	0.4672	0.933008	0.663394	0.896145	mutual_knn
C060	C226	0.620812	0.628629	0.523653	0.52644	0.967576	0.693065	0.797448	mutual_knn
C099	C472	0.620106	0.649401	0.532852	0.438383	0.917118	0.696015	0.798434	mutual_knn
C167	C550	0.619781	0.627389	0.477624	0.674289	0.953705	0.67973	0.852908	mutual_knn
C033	C086	0.619653	0.639823	0.526698	0.485594	0.931732	0.748153	0.833425	mutual_knn
C117	C289	0.618598	0.601729	0.505801	0.680737	0.979199	0.758058	0.930192	mutual_knn
C078	C279	0.618502	0.644222	0.57887	0.396623	0.830679	0.7398	0.785461	mutual_knn
C119	C447	0.618327	0.619232	0.500881	0.616522	0.967939	0.676278	0.832054	mutual_knn
C068	C086	0.617681	0.599889	0.493245	0.720067	0.977568	0.682409	0.766923	mutual_knn
C219	C729	0.617604	0.639292	0.518305	0.501087	0.923579	0.746432	0.82586	mutual_knn
C105	C303	0.616605	0.623352	0.54818	0.473595	0.931156	0.739588	0.773173	mutual_knn
C394	C859	0.616126	0.706495	0.46996	0.468909	0.75	0.737279	0.872158	mutual_knn
C298	C583	0.615966	0.661518	0.437633	0.576084	0.963084	0.63304	0.801173	mutual_knn
C103	C243	0.615306	0.594692	0.549817	0.607153	0.922994	0.761858	0.835101	mutual_knn
C111	C153	0.615213	0.682151	0.471292	0.370143	0.957355	0.647246	0.910175	mutual_knn
C276	C431	0.61512	0.615634	0.536537	0.488714	0.974707	0.777399	0.92414	mutual_knn
C451	C819	0.614115	0.625943	0.53371	0.530419	0.879883	0.724186	0.885638	mutual_knn
C201	C303	0.613956	0.618626	0.506139	0.580157	0.947852	0.679754	0.765916	mutual_knn
C589	C998	0.613816	0.78082	0.419744	0.147458	0.827373	0.605071	1.0	mutual_knn
C256	C756	0.612549	0.679884	0.423011	0.540418	0.916624	0.61934	0.890607	mutual_knn
C004	C270	0.610708	0.622956	0.526331	0.471479	0.941828	0.807667	0.849338	mutual_knn
C197	C479	0.609314	0.558032	0.566633	0.644281	0.958798	0.736693	0.716392	mutual_knn
C049	C333	0.609043	0.649845	0.490851	0.431521	0.937132	0.691956	0.788144	mutual_knn
C130	C394	0.608147	0.684871	0.527454	0.368317	0.706439	0.737279	0.872158	mutual_knn
C023	C074	0.607993	0.690119	0.445461	0.394302	0.898653	0.629543	0.867783	mutual_knn
C031	C061	0.607029	0.609216	0.545826	0.437268	0.949461	0.724723	0.790434	mutual_knn
C002	C097	0.606739	0.6515	0.435741	0.524164	0.978498	0.663097	0.793172	mutual_knn
C001	C005	0.60602	0.551118	0.513844	0.780593	0.982482	0.6878	0.758842	mutual_knn
C482	C750	0.605644	0.778275	0.341172	0.315657	0.825897	0.515264	0.920163	mutual_knn
C004	C225	0.605155	0.651558	0.43164	0.529778	0.969065	0.665805	0.878334	mutual_knn
C119	C318	0.604892	0.594065	0.533115	0.554646	0.924601	0.705397	0.755513	mutual_knn
