candidate_id	family_id	representative_candidate_id	membership
C418	F001	C418	representative
C707	F001	C418	variant
C049	F002	C049	representative
C174	F002	C049	variant
C195	F002	C049	variant
C333	F002	C049	variant
C016	F003	C016	representative
C029	F003	C016	variant
C166	F003	C016	variant
C191	F003	C016	variant
C543	F003	C016	member
C002	F004	C002	representative
C045	F004	C002	variant
C093	F004	C002	member
C097	F004	C002	variant
C128	F004	C002	variant
C208	F004	C002	variant
C402	F004	C002	variant
C424	F005	C594	variant
C594	F005	C594	representative
C672	F005	C594	variant
C742	F005	C594	variant
C030	F006	C030	representative
C047	F006	C030	variant
C080	F006	C030	variant
C152	F006	C030	variant
C206	F006	C030	variant
C403	F006	C030	variant
C610	F006	C030	variant
C136	F007	C183	variant
C183	F007	C183	representative
C654	F007	C183	variant
C782	F007	C183	variant
C907	F008	C907	representative
C918	F008	C907	variant
C491	F009	C734	variant
C602	F009	C734	variant
C636	F009	C734	variant
C718	F009	C734	variant
C734	F009	C734	representative
C794	F009	C734	variant
C010	F010	C255	variant
C255	F010	C255	representative
C436	F010	C255	variant
C867	F011	C867	representative
C935	F011	C867	variant
C077	F012	C077	representative
C157	F012	C077	variant
C242	F012	C077	variant
C284	F012	C077	variant
C362	F012	C077	variant
C624	F012	C077	variant
C066	F013	C066	representative
C246	F013	C066	variant
C358	F013	C066	variant
C554	F013	C066	member
C139	F014	C139	representative
C514	F014	C139	variant
C917	F014	C139	variant
C218	F015	C218	representative
C528	F015	C218	variant
C829	F015	C218	variant
C083	F016	C200	variant
C111	F016	C200	member
C153	F016	C200	variant
C200	F016	C200	representative
C245	F016	C200	variant
C348	F016	C200	variant
C381	F016	C200	variant
C412	F016	C200	member
C478	F016	C200	variant
C091	F017	C262	variant
C092	F017	C262	variant
C134	F017	C262	variant
C232	F017	C262	variant
C239	F017	C262	variant
C250	F017	C262	variant
C262	F017	C262	representative
C343	F017	C262	variant
C966	F017	C262	variant
C006	F018	C006	representative
C042	F018	C006	variant
C046	F018	C006	variant
C051	F018	C006	variant
C213	F018	C006	variant
C351	F018	C006	variant
C560	F018	C006	variant
C027	F019	C034	variant
C034	F019	C034	representative
C072	F019	C034	variant
C088	F019	C034	variant
C114	F019	C034	variant
C230	F019	C034	variant
C237	F019	C034	variant
C299	F020	C541	variant
C439	F020	C541	variant
C462	F020	C541	variant
C516	F020	C541	variant
C541	F020	C541	representative
C130	F021	C394	variant
C290	F021	C394	variant
C394	F021	C394	representative
C423	F021	C394	variant
C551	F021	C394	variant
C828	F021	C394	variant
C859	F021	C394	variant
C192	F022	C234	variant
C234	F022	C234	representative
C236	F022	C234	variant
C383	F022	C234	variant
C448	F022	C234	variant
C457	F022	C234	variant
C544	F022	C234	variant
C639	F022	C234	variant
C785	F022	C234	variant
C858	F022	C234	variant
C341	F023	C574	variant
C574	F023	C574	representative
C731	F023	C574	variant
C235	F024	C474	variant
C363	F024	C474	variant
C474	F024	C474	representative
C710	F024	C474	variant
