morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s038-a000-w001-01	w-s038-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s038-a000-w001-02	w-s038-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s038-a000-w002-01	w-s038-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s038-a000-w003-01	w-s038-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s038-a000-w003-02	w-s038-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s038-a000-w004-01	w-s038-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s038-a000-w004-02	w-s038-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s038-a001-w001-01	w-s038-a001-w001	38:1:1:1	1	صٓ	صٓ				INL	STEM	STEM|POS:INL								
m-w-s038-a001-w002-01	w-s038-a001-w002	38:1:2:1	1	وَ					P	PREFIX	PREFIX|w:P+								
m-w-s038-a001-w002-02	w-s038-a001-w002	38:1:2:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s038-a001-w002-03	w-s038-a001-w002	38:1:2:3	3	قُرْءَانِ	قُرْءَانِ	قُرْءَان	ق ر ء	قرء	PN	STEM	STEM|POS:PN|LEM:quro'aAn|ROOT:qrA|M|GEN								GEN
m-w-s038-a001-w003-01	w-s038-a001-w003	38:1:3:1	1	ذِى	ذِى	ذُو			ADJ	STEM	STEM|POS:ADJ|LEM:*uw|MS|GEN						M	singular	GEN
m-w-s038-a001-w004-01	w-s038-a001-w004	38:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s038-a001-w004-02	w-s038-a001-w004	38:1:4:2	2	ذِّكْرِ	ذِّكْرِ	ذِكْر	ذ ك ر	ذكر	N	STEM	STEM|POS:N|VN|LEM:*ikor|ROOT:*kr|M|GEN								GEN
m-w-s038-a002-w001-01	w-s038-a002-w001	38:2:1:1	1	بَلِ	بَلِ	بَل			RET	STEM	STEM|POS:RET|LEM:bal								
m-w-s038-a002-w002-01	w-s038-a002-w002	38:2:2:1	1	ٱلَّذِينَ	ٱلَّذِينَ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MP						M	plural	
m-w-s038-a002-w003-01	w-s038-a002-w003	38:2:3:1	1	كَفَرُ	كَفَرُ	كَفَرَ	ك ف ر	كفر	V	STEM	STEM|POS:V|PERF|LEM:kafara|ROOT:kfr|3MP	PERF				3	M	plural	
m-w-s038-a002-w003-02	w-s038-a002-w003	38:2:3:2	2	وا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s038-a002-w004-01	w-s038-a002-w004	38:2:4:1	1	فِى	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s038-a002-w005-01	w-s038-a002-w005	38:2:5:1	1	عِزَّةٍ	عِزَّةٍ	عِزَّة	ع ز ز	عزز	N	STEM	STEM|POS:N|LEM:Eiz~ap|ROOT:Ezz|F|INDEF|GEN								GEN
m-w-s038-a002-w006-01	w-s038-a002-w006	38:2:6:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s038-a002-w006-02	w-s038-a002-w006	38:2:6:2	2	شِقَاقٍ	شِقَاقٍ	شِقَاق	ش ق ق	شقق	N	STEM	STEM|POS:N|VN|(III)|LEM:$iqaAq|ROOT:$qq|M|INDEF|GEN				III				GEN
m-w-s038-a003-w001-01	w-s038-a003-w001	38:3:1:1	1	كَمْ	كَمْ	كَم			INTG	STEM	STEM|POS:INTG|LEM:kam								
m-w-s038-a003-w002-01	w-s038-a003-w002	38:3:2:1	1	أَهْلَكْ	أَهْلَكْ	أَهْلَكَ	ه ل ك	هلك	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>aholaka|ROOT:hlk|1P	PERF			IV	1		plural	
m-w-s038-a003-w002-02	w-s038-a003-w002	38:3:2:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s038-a003-w003-01	w-s038-a003-w003	38:3:3:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s038-a003-w004-01	w-s038-a003-w004	38:3:4:1	1	قَبْلِ	قَبْلِ	قَبْل	ق ب ل	قبل	N	STEM	STEM|POS:N|LEM:qabol|ROOT:qbl|GEN								GEN
m-w-s038-a003-w004-02	w-s038-a003-w004	38:3:4:2	2	هِم					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s038-a003-w005-01	w-s038-a003-w005	38:3:5:1	1	مِّن	مِّن	مِن			P	STEM	STEM|POS:P|LEM:min								
