left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0054	P0237	0.650357	0.585356	0.607212	0.887087	0.857143	0.777778	0.75	mutual_knn
P0564	P0790	0.642621	0.56218	0.6093	0.888848	0.875	0.777778	0.75	mutual_knn
P3481	P4551	0.642478	0.596216	0.592897	0.809529	0.857143	0.8	0.75	mutual_knn
P0688	P1015	0.642246	0.537844	0.592828	0.927266	1.0	0.777778	0.75	mutual_knn
P0153	P1382	0.639732	0.545641	0.577346	0.921221	1.0	0.777778	0.75	mutual_knn
P0593	P1381	0.638742	0.574711	0.587331	0.745564	1.0	0.777778	0.75	mutual_knn
P0331	P1304	0.638521	0.559183	0.567043	0.884236	1.0	0.777778	0.75	mutual_knn
P0450	P0802	0.638397	0.551371	0.569025	0.911216	1.0	0.777778	0.75	mutual_knn
P0293	P0757	0.637501	0.552168	0.571781	0.889029	1.0	0.777778	0.75	mutual_knn
P3168	P4343	0.636609	0.534437	0.600905	0.857959	1.0	0.8	0.75	mutual_knn
P0467	P1219	0.634751	0.541646	0.573763	0.901934	1.0	0.777778	0.75	mutual_knn
P0401	P1283	0.633105	0.576358	0.60025	0.74768	0.888889	0.777778	0.75	mutual_knn
P0570	P1181	0.632855	0.57588	0.595192	0.765027	0.888889	0.777778	0.75	mutual_knn
P0154	P0977	0.632194	0.562065	0.578689	0.767233	1.0	0.777778	0.75	mutual_knn
P0430	P1034	0.631724	0.547144	0.561845	0.888638	1.0	0.777778	0.75	mutual_knn
P1024	P1210	0.631352	0.556371	0.581945	0.898039	0.875	0.777778	0.75	mutual_knn
P3228	P4683	0.631154	0.543128	0.587892	0.809847	1.0	0.8	0.75	mutual_knn
P1402	P1587	0.630635	0.518146	0.596216	0.887941	1.0	0.777778	0.75	mutual_knn
P2569	P3166	0.630607	0.541018	0.585128	0.823542	1.0	0.8	0.75	mutual_knn
P0572	P1142	0.630124	0.539116	0.573274	0.868755	1.0	0.777778	0.75	mutual_knn
P0747	P0869	0.630003	0.555118	0.586837	0.748068	1.0	0.777778	0.75	mutual_knn
P0711	P1330	0.629621	0.535121	0.576844	0.869214	1.0	0.777778	0.75	mutual_knn
