left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0023	P3276	0.654219	0.600069	0.639116	0.723618	0.881356	0.777778	0.75	mutual_knn
P2428	P6676	0.653462	0.563162	0.605496	0.901985	0.979167	0.777778	0.75	mutual_knn
P6837	P9528	0.649591	0.585226	0.658974	0.728394	0.827586	0.777778	0.75	mutual_knn
P0729	P1391	0.648484	0.586833	0.627035	0.723544	0.925926	0.777778	0.75	mutual_knn
P17136	P23229	0.643881	0.567166	0.602505	0.836622	0.941176	0.8	0.75	mutual_knn
P1879	P7496	0.643361	0.59798	0.629709	0.731696	0.807018	0.777778	0.75	mutual_knn
P17383	P22677	0.64294	0.558364	0.597614	0.825116	1.0	0.8	0.75	mutual_knn
P0321	P5665	0.642783	0.549159	0.594467	0.90539	0.970588	0.777778	0.75	mutual_knn
P12987	P21473	0.641901	0.543931	0.609615	0.837669	1.0	0.8	0.75	mutual_knn
P2265	P9376	0.640731	0.577635	0.61026	0.728653	0.943396	0.777778	0.75	mutual_knn
P1287	P4856	0.640432	0.583081	0.631143	0.740944	0.830508	0.777778	0.75	mutual_knn
P0665	P2338	0.639459	0.582916	0.624626	0.730202	0.855072	0.777778	0.75	mutual_knn
P6882	P8144	0.63794	0.579428	0.605676	0.727867	0.924242	0.777778	0.75	mutual_knn
P4319	P8741	0.636923	0.555345	0.580411	0.912815	0.925926	0.777778	0.75	mutual_knn
P15621	P20955	0.636792	0.54533	0.59713	0.823982	1.0	0.8	0.75	mutual_knn
P3225	P6969	0.636563	0.573041	0.613748	0.710259	0.928571	0.777778	0.75	mutual_knn
P16357	P17764	0.635491	0.546312	0.605722	0.799205	0.977273	0.8	0.75	mutual_knn
P7445	P9612	0.63549	0.562771	0.609044	0.721078	0.969697	0.777778	0.75	mutual_knn
P0116	P4974	0.635044	0.58102	0.614959	0.719087	0.864407	0.777778	0.75	mutual_knn
P3116	P7719	0.634386	0.550205	0.602183	0.903151	0.857143	0.777778	0.75	mutual_knn
P0412	P3204	0.634088	0.574459	0.612392	0.729111	0.883333	0.777778	0.75	mutual_knn
P1718	P4112	0.633944	0.568017	0.59839	0.710275	0.978723	0.777778	0.75	mutual_knn
P17364	P24671	0.632421	0.53249	0.614376	0.821166	0.956522	0.8	0.75	mutual_knn
P1746	P5766	0.632149	0.564102	0.627421	0.720392	0.866667	0.777778	0.75	mutual_knn
P4070	P6992	0.631383	0.577355	0.606324	0.718605	0.875	0.777778	0.75	mutual_knn
P3044	P5783	0.631268	0.574666	0.608125	0.712525	0.885714	0.777778	0.75	mutual_knn
P13693	P18232	0.63087	0.544868	0.581699	0.820847	1.0	0.8	0.75	mutual_knn
P6897	P7924	0.630851	0.569835	0.632776	0.717034	0.8125	0.777778	0.75	mutual_knn
P4025	P8317	0.630649	0.571141	0.629489	0.733144	0.8	0.777778	0.75	mutual_knn
P15568	P22464	0.630336	0.536171	0.588906	0.829424	1.0	0.8	0.75	mutual_knn
P0958	P8338	0.629906	0.614326	0.632022	0.572516	0.75	0.777778	0.75	mutual_knn
P4124	P8472	0.629859	0.554816	0.569799	0.905186	0.902439	0.777778	0.75	mutual_knn
P15044	P20669	0.629694	0.538738	0.581385	0.837766	1.0	0.8	0.75	mutual_knn
P11461	P8144	0.629629	0.536579	0.59745	0.905363	0.885246	0.75	0.714286	mutual_knn
P2446	P5102	0.629585	0.538852	0.571489	0.895808	0.975	0.777778	0.75	mutual_knn
P1282	P3972	0.629506	0.571293	0.59759	0.717785	0.914894	0.777778	0.75	mutual_knn
P4336	P6765	0.629366	0.56431	0.593552	0.713874	0.962963	0.777778	0.75	mutual_knn
P16837	P20198	0.62935	0.529794	0.594519	0.828607	1.0	0.8	0.75	mutual_knn
P20665	P25329	0.628802	0.553307	0.587306	0.825904	0.916667	0.8	0.75	mutual_knn
P3849	P7763	0.628638	0.553835	0.61119	0.726391	0.928571	0.777778	0.75	mutual_knn
P7176	P8499	0.628459	0.575801	0.611832	0.756152	0.795918	0.777778	0.75	mutual_knn
P16463	P21180	0.628292	0.523286	0.6182	0.789438	0.975	0.8	0.75	mutual_knn
P2869	P7492	0.628275	0.53663	0.576373	0.908301	0.942308	0.777778	0.75	mutual_knn
P11507	P20690	0.628048	0.517912	0.603173	0.838771	1.0	0.8	0.75	mutual_knn
P4985	P8198	0.627794	0.583257	0.593905	0.596361	0.978261	0.777778	0.75	mutual_knn
P5765	P8128	0.627625	0.58209	0.597715	0.714844	0.85	0.777778	0.75	mutual_knn
P0390	P4974	0.627288	0.568601	0.610934	0.751339	0.824561	0.777778	0.75	mutual_knn
P0404	P2297	0.627135	0.559461	0.598185	0.714674	0.945455	0.777778	0.75	mutual_knn
P5411	P7195	0.627081	0.542743	0.604868	0.711427	1.0	0.777778	0.75	mutual_knn
