left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C058	C231	0.686986	0.747234	0.554643	0.52676	0.943005	0.714351	1.0	mutual_knn
C121	C122	0.676479	0.732391	0.503947	0.598824	0.992173	0.673668	0.88068	mutual_knn
C041	C409	0.672841	0.72125	0.516667	0.57216	1.0	0.780573	0.872774	mutual_knn
C001	C014	0.665077	0.646988	0.565616	0.723674	0.995306	0.80309	0.844605	mutual_knn
C058	C199	0.663693	0.685866	0.550314	0.563873	0.992781	0.788412	0.896851	mutual_knn
C452	C502	0.661134	0.692154	0.553739	0.495217	0.994135	0.7441	0.841936	mutual_knn
C031	C072	0.659344	0.675235	0.576375	0.498317	0.989827	0.814915	0.907916	mutual_knn
C229	C232	0.658892	0.662978	0.570205	0.576746	0.986667	0.744957	0.805233	mutual_knn
C018	C134	0.658809	0.758126	0.424078	0.563547	0.961678	0.596615	0.89533	mutual_knn
C030	C123	0.656309	0.667663	0.541957	0.623399	0.975511	0.743449	0.867227	mutual_knn
C198	C209	0.655152	0.674109	0.570289	0.470108	1.0	0.73656	1.0	mutual_knn
C427	C512	0.653482	0.707614	0.519684	0.481789	0.955904	0.780623	0.8505	mutual_knn
C077	C084	0.650886	0.630147	0.540366	0.741725	0.995306	0.720444	0.807454	mutual_knn
C002	C015	0.64947	0.646387	0.510756	0.730495	1.0	0.717468	0.810022	mutual_knn
C134	C147	0.649357	0.759609	0.370478	0.59936	0.984732	0.596615	0.89533	mutual_knn
C234	C315	0.64526	0.665523	0.527011	0.543952	1.0	0.695378	0.856512	mutual_knn
C080	C290	0.644651	0.657259	0.567177	0.468354	0.990328	0.797491	0.799344	mutual_knn
C216	C489	0.642885	0.651911	0.543959	0.581232	0.956183	0.710667	0.865728	mutual_knn
C077	C107	0.639651	0.613192	0.572077	0.652212	0.962107	0.73148	0.761044	mutual_knn
C072	C181	0.638194	0.618134	0.551398	0.665713	0.971364	0.735423	0.767243	mutual_knn
C025	C028	0.636888	0.61121	0.552233	0.656136	1.0	0.729218	0.846789	mutual_knn
C012	C143	0.636265	0.643208	0.548372	0.503088	0.998404	0.72413	0.783153	mutual_knn
C004	C172	0.631472	0.656059	0.498434	0.546876	0.992243	0.762544	0.821798	mutual_knn
C351	C505	0.630795	0.628847	0.538851	0.59791	0.949248	0.711528	0.791113	mutual_knn
C005	C038	0.628974	0.665497	0.454986	0.614253	0.983051	0.649493	0.888852	mutual_knn
C004	C073	0.624854	0.632383	0.515059	0.556601	0.984848	0.762544	0.821798	mutual_knn
C012	C028	0.623886	0.56841	0.543577	0.766077	1.0	0.732287	0.742851	mutual_knn
C018	C147	0.621833	0.713421	0.369682	0.560876	0.981307	0.594553	0.833639	mutual_knn
C058	C126	0.62019	0.614151	0.5427	0.542933	0.960114	0.721911	0.772032	mutual_knn
C433	C452	0.617393	0.679244	0.452984	0.427269	0.991484	0.62483	0.829752	mutual_knn
C192	C274	0.616993	0.621375	0.538325	0.494636	0.953443	0.7046	0.779864	mutual_knn
C004	C079	0.616812	0.573372	0.58057	0.578828	0.980723	0.837331	0.775413	mutual_knn
C041	C234	0.615017	0.593182	0.481487	0.739799	1.0	0.682854	0.747139	mutual_knn
C016	C038	0.611693	0.665497	0.431603	0.494636	1.0	0.60306	0.888852	mutual_knn
C402	C469	0.609648	0.54697	0.577262	0.643603	0.986241	0.769122	0.727503	mutual_knn
C126	C167	0.609181	0.606916	0.51537	0.553698	0.957427	0.709014	0.797398	mutual_knn
C097	C121	0.608256	0.572512	0.523951	0.648151	1.0	0.704051	0.782822	mutual_knn
C134	C380	0.607153	0.693773	0.348992	0.566137	0.989549	0.596615	0.89533	mutual_knn
