left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0342	P0906	0.655582	0.566357	0.612243	0.887615	0.976744	0.777778	0.75	mutual_knn
P1640	P6146	0.651152	0.566354	0.590592	0.895856	1.0	0.777778	0.75	mutual_knn
P0658	P5494	0.646386	0.588736	0.616646	0.72945	0.926829	0.777778	0.75	mutual_knn
P3077	P7985	0.645659	0.547658	0.595858	0.906626	1.0	0.777778	0.75	mutual_knn
P2275	P7414	0.6424	0.559784	0.611564	0.907354	0.857143	0.777778	0.75	mutual_knn
P0236	P3563	0.641845	0.598568	0.619881	0.750961	0.804348	0.777778	0.75	mutual_knn
P21124	P26858	0.641367	0.563847	0.591242	0.840351	0.966667	0.8	0.75	mutual_knn
P0394	P4819	0.639725	0.576874	0.605284	0.707214	0.97561	0.777778	0.75	mutual_knn
P1088	P4731	0.637855	0.570713	0.613926	0.717159	0.944444	0.777778	0.75	mutual_knn
P6675	P8504	0.637235	0.553999	0.571696	0.903413	0.975	0.777778	0.75	mutual_knn
P4548	P7553	0.63635	0.574874	0.616687	0.729268	0.888889	0.777778	0.75	mutual_knn
P1778	P7030	0.636235	0.548808	0.596445	0.892106	0.913043	0.777778	0.75	mutual_knn
P13868	P15198	0.635647	0.525198	0.569453	1.0	1.0	0.714286	0.666667	mutual_knn
P0723	P5174	0.632243	0.571839	0.598251	0.732203	0.923077	0.777778	0.75	mutual_knn
P3895	P7950	0.632139	0.574015	0.591102	0.726615	0.942857	0.777778	0.75	mutual_knn
P18013	P24623	0.630024	0.542641	0.604461	0.842739	0.9	0.8	0.75	mutual_knn
P1513	P5348	0.629983	0.533931	0.584154	0.878922	0.973684	0.777778	0.75	mutual_knn
P2830	P7100	0.628943	0.580324	0.59959	0.725748	0.853659	0.777778	0.75	mutual_knn
P3270	P7258	0.628869	0.561699	0.593179	0.709302	0.97561	0.777778	0.75	mutual_knn
P4843	P7857	0.628862	0.563921	0.609089	0.730279	0.888889	0.777778	0.75	mutual_knn
P4930	P6697	0.628497	0.547827	0.600027	0.919655	0.8	0.777778	0.75	mutual_knn
P0358	P2300	0.628477	0.554229	0.590319	0.724616	1.0	0.777778	0.75	mutual_knn
P18272	P21541	0.628148	0.542975	0.592842	0.821971	0.941176	0.8	0.75	mutual_knn
P6269	P9152	0.628004	0.547503	0.563606	0.891271	0.952381	0.777778	0.75	mutual_knn
P14212	P17338	0.627743	0.521985	0.607017	0.831715	0.972222	0.8	0.75	mutual_knn
P16844	P23920	0.62758	0.532963	0.584849	0.830499	1.0	0.8	0.75	mutual_knn
P14043	P21324	0.626589	0.533255	0.582258	0.828342	1.0	0.8	0.75	mutual_knn
P1612	P5179	0.62595	0.562951	0.602069	0.727673	0.891304	0.777778	0.75	mutual_knn
P4100	P7109	0.625895	0.538092	0.56875	0.888574	0.958333	0.777778	0.75	mutual_knn
P19503	P25634	0.625882	0.539365	0.585374	0.835502	0.947368	0.8	0.75	mutual_knn
P0535	P6649	0.625717	0.527524	0.568664	0.892987	1.0	0.777778	0.75	mutual_knn
P1996	P6261	0.625555	0.560409	0.59979	0.748732	0.885714	0.777778	0.75	mutual_knn
P10048	P7980	0.625443	0.572525	0.610298	0.708693	0.833333	0.777778	0.75	mutual_knn
P6652	P8014	0.625227	0.550858	0.593813	0.725363	0.969697	0.777778	0.75	mutual_knn
P3326	P8798	0.624662	0.561012	0.581757	0.717168	0.96875	0.777778	0.75	mutual_knn
P3051	P7460	0.623813	0.575208	0.60302	0.734252	0.804878	0.777778	0.75	mutual_knn
P3589	P7516	0.623571	0.551387	0.591088	0.708917	0.976744	0.777778	0.75	mutual_knn
P5199	P7813	0.623545	0.52871	0.580925	0.913926	0.909091	0.777778	0.75	mutual_knn
P12712	P21262	0.623069	0.535687	0.594443	0.830453	0.909091	0.8	0.75	mutual_knn
P16745	P21172	0.622935	0.541975	0.568424	0.831284	0.969697	0.8	0.75	mutual_knn
P2977	P6710	0.622815	0.559657	0.589524	0.717786	0.928571	0.777778	0.75	mutual_knn
P1455	P5324	0.622634	0.556517	0.585627	0.753403	0.918919	0.777778	0.75	mutual_knn
P3456	P7414	0.62258	0.560441	0.584613	0.722192	0.935484	0.777778	0.75	mutual_knn
P1107	P5594	0.622393	0.556508	0.587139	0.736082	0.928571	0.777778	0.75	mutual_knn
P2735	P6356	0.622049	0.533316	0.563479	0.903948	0.944444	0.777778	0.75	mutual_knn
P3971	P6622	0.62181	0.559339	0.579257	0.740343	0.933333	0.777778	0.75	mutual_knn
P16815	P17551	0.621351	0.541663	0.578293	0.814498	0.9375	0.8	0.75	mutual_knn
P2455	P6906	0.621239	0.567591	0.590782	0.744333	0.846154	0.777778	0.75	mutual_knn
P14725	P23012	0.621208	0.516921	0.598728	0.845942	0.944444	0.8	0.75	mutual_knn
P19515	P24509	0.621142	0.525909	0.57345	0.837759	1.0	0.8	0.75	mutual_knn
P17314	P23248	0.621113	0.518353	0.578288	0.854532	1.0	0.8	0.75	mutual_knn
P1308	P5990	0.620954	0.55166	0.58201	0.722289	0.967742	0.777778	0.75	mutual_knn
P1009	P3622	0.620571	0.568757	0.584553	0.719421	0.880952	0.777778	0.75	mutual_knn
P20317	P20357	0.620556	0.526655	0.572895	0.830483	1.0	0.8	0.75	mutual_knn
P14961	P9008	0.62042	0.509464	0.5917	0.840659	1.0	0.8	0.75	mutual_knn
P20105	P24070	0.620364	0.538087	0.584166	0.821001	0.916667	0.8	0.75	mutual_knn
P13448	P22201	0.620321	0.537046	0.578521	0.833109	0.928571	0.8	0.75	mutual_knn
P4530	P7193	0.620255	0.556024	0.581731	0.701419	0.962963	0.777778	0.75	mutual_knn
P17046	P20715	0.620123	0.530073	0.589841	0.82838	0.923077	0.8	0.75	mutual_knn
P0339	P1216	0.620074	0.55311	0.597001	0.682845	0.939394	0.777778	0.75	mutual_knn
P1216	P2050	0.620071	0.550621	0.595482	0.699331	0.939394	0.777778	0.75	mutual_knn
P12253	P21412	0.620016	0.540008	0.584802	0.83443	0.888889	0.8	0.75	mutual_knn
P3532	P5356	0.619665	0.548655	0.6054	0.727847	0.880952	0.777778	0.75	mutual_knn
P14895	P23985	0.619234	0.53289	0.579741	0.827738	0.9375	0.8	0.75	mutual_knn
P1936	P5773	0.619109	0.555952	0.579631	0.710596	0.95	0.777778	0.75	mutual_knn
P4846	P8972	0.618756	0.556575	0.584427	0.734256	0.903226	0.777778	0.75	mutual_knn
P0271	P5377	0.618751	0.554515	0.586378	0.737427	0.902439	0.777778	0.75	mutual_knn
P6651	P8553	0.618717	0.552406	0.582208	0.720754	0.942857	0.777778	0.75	mutual_knn
P1346	P5513	0.618594	0.532231	0.564088	0.907503	0.909091	0.777778	0.75	mutual_knn
P4684	P7367	0.618565	0.528863	0.558002	0.88847	0.964286	0.777778	0.75	mutual_knn
P2263	P5616	0.618554	0.556127	0.600741	0.716739	0.863636	0.777778	0.75	mutual_knn
P5475	P9009	0.618425	0.552518	0.584697	0.710298	0.941176	0.777778	0.75	mutual_knn
P1633	P1675	0.618378	0.516114	0.562466	0.892634	1.0	0.777778	0.75	mutual_knn
P2794	P6649	0.618023	0.555347	0.578663	0.720366	0.935484	0.777778	0.75	mutual_knn
P6539	P6708	0.618007	0.54034	0.599828	0.706281	0.942857	0.777778	0.75	mutual_knn
P17415	P25282	0.617948	0.523161	0.585315	0.818312	0.958333	0.8	0.75	mutual_knn
P16390	P19879	0.617927	0.521637	0.571837	0.830479	1.0	0.8	0.75	mutual_knn
P3594	P5976	0.617414	0.544983	0.578552	0.911072	0.785714	0.777778	0.75	mutual_knn
P15104	P22376	0.617413	0.515889	0.596716	0.835555	0.928571	0.8	0.75	mutual_knn
P11093	P22088	0.617161	0.519545	0.596646	0.816829	0.928571	0.8	0.75	mutual_knn
P2204	P6229	0.617037	0.556408	0.600147	0.695052	0.870968	0.777778	0.75	mutual_knn
P0331	P0695	0.616965	0.541209	0.594351	0.705268	0.948718	0.777778	0.75	mutual_knn
P13980	P9227	0.616885	0.496248	0.553066	1.0	1.0	0.714286	0.666667	mutual_knn
P2353	P3610	0.616842	0.550981	0.583036	0.734097	0.914286	0.777778	0.75	mutual_knn
P1949	P6942	0.616837	0.547662	0.568547	0.713978	1.0	0.777778	0.75	mutual_knn
P16252	P26858	0.616685	0.53129	0.562578	0.840351	0.966667	0.8	0.75	mutual_knn
P0456	P3474	0.616675	0.545996	0.580621	0.70616	0.971429	0.777778	0.75	mutual_knn
P16176	P22143	0.616498	0.541957	0.591559	0.829629	0.826087	0.8	0.75	mutual_knn
P13317	P21530	0.61597	0.497919	0.593767	0.840883	1.0	0.8	0.75	mutual_knn
P2557	P3295	0.615871	0.538216	0.577148	0.716722	1.0	0.777778	0.75	mutual_knn
P17622	P25761	0.615863	0.514027	0.579835	0.816083	1.0	0.8	0.75	mutual_knn
P19985	P26011	0.615814	0.528322	0.569805	0.848875	0.9375	0.8	0.75	mutual_knn
P3980	P6423	0.615767	0.54389	0.582602	0.723693	0.947368	0.777778	0.75	mutual_knn
P1288	P7391	0.615719	0.562317	0.59091	0.735053	0.823529	0.777778	0.75	mutual_knn
P4614	P8171	0.615575	0.54318	0.586525	0.727571	0.931034	0.777778	0.75	mutual_knn
P20146	P24656	0.615257	0.529083	0.57578	0.818971	0.9375	0.8	0.75	mutual_knn
P3790	P5639	0.615189	0.544897	0.5967	0.732615	0.878788	0.777778	0.75	mutual_knn
P10731	P19380	0.615077	0.513956	0.594938	0.827109	0.928571	0.8	0.75	mutual_knn
P0984	P4877	0.615046	0.554782	0.593184	0.726732	0.851064	0.777778	0.75	mutual_knn
P20005	P25398	0.615012	0.518665	0.581546	0.811024	0.969697	0.8	0.75	mutual_knn
P0050	P8150	0.614943	0.554926	0.59588	0.726679	0.84	0.777778	0.75	mutual_knn
P2090	P5392	0.61492	0.536533	0.565203	0.914485	0.842105	0.777778	0.75	mutual_knn
P17778	P23122	0.614875	0.516019	0.586684	0.825905	0.947368	0.8	0.75	mutual_knn
P0733	P6295	0.614675	0.550182	0.583213	0.745074	0.884615	0.777778	0.75	mutual_knn
P2589	P8240	0.61466	0.547368	0.594322	0.733754	0.869565	0.777778	0.75	mutual_knn
P4240	P7657	0.614453	0.552558	0.576432	0.703012	0.9375	0.777778	0.75	mutual_knn
P3816	P7434	0.614315	0.554327	0.587679	0.734659	0.857143	0.777778	0.75	mutual_knn
P13848	P21147	0.614249	0.521491	0.567612	0.809135	1.0	0.8	0.75	mutual_knn
P4145	P5462	0.614107	0.549803	0.579778	0.714654	0.923077	0.777778	0.75	mutual_knn
