left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0061	P0254	0.68332	0.612226	0.62813	0.879722	1.0	0.777778	0.75	mutual_knn
P0102	P0185	0.664482	0.584371	0.603257	0.903751	1.0	0.777778	0.75	mutual_knn
P0326	P0616	0.662512	0.590328	0.593961	0.889774	1.0	0.777778	0.75	mutual_knn
P1515	P1841	0.662163	0.569058	0.637664	0.829041	1.0	0.8	0.75	mutual_knn
P0189	P0498	0.658096	0.55789	0.623151	0.889424	1.0	0.777778	0.75	mutual_knn
P0045	P0069	0.655862	0.573837	0.638148	0.742834	1.0	0.777778	0.75	mutual_knn
P1431	P1784	0.655041	0.569764	0.617601	0.824864	1.0	0.8	0.75	mutual_knn
P0126	P0465	0.653784	0.575445	0.626922	0.754111	1.0	0.777778	0.75	mutual_knn
P0077	P0187	0.653239	0.576203	0.588856	0.878482	1.0	0.777778	0.75	mutual_knn
P0229	P0520	0.652594	0.552941	0.611873	0.896151	1.0	0.777778	0.75	mutual_knn
P0094	P0348	0.651641	0.572947	0.585144	0.890141	1.0	0.777778	0.75	mutual_knn
P0135	P0187	0.650655	0.572541	0.586182	0.878482	1.0	0.777778	0.75	mutual_knn
P1413	P1751	0.648915	0.547211	0.615895	0.871071	1.0	0.8	0.75	mutual_knn
P0231	P0381	0.648379	0.55971	0.590564	0.898117	1.0	0.777778	0.75	mutual_knn
P0044	P0409	0.648322	0.549022	0.59819	0.918956	1.0	0.777778	0.75	mutual_knn
P0028	P0195	0.648174	0.562126	0.585098	0.904332	1.0	0.777778	0.75	mutual_knn
P0180	P0390	0.647592	0.593326	0.605899	0.685309	1.0	0.777778	0.75	mutual_knn
P1398	P1707	0.64708	0.539645	0.630353	0.836164	1.0	0.8	0.75	mutual_knn
P0919	P1820	0.647074	0.533496	0.635527	0.845666	1.0	0.8	0.75	mutual_knn
P0445	P0481	0.646561	0.547125	0.60954	0.870158	1.0	0.777778	0.75	mutual_knn
P0161	P0413	0.646397	0.561443	0.584485	0.891779	1.0	0.777778	0.75	mutual_knn
P0023	P0195	0.646269	0.546699	0.602438	0.894008	1.0	0.777778	0.75	mutual_knn
P0110	P0224	0.645084	0.552923	0.588302	0.903627	1.0	0.777778	0.75	mutual_knn
P1170	P1679	0.644497	0.532661	0.629404	0.845081	1.0	0.8	0.75	mutual_knn
P0524	P0650	0.643516	0.547072	0.585208	0.925103	1.0	0.777778	0.75	mutual_knn
P0014	P0139	0.642544	0.564862	0.61156	0.7431	1.0	0.777778	0.75	mutual_knn
P0107	P0233	0.642542	0.546903	0.587533	0.907997	1.0	0.777778	0.75	mutual_knn
P0226	P0281	0.64237	0.555123	0.612697	0.781209	1.0	0.777778	0.75	mutual_knn
P1272	P1700	0.642196	0.529829	0.627626	0.841034	1.0	0.8	0.75	mutual_knn
P0303	P0518	0.64178	0.568744	0.605358	0.739699	1.0	0.777778	0.75	mutual_knn
P0412	P0645	0.641766	0.562055	0.607882	0.760825	1.0	0.777778	0.75	mutual_knn
P0069	P0184	0.641398	0.572308	0.597539	0.747206	1.0	0.777778	0.75	mutual_knn
P1117	P1587	0.641294	0.531752	0.625069	0.832309	1.0	0.8	0.75	mutual_knn
P1507	P1563	0.640935	0.51666	0.648861	0.813364	1.0	0.8	0.75	mutual_knn
P0310	P0483	0.640615	0.544274	0.583494	0.914684	1.0	0.777778	0.75	mutual_knn
P1280	P1842	0.640489	0.551844	0.596938	0.832309	1.0	0.8	0.75	mutual_knn
P0025	P0337	0.639929	0.580612	0.634869	0.564495	1.0	0.777778	0.75	mutual_knn
P0570	P0644	0.639863	0.548344	0.619373	0.763276	1.0	0.777778	0.75	mutual_knn
P0069	P0155	0.639637	0.529564	0.601858	0.906832	1.0	0.777778	0.75	mutual_knn
P0454	P0638	0.639629	0.567601	0.597427	0.751086	1.0	0.777778	0.75	mutual_knn
P1459	P1971	0.639604	0.521068	0.638506	0.816463	1.0	0.8	0.75	mutual_knn
P0186	P0485	0.639417	0.551105	0.575414	0.900249	1.0	0.777778	0.75	mutual_knn
P0075	P0174	0.639315	0.544475	0.579115	0.916107	1.0	0.777778	0.75	mutual_knn
P1277	P1581	0.639164	0.546396	0.598171	0.839257	1.0	0.8	0.75	mutual_knn
P0332	P0433	0.639115	0.58777	0.587622	0.689514	1.0	0.777778	0.75	mutual_knn
P0226	P0341	0.638541	0.5316	0.589802	0.928902	1.0	0.777778	0.75	mutual_knn
P0020	P0494	0.638478	0.561464	0.603924	0.744454	1.0	0.777778	0.75	mutual_knn
P1558	P1931	0.638408	0.582249	0.604062	0.84974	0.8	0.8	0.75	mutual_knn
P0192	P0479	0.638297	0.552963	0.576105	0.878262	1.0	0.777778	0.75	mutual_knn
P0022	P0196	0.63802	0.562034	0.602695	0.741618	1.0	0.777778	0.75	mutual_knn
P0377	P0652	0.637868	0.565687	0.612872	0.688041	1.0	0.777778	0.75	mutual_knn
P0522	P0662	0.637684	0.571276	0.60032	0.704981	1.0	0.777778	0.75	mutual_knn
P0462	P0481	0.63759	0.570047	0.602809	0.70086	1.0	0.777778	0.75	mutual_knn
P0236	P0412	0.63756	0.529335	0.596447	0.906026	1.0	0.777778	0.75	mutual_knn
P1330	P1801	0.637211	0.558064	0.579491	0.832602	1.0	0.8	0.75	mutual_knn
P1318	P1873	0.637059	0.527447	0.61271	0.85259	1.0	0.8	0.75	mutual_knn
P0073	P0329	0.636492	0.552343	0.573134	0.87341	1.0	0.777778	0.75	mutual_knn
