left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C022	C058	0.684657	0.7818	0.496866	0.464516	0.982456	0.705001	0.912315	mutual_knn
C010	C027	0.667051	0.746814	0.465871	0.544691	0.994135	0.657571	0.905282	mutual_knn
C050	C090	0.665478	0.645517	0.610799	0.602018	0.992781	0.778866	0.817363	mutual_knn
C008	C129	0.653331	0.665521	0.53248	0.617417	0.990847	0.831333	0.812146	mutual_knn
C103	C298	0.648884	0.746538	0.446538	0.425541	0.990992	0.651292	0.864778	mutual_knn
C005	C010	0.644126	0.682242	0.535845	0.427982	0.994536	0.733069	0.901555	mutual_knn
C430	C432	0.639681	0.724755	0.490571	0.458044	0.843274	0.710615	1.0	mutual_knn
C027	C212	0.639533	0.706499	0.430403	0.577488	0.994135	0.685714	0.948909	mutual_knn
C145	C233	0.635789	0.609235	0.531679	0.716681	1.0	0.703141	0.783247	mutual_knn
C005	C027	0.634853	0.669293	0.510096	0.476843	0.994937	0.685714	0.948909	mutual_knn
C410	C436	0.630217	0.630924	0.500875	0.655165	0.989759	0.696619	0.84922	mutual_knn
C053	C337	0.624874	0.628442	0.561566	0.456937	0.964901	0.745895	0.904834	mutual_knn
C006	C029	0.623947	0.611422	0.549468	0.541716	0.992243	0.76226	0.82614	mutual_knn
C060	C127	0.623709	0.577632	0.56784	0.663011	0.982397	0.749282	0.74305	mutual_knn
C113	C303	0.620869	0.634991	0.487786	0.576566	0.993808	0.769902	0.942844	mutual_knn
C023	C035	0.619114	0.622398	0.508731	0.56822	0.984732	0.734696	0.852353	mutual_knn
C085	C294	0.6166	0.685974	0.432188	0.439569	1.0	0.630001	0.93267	mutual_knn
C081	C122	0.614533	0.585722	0.543754	0.608318	0.97714	0.73683	0.745195	mutual_knn
C051	C095	0.607831	0.557228	0.503759	0.780889	1.0	0.675916	0.768261	mutual_knn
C007	C016	0.604393	0.570208	0.541172	0.575242	0.994135	0.708619	0.747116	mutual_knn
C059	C064	0.603481	0.583066	0.508801	0.593073	1.0	0.697937	0.745622	mutual_knn
C088	C103	0.603409	0.657206	0.413678	0.53142	0.97561	0.587574	0.801471	mutual_knn
C081	C131	0.600923	0.567365	0.532536	0.592402	0.982397	0.710314	0.75266	mutual_knn
C023	C088	0.600374	0.619331	0.452113	0.558912	0.991837	0.624767	0.85173	mutual_knn
C011	C025	0.600296	0.521908	0.553806	0.732001	1.0	0.747018	0.706185	mutual_knn
C038	C164	0.600095	0.619383	0.447256	0.562261	1.0	0.669023	0.788405	mutual_knn
C042	C188	0.599974	0.599503	0.533585	0.410334	0.99114	0.815675	0.805015	mutual_knn
C114	C203	0.598751	0.555594	0.51712	0.661906	0.996273	0.746976	0.833908	mutual_knn
C001	C208	0.595066	0.605537	0.461158	0.548503	0.990992	0.703596	0.776665	mutual_knn
C373	C427	0.593678	0.566196	0.532748	0.507558	1.0	0.699289	0.794485	mutual_knn
C004	C006	0.593626	0.581281	0.525841	0.458769	0.993559	0.7127	0.741191	mutual_knn
C035	C088	0.592381	0.649559	0.391762	0.501837	0.998891	0.615529	0.789216	mutual_knn
C073	C075	0.590135	0.556206	0.49265	0.647438	0.994937	0.694892	0.929445	mutual_knn
C011	C092	0.590043	0.548367	0.5587	0.482491	1.0	0.747784	0.749227	mutual_knn
C056	C136	0.589967	0.56209	0.460479	0.707782	1.0	0.632229	0.819407	mutual_knn
C026	C227	0.589807	0.545298	0.524972	0.629167	0.967503	0.691023	0.746501	mutual_knn
C085	C154	0.589037	0.555683	0.485346	0.655918	1.0	0.660168	0.770939	mutual_knn
C002	C040	0.588427	0.570254	0.548379	0.397713	0.990148	0.714613	0.743207	mutual_knn
C165	C279	0.587339	0.54129	0.490142	0.701576	0.994937	0.664381	0.723746	mutual_knn
