left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C011	C136	0.733299	0.800728	0.552301	0.68061	0.991837	0.850321	0.894987	mutual_knn
C006	C021	0.705421	0.737089	0.579676	0.636816	0.992915	0.815917	1.0	mutual_knn
C006	C136	0.686839	0.750494	0.502613	0.616238	0.991837	0.815917	1.0	mutual_knn
C042	C122	0.68475	0.742027	0.526282	0.580282	0.978232	0.699106	1.0	mutual_knn
C014	C188	0.677969	0.735883	0.498693	0.621291	0.982905	0.717986	0.865438	mutual_knn
C028	C105	0.673004	0.697921	0.543787	0.609069	1.0	0.754572	0.832823	mutual_knn
C002	C071	0.672	0.72553	0.493083	0.618161	0.994937	0.684718	0.916863	mutual_knn
C150	C377	0.667686	0.696322	0.5142	0.658425	0.994221	0.687734	0.954575	mutual_knn
C011	C018	0.664493	0.684692	0.57305	0.509403	0.992915	0.836337	0.925667	mutual_knn
C011	C053	0.656774	0.654042	0.577536	0.588451	0.976467	0.836337	0.925667	mutual_knn
C040	C104	0.651751	0.62752	0.550892	0.733103	0.994135	0.714302	0.806609	mutual_knn
C012	C122	0.647153	0.709268	0.498685	0.449298	0.979833	0.680399	1.0	mutual_knn
C006	C011	0.636333	0.628467	0.539527	0.602413	1.0	0.713342	0.893702	mutual_knn
C367	C432	0.632095	0.657753	0.529028	0.48842	0.956681	0.813293	0.913496	mutual_knn
C028	C207	0.626937	0.576407	0.560247	0.706595	1.0	0.770062	0.736109	mutual_knn
C132	C166	0.626289	0.577306	0.529103	0.789052	1.0	0.701309	0.741082	mutual_knn
C001	C003	0.625816	0.595776	0.55978	0.605801	0.994135	0.739512	0.751	mutual_knn
C122	C192	0.623395	0.778964	0.334497	0.427203	0.90844	0.581491	0.922354	mutual_knn
C014	C167	0.617352	0.643757	0.474932	0.537028	0.992915	0.65745	0.817634	mutual_knn
C022	C048	0.615246	0.598249	0.562361	0.474133	1.0	0.744627	0.819307	mutual_knn
C014	C020	0.61038	0.64524	0.513234	0.338415	0.999484	0.821757	0.887369	mutual_knn
C033	C167	0.610377	0.581574	0.503286	0.693125	0.992915	0.68827	0.86001	mutual_knn
C049	C170	0.610257	0.596409	0.544452	0.494256	0.992915	0.80268	0.86967	mutual_knn
C012	C192	0.608078	0.667499	0.405647	0.607199	0.919145	0.653157	0.910394	mutual_knn
C071	C200	0.605975	0.62302	0.469364	0.549342	0.987218	0.729827	1.0	mutual_knn
C020	C188	0.605617	0.669736	0.45014	0.374671	0.982397	0.821757	0.887369	mutual_knn
C144	C206	0.60521	0.617111	0.495142	0.488339	0.992781	0.687763	0.790695	mutual_knn
C059	C086	0.605119	0.622696	0.463707	0.552453	0.994135	0.65294	0.784605	mutual_knn
C232	C411	0.605046	0.606847	0.472163	0.599738	1.0	0.70889	0.804149	mutual_knn
C038	C240	0.599799	0.624328	0.506293	0.422325	0.935144	0.72994	0.801802	mutual_knn
C098	C305	0.598509	0.557029	0.539186	0.587851	0.994536	0.704454	0.748605	mutual_knn
C117	C156	0.593163	0.626996	0.403173	0.595291	0.991837	0.733972	0.934306	mutual_knn
C003	C059	0.59285	0.560632	0.501019	0.622281	1.0	0.694006	0.859743	mutual_knn
C043	C250	0.591381	0.581742	0.471733	0.64317	0.946729	0.664276	0.736878	mutual_knn
C021	C136	0.591156	0.592016	0.441799	0.631944	0.994135	0.666896	0.750494	mutual_knn
C075	C159	0.589672	0.652218	0.394774	0.491188	0.960114	0.679056	0.874248	mutual_knn
C110	C132	0.588751	0.530428	0.54031	0.620306	0.994135	0.714182	0.719212	mutual_knn
C215	C337	0.588428	0.554103	0.517478	0.568418	0.992915	0.694054	0.722759	mutual_knn
C040	C062	0.587492	0.529868	0.531469	0.637035	0.994135	0.695794	0.702676	mutual_knn
C022	C027	0.586668	0.554263	0.531492	0.507968	0.992915	0.694132	0.727749	mutual_knn
C012	C042	0.583267	0.56897	0.508661	0.472079	0.989759	0.699106	0.742027	mutual_knn
C055	C276	0.582219	0.552826	0.537193	0.452654	0.993825	0.769652	0.756413	mutual_knn
C062	C104	0.579891	0.533867	0.534559	0.525901	1.0	0.698755	0.739077	mutual_knn
C150	C270	0.578492	0.54032	0.514083	0.558166	0.982905	0.685151	0.75668	mutual_knn
C108	C372	0.578454	0.626881	0.363925	0.56798	0.990375	0.538375	0.920351	mutual_knn
C009	C161	0.575465	0.602533	0.471952	0.331197	0.994937	0.650432	0.826847	mutual_knn
C020	C179	0.575233	0.622878	0.422614	0.370106	1.0	0.717941	0.835354	mutual_knn
C209	C249	0.575194	0.587177	0.458653	0.468775	0.971324	0.651605	0.761118	mutual_knn
C263	C373	0.573474	0.540689	0.528411	0.45492	0.99114	0.692911	0.730294	mutual_knn
C030	C045	0.572957	0.591814	0.453353	0.416301	0.994135	0.630006	0.83268	mutual_knn
C018	C053	0.572363	0.546789	0.479579	0.561199	0.989748	0.651125	0.724528	mutual_knn
C020	C076	0.571513	0.659312	0.377241	0.294678	0.992171	0.717941	0.835354	mutual_knn
C009	C023	0.570363	0.483724	0.566506	0.600644	0.984848	0.724505	0.665615	mutual_knn
C024	C048	0.568814	0.53618	0.474151	0.602324	0.982456	0.66431	0.715438	mutual_knn
C262	C299	0.567906	0.611684	0.435533	0.332551	0.981495	0.630348	0.890852	mutual_knn
C074	C101	0.565697	0.475934	0.49674	0.787084	1.0	0.676667	0.693879	mutual_knn
C144	C377	0.562515	0.551742	0.450544	0.514808	1.0	0.630991	0.905455	mutual_knn
C018	C136	0.562125	0.59673	0.399819	0.44401	0.994135	0.591992	0.845199	mutual_knn
C053	C202	0.561223	0.53327	0.468863	0.562823	0.976467	0.645107	0.764718	mutual_knn
C327	C423	0.561043	0.560928	0.424126	0.544319	0.9891	0.651688	0.74109	mutual_knn
C125	C150	0.561007	0.510433	0.466365	0.658803	1.0	0.647817	0.678516	mutual_knn
C019	C128	0.560773	0.500438	0.502915	0.596797	1.0	0.69732	0.727039	mutual_knn
C075	C142	0.560716	0.599071	0.39041	0.454141	0.98644	0.679056	0.874248	mutual_knn
C045	C093	0.56061	0.563592	0.411378	0.559878	0.994135	0.588781	0.836793	mutual_knn
