morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s090-a000-w001-01	w-s090-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s090-a000-w001-02	w-s090-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s090-a000-w002-01	w-s090-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s090-a000-w003-01	w-s090-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s090-a000-w003-02	w-s090-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s090-a000-w004-01	w-s090-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s090-a000-w004-02	w-s090-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s090-a001-w001-01	w-s090-a001-w001	90:1:1:1	1	لَآ	لَآ	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA								
m-w-s090-a001-w002-01	w-s090-a001-w002	90:1:2:1	1	أُقْسِمُ	أُقْسِمُ	أَقْسَمُ	ق س م	قسم	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>aqosamu|ROOT:qsm|1S	IMPF			IV	1		singular	
m-w-s090-a001-w003-01	w-s090-a001-w003	90:1:3:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s090-a001-w003-02	w-s090-a001-w003	90:1:3:2	2	هَٰذَا	هَٰذَا	هَٰذَا			DEM	STEM	STEM|POS:DEM|LEM:ha`*aA|MS						M	singular	
m-w-s090-a001-w004-01	w-s090-a001-w004	90:1:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s090-a001-w004-02	w-s090-a001-w004	90:1:4:2	2	بَلَدِ	بَلَدِ	بَلَد	ب ل د	بلد	N	STEM	STEM|POS:N|LEM:balad|ROOT:bld|M|GEN								GEN
m-w-s090-a002-w001-01	w-s090-a002-w001	90:2:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s090-a002-w001-02	w-s090-a002-w001	90:2:1:2	2	أَنتَ	أَنتَ				PRON	STEM	STEM|POS:PRON|2MS					2	M	singular	
m-w-s090-a002-w002-01	w-s090-a002-w002	90:2:2:1	1	حِلٌّۢ	حِلٌّۢ	حِلّ	ح ل ل	حلل	N	STEM	STEM|POS:N|LEM:Hil~|ROOT:Hll|M|INDEF|NOM								NOM
m-w-s090-a002-w003-01	w-s090-a002-w003	90:2:3:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s090-a002-w003-02	w-s090-a002-w003	90:2:3:2	2	هَٰذَا	هَٰذَا	هَٰذَا			DEM	STEM	STEM|POS:DEM|LEM:ha`*aA|MS						M	singular	
m-w-s090-a002-w004-01	w-s090-a002-w004	90:2:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s090-a002-w004-02	w-s090-a002-w004	90:2:4:2	2	بَلَدِ	بَلَدِ	بَلَد	ب ل د	بلد	N	STEM	STEM|POS:N|LEM:balad|ROOT:bld|M|GEN								GEN
m-w-s090-a003-w001-01	w-s090-a003-w001	90:3:1:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s090-a003-w001-02	w-s090-a003-w001	90:3:1:2	2	وَالِدٍ	وَالِدٍ	وَالِد	و ل د	ولد	N	STEM	STEM|POS:N|LEM:waAlid|ROOT:wld|INDEF|GEN								GEN
m-w-s090-a003-w002-01	w-s090-a003-w002	90:3:2:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s090-a003-w002-02	w-s090-a003-w002	90:3:2:2	2	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s090-a003-w003-01	w-s090-a003-w003	90:3:3:1	1	وَلَدَ	وَلَدَ	وَلَدَ	و ل د	ولد	V	STEM	STEM|POS:V|PERF|LEM:walada|ROOT:wld|3MS	PERF				3	M	singular	
m-w-s090-a004-w001-01	w-s090-a004-w001	90:4:1:1	1	لَ					EMPH	PREFIX	PREFIX|l:EMPH+								
m-w-s090-a004-w001-02	w-s090-a004-w001	90:4:1:2	2	قَدْ	قَدْ	قَد			CERT	STEM	STEM|POS:CERT|LEM:qad								
m-w-s090-a004-w002-01	w-s090-a004-w002	90:4:2:1	1	خَلَقْ	خَلَقْ	خَلَقَ	خ ل ق	خلق	V	STEM	STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|1P	PERF				1		plural	
m-w-s090-a004-w002-02	w-s090-a004-w002	90:4:2:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
