left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P1871	P8288	0.65228	0.59133	0.623836	0.739929	0.938462	0.777778	0.75	mutual_knn
P0482	P1396	0.649263	0.585739	0.621744	0.717063	0.963636	0.777778	0.75	mutual_knn
P4386	P8758	0.648988	0.56438	0.595927	0.893002	0.971429	0.777778	0.75	mutual_knn
P15333	P25506	0.648134	0.556397	0.620322	0.824279	0.982143	0.8	0.75	mutual_knn
P26554	P33909	0.647837	0.544582	0.642078	0.841697	0.938776	0.8	0.75	mutual_knn
P4480	P9588	0.646216	0.588319	0.610201	0.734575	0.944444	0.777778	0.75	mutual_knn
P2792	P4623	0.646055	0.583189	0.608135	0.707732	1.0	0.777778	0.75	mutual_knn
P0867	P5481	0.644456	0.576886	0.615949	0.692746	1.0	0.777778	0.75	mutual_knn
P3324	P7878	0.643959	0.584975	0.613212	0.71453	0.946429	0.777778	0.75	mutual_knn
P2129	P7433	0.643894	0.582066	0.61098	0.714553	0.966667	0.777778	0.75	mutual_knn
P24264	P33602	0.642836	0.567892	0.589063	0.831966	0.979167	0.8	0.75	mutual_knn
P24436	P26293	0.641723	0.543954	0.632854	0.836078	0.918367	0.8	0.75	mutual_knn
P5959	P9090	0.641129	0.580693	0.614457	0.691054	0.956522	0.777778	0.75	mutual_knn
P0255	P5844	0.640768	0.58909	0.626537	0.744226	0.819672	0.777778	0.75	mutual_knn
P0128	P10623	0.640459	0.548887	0.603887	0.905735	0.915254	0.777778	0.75	mutual_knn
P11873	P7309	0.640451	0.587452	0.603441	0.721655	0.927273	0.777778	0.75	mutual_knn
P10435	P4420	0.640206	0.571838	0.606835	0.704863	1.0	0.777778	0.75	mutual_knn
P1153	P1799	0.639858	0.5831	0.616449	0.718755	0.898305	0.777778	0.75	mutual_knn
P14712	P27407	0.639217	0.546318	0.602305	0.825676	1.0	0.8	0.75	mutual_knn
P2645	P7403	0.639137	0.571107	0.620497	0.719832	0.929825	0.777778	0.75	mutual_knn
P2911	P7764	0.63904	0.571426	0.609738	0.750474	0.934426	0.777778	0.75	mutual_knn
P4572	P8396	0.639029	0.563896	0.621498	0.734117	0.943396	0.777778	0.75	mutual_knn
P0388	P5605	0.638993	0.558002	0.590722	0.879574	0.931818	0.777778	0.75	mutual_knn
P20190	P39089	0.638647	0.607539	0.624009	0.583901	0.884615	1.0	1.0	mutual_knn
P4639	P8978	0.638485	0.574496	0.607912	0.704187	0.967742	0.777778	0.75	mutual_knn
P10435	P1050	0.638299	0.54497	0.582497	0.891884	1.0	0.777778	0.75	mutual_knn
P19366	P27675	0.637894	0.543168	0.615643	0.836541	0.943396	0.8	0.75	mutual_knn
P0178	P3044	0.637611	0.577932	0.605522	0.711644	0.944444	0.777778	0.75	mutual_knn
P0147	P8103	0.637389	0.559255	0.612938	0.730474	0.981481	0.777778	0.75	mutual_knn
P2114	P7435	0.636562	0.551376	0.579441	0.9209	0.935484	0.777778	0.75	mutual_knn
P18892	P31549	0.636433	0.535749	0.616997	0.856471	0.9375	0.8	0.75	mutual_knn
P12414	P9173	0.636353	0.57364	0.589676	0.718285	1.0	0.777778	0.75	mutual_knn
P11848	P6331	0.635625	0.555322	0.616598	0.71739	0.981818	0.777778	0.75	mutual_knn
P5977	P9417	0.635324	0.596084	0.607959	0.579364	0.963636	0.777778	0.75	mutual_knn
P0039	P6857	0.635319	0.565516	0.604047	0.724507	0.969697	0.777778	0.75	mutual_knn
P3864	P8492	0.635118	0.567744	0.610181	0.723198	0.9375	0.777778	0.75	mutual_knn
P4118	P9491	0.634806	0.573046	0.604834	0.721397	0.931034	0.777778	0.75	mutual_knn
P0729	P3616	0.634325	0.565126	0.603489	0.720757	0.967213	0.777778	0.75	mutual_knn
P1431	P3819	0.634278	0.567714	0.60477	0.709112	0.962264	0.777778	0.75	mutual_knn
P4705	P9783	0.633792	0.570456	0.608817	0.728902	0.911111	0.777778	0.75	mutual_knn
P0098	P4586	0.633665	0.572022	0.603083	0.742668	0.909091	0.777778	0.75	mutual_knn
