candidate_id	family_id	representative_candidate_id	membership
C009	F001	C009	representative
C532	F001	C009	variant
C069	F002	C218	variant
C218	F002	C218	representative
C609	F002	C218	variant
C687	F002	C218	variant
C765	F002	C218	variant
C135	F003	C674	variant
C247	F003	C674	variant
C674	F003	C674	representative
C123	F004	C167	variant
C167	F004	C167	representative
C220	F004	C167	variant
C297	F004	C167	variant
C306	F004	C167	variant
C770	F004	C167	variant
C1046	F005	C604	variant
C187	F005	C604	variant
C286	F005	C604	variant
C592	F005	C604	variant
C604	F005	C604	representative
C613	F005	C604	variant
C718	F005	C604	variant
C835	F005	C604	variant
C086	F006	C099	variant
C099	F006	C099	representative
C174	F006	C099	variant
C234	F006	C099	variant
C266	F006	C099	variant
C403	F006	C099	variant
C566	F006	C099	variant
C764	F006	C099	variant
C050	F007	C196	variant
C196	F007	C196	representative
C199	F007	C196	variant
C374	F007	C196	variant
C557	F007	C196	member
C760	F007	C196	variant
C272	F008	C272	representative
C396	F008	C272	variant
C707	F008	C272	variant
C850	F008	C272	variant
C967	F008	C272	variant
C968	F008	C272	variant
C011	F009	C011	representative
C029	F009	C011	variant
C035	F009	C011	variant
C140	F009	C011	variant
C175	F009	C011	variant
C202	F009	C011	variant
C315	F009	C011	variant
C360	F009	C011	variant
C434	F009	C011	member
C612	F009	C011	variant
C375	F010	C447	variant
C424	F010	C447	variant
C447	F010	C447	representative
C622	F010	C447	variant
C683	F010	C447	variant
C897	F010	C447	variant
C959	F010	C447	variant
C001	F011	C001	representative
C002	F011	C001	member
C003	F011	C001	variant
C005	F011	C001	variant
C022	F011	C001	variant
C857	F011	C001	variant
C004	F012	C004	representative
C010	F012	C004	variant
C049	F012	C004	variant
C053	F012	C004	variant
C071	F012	C004	variant
C077	F012	C004	variant
C084	F012	C004	variant
C094	F012	C004	variant
C241	F012	C004	variant
C425	F012	C004	variant
C097	F013	C144	variant
C144	F013	C144	representative
C252	F013	C144	variant
C505	F013	C144	member
C546	F013	C144	variant
C742	F013	C144	variant
C767	F013	C144	variant
C990	F013	C144	variant
C042	F014	C042	representative
C191	F014	C042	variant
C508	F014	C042	variant
C781	F014	C042	variant
C813	F014	C042	variant
C874	F014	C042	variant
C015	F015	C015	representative
C1083	F015	C015	variant
C129	F015	C015	member
C179	F015	C015	variant
C514	F015	C015	variant
C576	F015	C015	variant
C578	F015	C015	variant
C914	F015	C015	variant
C1007	F016	C1051	variant
C1051	F016	C1051	representative
C1102	F016	C1051	variant
C503	F016	C1051	variant
C614	F016	C1051	variant
C884	F016	C1051	variant
C901	F016	C1051	variant
C1147	F017	C117	variant
C117	F017	C117	representative
C280	F017	C117	variant
C432	F017	C117	variant
C007	F018	C017	variant
C016	F018	C017	variant
C017	F018	C017	representative
C078	F018	C017	variant
C172	F018	C017	variant
C319	F018	C017	variant
C644	F018	C017	variant
C217	F019	C431	variant
C431	F019	C431	representative
C484	F019	C431	variant
C601	F019	C431	variant
C031	F020	C031	representative
C038	F020	C031	variant
C055	F020	C031	variant
C068	F020	C031	variant
C215	F020	C031	variant
C254	F020	C031	variant
C429	F020	C031	variant
C528	F020	C031	variant
C600	F020	C031	variant
C691	F020	C031	variant
C362	F021	C405	variant
C405	F021	C405	representative
C842	F021	C405	variant
C044	F022	C044	representative
C1074	F022	C044	variant
C229	F022	C044	variant
C264	F022	C044	variant
C299	F022	C044	variant
C463	F022	C044	variant
C506	F022	C044	member
C679	F022	C044	variant
C981	F022	C044	variant
C128	F023	C154	variant
C154	F023	C154	representative
C228	F023	C154	variant
C352	F023	C154	variant
C417	F023	C154	variant
