candidate_id	family_id	representative_candidate_id	membership
C082	F001	C187	variant
C187	F001	C187	representative
C575	F001	C187	variant
C516	F002	C663	variant
C663	F002	C663	representative
C873	F002	C663	variant
C035	F003	C296	variant
C248	F003	C296	variant
C296	F003	C296	representative
C499	F003	C296	variant
C539	F003	C296	variant
C640	F003	C296	variant
C003	F004	C003	representative
C168	F004	C003	variant
C340	F004	C003	variant
C505	F004	C003	variant
C075	F005	C075	representative
C169	F005	C075	variant
C461	F005	C075	variant
C464	F005	C075	variant
C521	F005	C075	variant
C528	F005	C075	variant
C017	F006	C017	representative
C036	F006	C017	variant
C040	F006	C017	variant
C157	F006	C017	variant
C226	F006	C017	variant
C292	F006	C017	variant
C367	F006	C017	variant
C159	F007	C580	variant
C291	F007	C580	variant
C580	F007	C580	representative
C111	F008	C111	representative
C535	F008	C111	variant
C027	F009	C027	representative
C074	F009	C027	variant
C253	F009	C027	variant
C294	F009	C027	variant
C741	F009	C027	variant
C806	F009	C027	variant
C006	F010	C006	representative
C153	F010	C006	variant
C188	F010	C006	member
C196	F010	C006	member
C310	F010	C006	variant
C467	F010	C006	variant
C715	F010	C006	variant
C180	F011	C652	variant
C402	F011	C652	variant
C474	F011	C652	variant
C603	F011	C652	variant
C635	F011	C652	member
C652	F011	C652	representative
C740	F011	C652	variant
C329	F012	C329	representative
C586	F012	C329	variant
C717	F012	C329	variant
C766	F012	C329	variant
C819	F012	C329	variant
C081	F013	C081	representative
C122	F013	C081	member
C377	F013	C081	variant
C633	F013	C081	variant
C733	F013	C081	variant
C057	F014	C057	representative
C065	F014	C057	variant
C095	F014	C057	variant
C171	F014	C057	variant
C191	F014	C057	variant
C260	F014	C057	variant
C449	F014	C057	variant
C795	F014	C057	variant
C031	F015	C072	member
C072	F015	C072	representative
C086	F015	C072	variant
C096	F015	C072	variant
C193	F015	C072	variant
C286	F015	C072	variant
C289	F015	C072	variant
C304	F015	C072	variant
C371	F015	C072	variant
C456	F015	C072	variant
C601	F015	C072	variant
C012	F016	C097	variant
C097	F016	C097	representative
C237	F016	C097	variant
C277	F016	C097	variant
C280	F016	C097	variant
C282	F016	C097	variant
C823	F016	C097	variant
C005	F017	C005	representative
C044	F017	C005	variant
C069	F017	C005	variant
C149	F017	C005	variant
C330	F017	C005	variant
C390	F017	C005	variant
C442	F017	C005	variant
C602	F017	C005	variant
C736	F017	C005	variant
C306	F018	C306	representative
C443	F018	C306	variant
C599	F018	C306	variant
C622	F018	C306	variant
C760	F018	C306	variant
C732	F019	C732	representative
C895	F019	C732	variant
C154	F020	C578	variant
C190	F020	C578	variant
C328	F020	C578	variant
C526	F020	C578	variant
C578	F020	C578	representative
C013	F021	C029	variant
C026	F021	C029	variant
C029	F021	C029	representative
C038	F021	C029	variant
C078	F021	C029	variant
C091	F021	C029	variant
C170	F021	C029	variant
C192	F021	C029	variant
C429	F021	C029	variant
C584	F021	C029	variant
C802	F021	C029	variant
C207	F022	C220	variant
C220	F022	C220	representative
C458	F022	C220	variant
C497	F022	C220	variant
C641	F022	C220	member
C735	F022	C220	variant
C155	F023	C697	variant
C463	F023	C697	variant
C697	F023	C697	representative
C019	F024	C019	representative
C023	F024	C019	member
C156	F024	C019	variant
C166	F024	C019	variant
C203	F024	C019	variant
C480	F024	C019	variant
C039	F025	C054	variant
C054	F025	C054	representative
C130	F025	C054	variant
C236	F025	C054	variant
C386	F025	C054	variant
C414	F025	C054	variant
C468	F025	C054	variant
C515	F025	C054	variant
C366	F026	C656	variant
C546	F026	C656	variant
C623	F026	C656	variant
C656	F026	C656	representative
C661	F026	C656	variant
C215	F027	C290	variant
C290	F027	C290	representative
C311	F027	C290	variant
C427	F027	C290	variant
C020	F028	C020	representative
C064	F028	C020	variant
C071	F028	C020	variant
C136	F028	C020	variant
C179	F028	C020	variant
C228	F028	C020	variant
C425	F028	C020	variant
C531	F028	C020	member
C563	F028	C020	variant
C630	F028	C020	variant
C265	F029	C511	variant
C300	F029	C511	variant
C511	F029	C511	representative
C585	F029	C511	variant
C175	F030	C175	representative
C181	F030	C175	variant
C245	F030	C175	variant
C323	F030	C175	variant
C360	F030	C175	variant
C042	F031	C042	representative
C164	F031	C042	variant
C297	F031	C042	variant
C352	F031	C042	variant
C355	F031	C042	variant
C176	F032	C274	variant
C274	F032	C274	representative
C334	F032	C274	variant
C373	F032	C274	variant
C412	F032	C274	variant
C614	F032	C274	variant
C731	F032	C274	variant
C861	F032	C274	variant
C148	F033	C335	variant
C335	F033	C335	representative
C518	F033	C335	variant
C844	F033	C335	variant
C869	F033	C335	variant
C135	F034	C421	variant
C342	F034	C421	variant
C421	F034	C421	representative
C491	F034	C421	variant
C500	F034	C421	variant
C608	F034	C421	variant
C063	F035	C063	representative
C098	F035	C063	variant
C522	F035	C063	variant
C593	F035	C063	variant
C710	F035	C063	variant
C755	F035	C063	variant
C783	F035	C063	variant
C841	F035	C063	variant
C864	F035	C063	variant
C901	F035	C063	variant
C450	F036	C648	variant
C465	F036	C648	variant
C476	F036	C648	variant
C523	F036	C648	variant
C537	F036	C648	variant
C564	F036	C648	variant
C648	F036	C648	representative
C777	F036	C648	variant
C804	F036	C648	variant
C942	F036	C648	variant
C002	F037	C004	variant
C004	F037	C004	representative
C007	F037	C004	variant
C010	F037	C004	variant
C032	F037	C004	variant
C053	F037	C004	variant
C055	F037	C004	variant
C073	F037	C004	variant
C127	F037	C004	variant
C278	F037	C004	variant
C309	F037	C004	variant
C325	F037	C004	variant
C345	F038	C545	variant
C545	F038	C545	representative
C700	F038	C545	variant
C824	F038	C545	variant
C034	F039	C051	variant
C051	F039	C051	representative
C052	F039	C051	variant
C109	F039	C051	variant
C113	F039	C051	variant
C158	F039	C051	variant
C218	F039	C051	variant
C283	F039	C051	member
C348	F039	C051	variant
C121	F040	C353	variant
C353	F040	C353	representative
C365	F040	C353	variant
C743	F040	C353	variant
C194	F041	C194	representative
C370	F041	C194	variant
C571	F041	C194	variant
C001	F042	C028	variant
C024	F042	C028	variant
C028	F042	C028	representative
C041	F042	C028	variant
C061	F042	C028	variant
C079	F042	C028	variant
C160	F042	C028	variant
C172	F042	C028	variant
C242	F042	C028	variant
C349	F042	C028	variant
C502	F042	C028	variant
C832	F042	C028	variant
C183	F043	C183	representative
C199	F043	C183	variant
C244	F043	C183	variant
C246	F043	C183	variant
C261	F043	C183	variant
C321	F043	C183	variant
C347	F043	C183	variant
C375	F043	C183	variant
C559	F043	C183	variant
C566	F043	C183	variant
C813	F043	C183	variant
C834	F043	C183	variant
C182	F044	C431	variant
C379	F044	C431	variant
C431	F044	C431	representative
C457	F044	C431	variant
C506	F044	C431	variant
C670	F044	C431	variant
C818	F044	C431	variant
C891	F044	C431	variant
C140	F045	C140	representative
C380	F045	C140	variant
C570	F045	C140	variant
C714	F045	C140	variant
C750	F045	C140	variant
C775	F045	C140	variant
C791	F045	C140	variant
C866	F045	C140	variant
C167	F046	C594	variant
C381	F046	C594	variant
C548	F046	C594	variant
C594	F046	C594	representative
C654	F046	C594	variant
C674	F046	C594	variant
C765	F046	C594	variant
C836	F046	C594	variant
C849	F046	C594	variant
C886	F046	C594	variant
C202	F047	C202	representative
C263	F047	C202	variant
C287	F047	C202	variant
C768	F047	C202	member
C125	F048	C669	variant
C336	F048	C669	variant
C598	F048	C669	variant
C669	F048	C669	representative
C022	F049	C067	variant
C067	F049	C067	representative
C138	F049	C067	variant
C210	F049	C067	variant
C229	F049	C067	variant
C235	F049	C067	variant
C374	F049	C067	variant
C529	F049	C067	variant
C636	F049	C067	variant
C056	F050	C320	variant
C201	F050	C320	variant
C320	F050	C320	representative
C354	F050	C320	variant
C797	F050	C320	variant
C817	F050	C320	variant
C254	F051	C293	variant
C262	F051	C293	variant
C293	F051	C293	representative
C613	F051	C293	variant
C744	F051	C293	variant
C916	F051	C293	variant
C435	F052	C435	representative
C504	F052	C435	variant
C692	F052	C435	variant
C752	F052	C435	variant
C049	F053	C068	variant
C068	F053	C068	representative
C070	F053	C068	variant
C101	F053	C068	variant
C116	F053	C068	variant
C145	F053	C068	variant
C163	F053	C068	variant
C308	F053	C068	variant
C378	F053	C068	variant
C534	F053	C068	variant
C560	F053	C068	variant
C099	F054	C099	representative
C103	F054	C099	variant
C132	F054	C099	variant
C448	F054	C099	member
C460	F054	C099	variant
C478	F054	C099	variant
C525	F054	C099	variant
C568	F054	C099	variant
C628	F054	C099	variant
C637	F054	C099	variant
C688	F054	C099	variant
C318	F055	C318	representative
C331	F055	C318	variant
C397	F055	C318	variant
C453	F055	C318	variant
C462	F055	C318	variant
C540	F055	C318	variant
C541	F055	C318	variant
C644	F055	C318	variant
C794	F055	C318	variant
C829	F055	C318	variant
C924	F055	C318	variant
C934	F055	C318	variant
C025	F056	C509	variant
C129	F056	C509	variant
C151	F056	C509	variant
C316	F056	C509	variant
C396	F056	C509	variant
C479	F056	C509	variant
C509	F056	C509	representative
C657	F056	C509	variant
C737	F056	C509	variant
C746	F056	C509	variant
C747	F056	C509	variant
