candidate_id	family_id	representative_candidate_id	membership
C001	F001	C001	representative
C008	F001	C001	variant
C010	F001	C001	variant
C012	F001	C001	variant
C014	F001	C001	variant
C015	F001	C001	variant
C016	F001	C001	variant
C023	F001	C001	variant
C026	F001	C001	variant
C004	F002	C017	variant
C007	F002	C017	variant
C009	F002	C017	variant
C011	F002	C017	variant
C013	F002	C017	variant
C017	F002	C017	representative
C022	F002	C017	variant
C024	F002	C017	variant
C028	F002	C017	variant
C029	F002	C017	variant
C036	F002	C017	variant
C040	F002	C017	variant
C002	F003	C002	representative
C003	F003	C002	variant
C005	F003	C002	variant
C006	F003	C002	variant
C018	F003	C002	variant
C019	F003	C002	variant
C020	F003	C002	variant
C021	F003	C002	variant
C025	F003	C002	variant
C027	F003	C002	variant
C030	F003	C002	variant
C031	F003	C002	variant
C032	F003	C002	variant
C033	F003	C002	variant
C034	F003	C002	variant
C035	F003	C002	variant
C037	F003	C002	variant
C038	F003	C002	variant
C039	F003	C002	variant
