family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000054:B002	ء م ن	B002	29,34	تصديق يطمئن إليه القلب
F001	core	quranic:root_000104:B002	ب ر ر	B002	18,22	خير وطاعة متسعة
F001	core	quranic:root_000473:B001	د ر ي	B001	8,19	الدراية والعلم
F001	core	quranic:root_000504:B007	د ي ن	B007	11	التصديق والتفويض
F001	core	quranic:root_000531:B002	ر ء ي	B002	32	رأي القلب والتفكر
F001	core	quranic:root_000822:B002	ش ه د	B002	21	البيان بعلم
F001	core	quranic:root_000969:B001	ظ ن ن	B001	4	يقين بعد أمارة
F001	core	quranic:root_001002:B003	ع ر ف	B003	24	معرفة وتمييز بعد أثر أو علامة
F001	core	quranic:root_001040:B001	ع ل م	B001	6	انكشاف الشيء للعارف
F001	core	quranic:root_001272:B013	ق و ل	B013	13,17,32	القول اعتقاد ومذهب
F001	core	quranic:root_001520:B001	ن ظ ر	B001	23,35	توجيه البصر أو البصيرة لإدراك الشيء
F001	core	quranic:root_001525:B004	ن ع م	B004	22,24	الجواب بنعم والتصديق
F001	core	quranic:root_001630:B008	و ج ه	B008	24	وجه الأمر وصوابه
F001	optional	quranic:root_000074:B009	ء ي ي	B009	13	أي مفسرة
F001	optional	quranic:root_000239:B004	ج ر م	B004	29	الذنب والجناية
F001	optional	quranic:root_000342:B002	ح ف ظ	B002	33	ثبوت المحفوظ في النفس
F001	optional	quranic:root_000504:B001	د ي ن	B001	11	الطاعة والانقياد
F001	optional	quranic:root_000527:B004	ذ و و	B004	17,26	ماذا للسؤال أو الموصول
F001	optional	quranic:root_000531:B009	ر ء ي	B009	32	الرئة وما يصيبها
F001	optional	quranic:root_000563:B002	ر س ل	B002	33	الرسول والرسالة
F001	optional	quranic:root_001002:B009	ع ر ف	B009	24	اعتراف يقر أو ينقاد
F001	optional	quranic:root_001029:B010	ع ظ م	B010	5	الحرمة والشرف
F001	optional	quranic:root_001248:B001	ق ل ب	B001	14,31	القلب والفؤاد
F001	optional	quranic:root_001248:B004	ق ل ب	B004	14,31	رد الشيء عن وجهه
F001	optional	quranic:root_001272:B011	ق و ل	B011	13,17,32	قول يجري مجرى الظن
F001	optional	quranic:root_001273:B003	ق و م	B003	6	عزم ونهوض إلى الأمر
F001	optional	quranic:root_001283:B003	ك ت ب	B003	7,9,18,20	إثبات يوجب حكما أو قدرا
F001	optional	quranic:root_001414:B001	م ر ر	B001	30	المضي والاجتياز
F001	optional	quranic:root_001533:B014	ن ف س	B014	26	قوة النفس وخلقها
F001	optional	quranic:root_001645:B005	و ز ن	B005	3	رأي وزين ثابت راجح
F002	core	quranic:root_000026:B004	ء ر ك	B004	23,35	الأريكة سرير في حجلة
F002	core	quranic:root_000076:B014	ء ل ي	B014	31	الألوة عود البخور
F002	core	quranic:root_000067:B008	ء و ل	B008	13	الآلة الحاملة أو الأداة
F002	core	quranic:root_000532:B010	ر ب ب	B010	6,15	ربابة تجمع القداح
F002	core	quranic:root_001029:B009	ع ظ م	B009	5	خشبة الرحل
F002	core	quranic:root_001040:B002	ع ل م	B002	6	أثر يميز الشيء ويهدي إليه
F002	core	quranic:root_001042:B009	ع ل و	B009	18,19	أسماء الأدوات والأجزاء المرتفعة
F002	core	quranic:root_001272:B008	ق و ل	B008	13,17,32	عود القال لضرب القلة
F002	core	quranic:root_001273:B012	ق و م	B012	6	آلة قائمة وجزء قائم
F002	core	quranic:root_001525:B007	ن ع م	B007	22,24	ما سمي نعامة تشبيها بالهيئة
F002	optional	quranic:root_000076:B005	ء ل ي	B005	31	شجر الألاء
F002	optional	quranic:root_000067:B007	ء و ل	B007	13	آلة الحال التي يكون عليها الشيء
F002	optional	quranic:root_000225:B005	ج ح م	B005	16	قلة الحياء
F002	optional	quranic:root_000294:B011	ح ج ب	B011	15	الأجمة الحجيبة
F002	optional	quranic:root_000531:B011	ر ء ي	B011	32	راية منصوبة
F002	optional	quranic:root_000532:B012	ر ب ب	B012	6,15	ربة نبات
