left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0006	P0013	0.660584	0.586894	0.627457	0.768722	1.0	0.777778	0.75	mutual_knn
P6797	P9644	0.652665	0.56617	0.61391	0.8302	1.0	0.8	0.75	mutual_knn
P3241	P4690	0.651762	0.577409	0.618653	0.753995	1.0	0.833333	0.8	mutual_knn
P0155	P0774	0.651151	0.587493	0.632262	0.74578	0.909091	0.777778	0.75	mutual_knn
P6363	P8262	0.650929	0.551684	0.622685	0.847309	1.0	0.8	0.75	mutual_knn
P1234	P2847	0.649632	0.564729	0.588587	0.894989	1.0	0.777778	0.75	mutual_knn
P1868	P3114	0.648873	0.56059	0.589125	0.904134	1.0	0.777778	0.75	mutual_knn
P2451	P3079	0.646208	0.578516	0.642508	0.609983	1.0	0.777778	0.75	mutual_knn
P6675	P9812	0.645165	0.557942	0.624766	0.845142	0.909091	0.8	0.75	mutual_knn
P0524	P0774	0.645107	0.574883	0.610038	0.728965	1.0	0.777778	0.75	mutual_knn
P1348	P2621	0.644667	0.566674	0.619008	0.730107	1.0	0.777778	0.75	mutual_knn
P4785	P4805	0.64441	0.547033	0.566414	1.0	1.0	0.714286	0.666667	mutual_knn
P0489	P2455	0.643734	0.554173	0.58057	0.91157	1.0	0.777778	0.75	mutual_knn
P0261	P2017	0.643658	0.537996	0.605615	0.895947	1.0	0.777778	0.75	mutual_knn
P10120	P5784	0.643322	0.549032	0.632527	0.83964	0.909091	0.8	0.75	mutual_knn
P0400	P2623	0.641446	0.538933	0.596396	0.901879	1.0	0.777778	0.75	mutual_knn
P7317	P9660	0.641379	0.608091	0.624089	0.583976	0.909091	0.8	0.75	mutual_knn
P0220	P0750	0.640802	0.575388	0.63095	0.610447	1.0	0.777778	0.75	mutual_knn
P1563	P2889	0.640507	0.562417	0.61299	0.728727	1.0	0.777778	0.75	mutual_knn
P1818	P3005	0.639579	0.57919	0.611493	0.740122	0.909091	0.777778	0.75	mutual_knn
P1284	P2773	0.639544	0.561769	0.603206	0.756254	1.0	0.777778	0.75	mutual_knn
