candidate_id	family_id	representative_candidate_id	membership
C004	F001	C023	variant
C010	F001	C023	variant
C017	F001	C023	variant
C023	F001	C023	representative
C029	F001	C023	variant
C003	F002	C005	variant
C005	F002	C005	representative
C009	F002	C005	variant
C020	F002	C005	variant
C027	F002	C005	variant
C031	F002	C005	variant
C033	F002	C005	variant
C041	F002	C005	variant
C070	F002	C005	variant
C077	F002	C005	variant
C013	F003	C058	variant
C028	F003	C058	variant
C034	F003	C058	variant
C043	F003	C058	variant
C058	F003	C058	representative
C064	F003	C058	variant
C067	F003	C058	variant
C012	F004	C022	variant
C022	F004	C022	representative
C026	F004	C022	variant
C036	F004	C022	variant
C056	F004	C022	variant
C057	F004	C022	variant
C068	F004	C022	variant
C069	F004	C022	variant
C007	F005	C030	variant
C011	F005	C030	variant
C015	F005	C030	variant
C019	F005	C030	variant
C025	F005	C030	variant
C030	F005	C030	representative
C038	F005	C030	variant
C039	F005	C030	variant
C040	F005	C030	variant
C044	F005	C030	variant
C045	F005	C030	variant
C046	F005	C030	variant
C051	F005	C030	variant
C059	F005	C030	variant
C061	F005	C030	variant
C066	F005	C030	variant
C073	F005	C030	variant
C074	F005	C030	variant
C078	F005	C030	variant
C006	F006	C006	representative
C008	F006	C006	variant
C016	F006	C006	variant
C018	F006	C006	variant
C021	F006	C006	variant
C024	F006	C006	variant
C042	F006	C006	variant
C047	F006	C006	variant
C048	F006	C006	variant
C052	F006	C006	variant
C053	F006	C006	variant
C055	F006	C006	variant
C065	F006	C006	variant
C072	F006	C006	variant
C075	F006	C006	variant
C076	F006	C006	variant
C001	F007	C001	representative
C002	F007	C001	variant
C014	F007	C001	variant
C032	F007	C001	variant
C035	F007	C001	variant
C037	F007	C001	variant
C049	F007	C001	variant
C050	F007	C001	variant
C054	F007	C001	variant
C060	F007	C001	variant
C062	F007	C001	variant
C063	F007	C001	variant
C071	F007	C001	variant
