family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000053:B008	ء م م	B008	9	الأمة حينا وزمانا
F001	core	quranic:root_000055:B002	ء م ه	B002	9	الأَمَه والإقرار
F001	core	quranic:root_000055:B004	ء م ه	B004	9	الأُمّ والأُمَّهَة
F001	core	quranic:root_000217:B001	ج ب ل	B001	5	تجمع مرتفع صلب
F001	core	quranic:root_001332:B001	ك و ن	B001	4,5	وقوع الشيء وحضوره في زمان
F001	core	quranic:root_001609:B006	ه و ي	B006	9	هُوِيّ من الزمان أو الليل
F001	core	quranic:root_001645:B004	و ز ن	B004	6,8	قيام ميزان النهار في وسطه
F001	core	quranic:root_001645:B007	و ز ن	B007	6,8	قدر ومنزلة لها وزن
F001	core	quranic:root_001700:B001	ي و م	B001	4	وقت النهار المحدود
F001	core	quranic:root_001700:B002	ي و م	B002	4	مدة من الزمان
F001	core	quranic:root_001700:B003	ي و م	B003	4	كائنة اليوم وشدته
F001	optional	quranic:root_000053:B002	ء م م	B002	9	الأم أصلا وجامعا ومرجعا
F001	optional	quranic:root_000053:B006	ء م م	B006	9	القامة والهيئة
F001	optional	quranic:root_000053:B012	ء م م	B012	9	القصد والتوجه والتيمم
F001	optional	quranic:root_000053:B013	ء م م	B013	9	الأمم اليسير الحقير
F001	optional	quranic:root_000053:B014	ء م م	B014	9	الأمة الوليدة
F001	optional	quranic:root_000053:B016	ء م م	B016	9	أم حرف استفهام وإضراب
F001	optional	quranic:root_000055:B001	ء م ه	B001	9	الأَمَه والنسيان
F001	optional	quranic:root_000055:B005	ء م ه	B005	9	المعاهدة في الأمر
F001	optional	quranic:root_000059:B002	ء ن س	B002	4	إيناس الشيء برؤية أو إحساس أو سماع
F001	optional	quranic:root_000059:B005	ء ن س	B005	4	إنسان العين وصورة الإنسان في السواد
F001	optional	quranic:root_000202:B001	ث ق ل	B001	6	الثقل ضد الخفة
F001	optional	quranic:root_000202:B004	ث ق ل	B004	6	المثقال والوزن
