left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C027	C031	0.631548	0.713033	0.463514	0.372555	0.987218	0.638461	0.851165	mutual_knn
C003	C005	0.62294	0.667359	0.54825	0.381279	0.866578	0.742001	0.876172	mutual_knn
C020	C041	0.605386	0.534769	0.552159	0.723543	1.0	0.73125	0.702401	mutual_knn
C005	C027	0.591788	0.590966	0.525557	0.414546	0.971825	0.750968	0.769145	mutual_knn
C063	C071	0.589487	0.613039	0.516817	0.29903	0.980196	0.694999	0.778819	mutual_knn
C006	C024	0.569697	0.573608	0.466934	0.450603	0.977525	0.650307	0.77296	mutual_knn
C003	C027	0.556009	0.59861	0.49495	0.158645	0.923548	0.687692	0.851165	mutual_knn
C003	C031	0.551222	0.580289	0.488925	0.233424	0.910579	0.687692	0.814597	mutual_knn
C050	C062	0.540394	0.52013	0.493934	0.395673	0.92582	0.667777	0.715376	mutual_knn
C005	C031	0.538648	0.571263	0.450779	0.182895	0.994937	0.683145	0.7361	mutual_knn
C006	C018	0.536945	0.502975	0.439401	0.53637	1.0	0.612816	0.735999	mutual_knn
C036	C068	0.527506	0.580311	0.339468	0.49094	0.864159	0.509274	0.769501	mutual_knn
C007	C044	0.523574	0.49521	0.486403	0.35764	0.942843	0.659853	0.756601	mutual_knn
C044	C046	0.517695	0.433814	0.482427	0.575073	0.985527	0.65101	0.648662	mutual_knn
C006	C042	0.515136	0.479818	0.38459	0.606439	0.992062	0.56081	0.78231	mutual_knn
C062	C063	0.514507	0.466481	0.48532	0.43088	0.92582	0.657768	0.715889	mutual_knn
C009	C031	0.505479	0.442304	0.459672	0.46926	0.994987	0.658028	0.653271	mutual_knn
C001	C062	0.496663	0.492388	0.437238	0.272584	0.92039	0.609186	0.665678	mutual_knn
C006	C052	0.486858	0.398025	0.393047	0.717091	0.982224	0.572177	0.612432	mutual_knn
C020	C031	0.482451	0.440477	0.415916	0.389641	0.984732	0.613186	0.657854	mutual_knn
C025	C039	0.482051	0.4538	0.37941	0.415013	0.998268	0.634321	0.631902	mutual_knn
C049	C063	0.48114	0.502672	0.439532	0.162943	0.816497	0.621071	0.725002	mutual_knn
C022	C068	0.477813	0.4343	0.357487	0.560838	0.973329	0.545338	0.769501	mutual_knn
