left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C002	C007	0.632805	0.627288	0.540041	0.581538	0.989949	0.707556	0.887461	mutual_knn
C005	C050	0.588843	0.573144	0.49376	0.544369	0.997054	0.699792	0.744661	mutual_knn
C004	C009	0.568338	0.535704	0.511564	0.470162	1.0	0.70191	0.743342	mutual_knn
C021	C083	0.535263	0.545458	0.385867	0.467741	1.0	0.584062	0.712315	mutual_knn
C004	C046	0.534383	0.416351	0.537056	0.663663	0.987241	0.702665	0.622354	mutual_knn
C026	C037	0.527583	0.473186	0.458635	0.544047	0.989949	0.643886	0.672562	mutual_knn
C059	C066	0.52283	0.455435	0.474096	0.528841	1.0	0.65583	0.769413	mutual_knn
C004	C040	0.521912	0.438361	0.462251	0.643502	0.997054	0.665407	0.701055	mutual_knn
C015	C041	0.506613	0.505322	0.354534	0.500308	0.97561	0.538329	0.797486	mutual_knn
C006	C073	0.500073	0.432335	0.480551	0.397401	1.0	0.658925	0.663107	mutual_knn
C053	C057	0.488868	0.4668	0.382634	0.416828	0.989949	0.588627	0.679139	mutual_knn
C025	C093	0.485853	0.417023	0.427854	0.48985	1.0	0.631155	0.603012	mutual_knn
C032	C048	0.485832	0.444264	0.391735	0.567372	0.894427	0.673306	0.765106	mutual_knn
C003	C005	0.477007	0.424218	0.38682	0.497523	0.990992	0.568734	0.72778	mutual_knn
C012	C058	0.464726	0.413875	0.398064	0.405887	0.977802	0.585877	0.6265	mutual_knn
C009	C035	0.463533	0.375932	0.405625	0.541743	0.997054	0.577817	0.566371	mutual_knn
C013	C050	0.460517	0.433311	0.350984	0.407857	0.977802	0.551501	0.617486	mutual_knn
C004	C060	0.459863	0.320888	0.447892	0.663273	0.987241	0.633206	0.557122	mutual_knn
C035	C040	0.459779	0.38413	0.404453	0.463776	1.0	0.584934	0.574919	mutual_knn
C031	C040	0.455698	0.370507	0.403338	0.49788	0.996546	0.586394	0.543446	mutual_knn
