candidate_id	family_id	representative_candidate_id	membership
C008	F001	C063	variant
C063	F001	C063	representative
C076	F001	C063	variant
C095	F001	C063	variant
C018	F002	C018	representative
C033	F002	C018	variant
C100	F002	C018	variant
C012	F003	C012	representative
C020	F003	C012	variant
C058	F003	C012	variant
C078	F003	C012	variant
C101	F003	C012	variant
C038	F004	C055	variant
C039	F004	C055	variant
C049	F004	C055	variant
C055	F004	C055	representative
C015	F005	C015	representative
C041	F005	C015	variant
C089	F005	C015	variant
C094	F005	C015	variant
C064	F006	C088	variant
C084	F006	C088	variant
C088	F006	C088	representative
C090	F006	C088	variant
C102	F006	C088	variant
C030	F007	C087	variant
C061	F007	C087	variant
C068	F007	C087	variant
C077	F007	C087	variant
C087	F007	C087	representative
C091	F007	C087	variant
C052	F008	C074	variant
C059	F008	C074	variant
C066	F008	C074	variant
C067	F008	C074	variant
C074	F008	C074	representative
C001	F009	C037	variant
C016	F009	C037	variant
C021	F009	C037	variant
C026	F009	C037	variant
C037	F009	C037	representative
C042	F009	C037	variant
C071	F009	C037	variant
C081	F009	C037	variant
C083	F009	C037	variant
C085	F009	C037	variant
C092	F009	C037	variant
C003	F010	C005	variant
C005	F010	C005	representative
C013	F010	C005	variant
C023	F010	C005	variant
C028	F010	C005	variant
C050	F010	C005	variant
C056	F010	C005	variant
C065	F010	C005	variant
C072	F010	C005	variant
C024	F011	C070	variant
C029	F011	C070	variant
C036	F011	C070	variant
C062	F011	C070	variant
C070	F011	C070	representative
C075	F011	C070	variant
C079	F011	C070	variant
C096	F011	C070	variant
C103	F011	C070	variant
C004	F012	C004	representative
C009	F012	C004	variant
C010	F012	C004	variant
C014	F012	C004	variant
C022	F012	C004	variant
C031	F012	C004	variant
C035	F012	C004	variant
C040	F012	C004	variant
C046	F012	C004	variant
C054	F012	C004	variant
C060	F012	C004	variant
C086	F012	C004	variant
C097	F012	C004	variant
C099	F012	C004	variant
C006	F013	C025	variant
C019	F013	C025	variant
C025	F013	C025	representative
C034	F013	C025	variant
C045	F013	C025	variant
C051	F013	C025	variant
C073	F013	C025	variant
C080	F013	C025	variant
C082	F013	C025	variant
C093	F013	C025	variant
C002	F014	C002	representative
C007	F014	C002	variant
C011	F014	C002	variant
C017	F014	C002	variant
C027	F014	C002	variant
C032	F014	C002	variant
C043	F014	C002	variant
C044	F014	C002	variant
C047	F014	C002	variant
C048	F014	C002	variant
C053	F014	C002	variant
C057	F014	C002	variant
C069	F014	C002	variant
C098	F014	C002	variant
