family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000009:B012	ء ت ي	B012	18,34,38	استئتاء الناقة
F001	core	quranic:root_000369:B008	ح و ر	B008	20	حِوار الناقة
F001	core	quranic:root_000480:B009	د ف ع	B009	8	دفع اللبن في الضرع قبل النتاج
F001	core	quranic:root_000531:B010	ر ء ي	B010	44	ظهور حمل الناقة أو الشاة
F001	core	quranic:root_000552:B004	ر ح م	B004	28	وجع الرَّحِم بعد الولادة
F001	core	quranic:root_000582:B007	ر ف ع	B007	5	رفع اللبن في الضرع
F001	core	quranic:root_000676:B007	س ج ر	B007	6	حنين الناقة الممدود
F001	core	quranic:root_000871:B002	ص ف ف	B002	20	ناقة تجمع محالبها
F001	core	quranic:root_001174:B004	ف ك ه	B004	18,22	لبن مفكه طيب قبل الولاد
F001	core	quranic:root_001290:B006	ك ذ ب	B006	11,14	كذب لبن الناقة إذا ذهب ولم يدم
F001	core	quranic:root_001678:B006	و ك ء	B006	20	تصلق الناقة عند المخاض
F001	optional	quranic:root_000009:B009	ء ت ي	B009	18,34,38	رجع يدي الناقة في السير
F001	optional	quranic:root_000202:B007	ث ق ل	B007	40	إثقال الحمل
F001	optional	quranic:root_000382:B003	ح ي ن	B003	48	جعل وقت معلوم للفعل
F001	optional	quranic:root_000478:B003	د ع و	B003	28	داعية اللبن
F001	optional	quranic:root_000532:B009	ر ب ب	B009	7,18,29,37,48	شاة رُبّى وحداثة
F001	optional	quranic:root_001456:B004	م و ر	B004	9	سرعة السير مع المور
F001	rare	quranic:root_000076:B013	ء ل ي	B013	13	الإبطاء والاحتباس
F001	rare	quranic:root_000086:B003	ب ح ر	B003	6	الشَّق الواسع
F001	rare	quranic:root_000170:B006	ب ي ن	B006	38	بعد المسافة واتساع الفجوة
F001	rare	quranic:root_000170:B009	ب ي ن	B009	38	الحالب من جهة مخصوصة
F001	rare	quranic:root_000170:B010	ب ي ن	B010	38	الوقت الواقع أثناء حال أو فعل
F001	rare	quranic:root_000266:B007	ج ن ن	B007	17,29	الجنين المستور في البطن
F001	rare	quranic:root_000266:B014	ج ن ن	B014	17,29	جن الشيء في بدايته
F001	rare	quranic:root_000299:B002	ح د ث	B002	34	طراوة السن وقرب العهد
F001	rare	quranic:root_000382:B001	ح ي ن	B001	48	وقت الشيء وأوانه
F001	rare	quranic:root_000458:B001	د ب ر	B001	49	خلف الشيء ودبره
F001	rare	quranic:root_000458:B010	د ب ر	B010	49	الدبير والمدابرة في الفتل والأذن
F001	rare	quranic:root_000477:B003	د ع ع	B003	13	الدعدعة نداء وزجر
F001	rare	quranic:root_000477:B009	د ع ع	B009	13	الدعاع عيال صغار
F001	rare	quranic:root_000532:B010	ر ب ب	B010	7,18,29,37,48	ربابة تجمع القداح
F001	rare	quranic:root_000582:B003	ر ف ع	B003	5	رفع السير
F001	rare	quranic:root_000582:B008	ر ف ع	B008	5	الرِفاعة للمرأة
F001	rare	quranic:root_000610:B008	ر و د	B008	42	الجارية الرود الشابة
F001	rare	quranic:root_000676:B008	س ج ر	B008	6	اندفاع الإبل وتتابع سيرها
F001	rare	quranic:root_000680:B005	س ح ب	B005	44	سحابة اليوم
F001	rare	quranic:root_000697:B015	س ر ر	B015	20	رمل على الأكمة
F001	rare	quranic:root_000719:B004	س ق ط	B004	44	الولد السِّقط قبل تمامه
F001	rare	quranic:root_000732:B004	س ل ط	B004	38	لسان سليط حاد صخاب
F001	rare	quranic:root_000741:B002	س م ع	B002	38	الأذن وموضع السمع
F001	rare	quranic:root_000743:B007	س م م	B007	27	سمامة وطير سريع
F001	rare	quranic:root_000745:B003	س م و	B003	9,36,44	تطاول الفحل على الشول
F001	rare	quranic:root_000766:B005	س و ي	B005	16	بلوغ وتمام الشباب
F001	rare	quranic:root_000769:B001	س ي ر	B001	10	المضي والجريان
F001	rare	quranic:root_000769:B002	س ي ر	B002	10	السيرة والطريقة
F001	rare	quranic:root_000831:B006	ش ي ء	B006	21,35,46	إصغاء السمع
F001	rare	quranic:root_000852:B007	ص د ق	B007	34	صداق المرأة
F001	rare	quranic:root_000994:B009	ع ذ ب	B009	7,18,27,47	العذابة والرحم والخرج بعد الولد
F001	rare	quranic:root_001040:B004	ع ل م	B004	47	شق ظاهر في الشفة العليا
F001	rare	quranic:root_001103:B001	غ ل م	B001	24	حداثة الغلام
F001	rare	quranic:root_001117:B009	غ ي ب	B009	41	تغييبه في القبر
F001	rare	quranic:root_001198:B011	ق ب ل	B011	25,26,28	إقبال العضو أو العلامة إلى جهة
F001	rare	quranic:root_001273:B020	ق و م	B020	32,48	قوام في قوائم الشاة
F001	rare	quranic:root_001332:B001	ك و ن	B001	14,16,19,26,28,34	وقوع الشيء وحضوره في زمان
F001	rare	quranic:root_001372:B003	ل ق ي	B003	45	سرعة اللقاح
F001	rare	quranic:root_001392:B003	ل ي ل	B003	49	الليلة القريبة من اليوم
F001	rare	quranic:root_001489:B012	ن ز ع	B012	23	اندفاع الجري والسير
F001	rare	quranic:root_001564:B002	ن و ر	B002	13,14	النار المتقدة والسمة بها
F001	rare	quranic:root_001678:B007	و ك ء	B007	20	الامتلاء والاحتباس
F001	rare	quranic:root_001700:B002	ي و م	B002	9,13,45,46	مدة من الزمان
F001	rare	quranic:root_001700:B003	ي و م	B003	9,13,45,46	كائنة اليوم وشدته
F002	core	quranic:root_000458:B012	د ب ر	B012	49	الدبور ريح من خلف الكعبة
F002	core	quranic:root_000531:B009	ر ء ي	B009	44	الرئة وما يصيبها
F002	core	quranic:root_000743:B004	س م م	B004	27	ريح حارة نافذة
F002	core	quranic:root_001198:B012	ق ب ل	B012	25,26,28	ريح تقابل الدبور
F002	core	quranic:root_001358:B005	ل ع ب	B005	12	عبث الريح والتيه في المواضع
F002	core	quranic:root_001456:B003	م و ر	B003	9	الغبار المثار بالريح
F002	core	quranic:root_001489:B014	ن ز ع	B014	23	اختلاف مهاب الرياح
F002	core	quranic:root_001503:B003	ن ش ر	B003	3	الرائحة الطيبة المنتشرة
F002	core	quranic:root_001525:B009	ن ع م	B009	17,29	النعامى ريح لينة
F002	optional	quranic:root_000682:B001	س ح ر	B001	15	السَّحَر العضو
F002	rare	quranic:root_000152:B001	ب ل ل	B001	33,36	البلل والندى
F002	rare	quranic:root_000175:B010	ت ب ع	B010	21	الجنية التابعة
F002	rare	quranic:root_000266:B005	ج ن ن	B005	17,29	الجن المستترون
F002	rare	quranic:root_000266:B008	ج ن ن	B008	17,29	الجُنّة الواقية
F002	rare	quranic:root_000369:B007	ح و ر	B007	20	الدوران على محور
F002	rare	quranic:root_000369:B009	ح و ر	B009	20	الهلكة والكساد
F002	rare	quranic:root_000434:B010	خ ل ق	B010	35,36	الخلوق والتخليق بالطيب
F002	rare	quranic:root_000511:B003	ذ ر ر	B003	21	مسحوق الذريرة والذَّرور
F002	rare	quranic:root_000531:B008	ر ء ي	B008	44	رئي من الجن
F002	rare	quranic:root_000532:B008	ر ب ب	B008	7,18,29,37,48	رباب السحاب
F002	rare	quranic:root_000532:B016	ر ب ب	B016	7,18,29,37,48	رُبَى حاجة وعقدة ونعمة
F002	rare	quranic:root_000610:B004	ر و د	B004	42	التردد والاختلاف جيئة وذهابا
F002	rare	quranic:root_000610:B006	ر و د	B006	42	أدوات الإدارة والدوران
F002	rare	quranic:root_000616:B001	ر ي ب	B001	30	اضطراب الشك والريبة
F002	rare	quranic:root_000616:B003	ر ي ب	B003	30	حاجة يخاف فوتها
F002	rare	quranic:root_000697:B006	س ر ر	B006	20	سرة البطن وما يقطع منها
F002	rare	quranic:root_000697:B013	س ر ر	B013	20	قشور الكمأة وترابها
F002	rare	quranic:root_000719:B002	س ق ط	B002	44	الساقط الذي لا يعتد به
F002	rare	quranic:root_000783:B001	ش ر ب	B001	19	تناول المائع
F002	rare	quranic:root_000783:B006	ش ر ب	B006	19	شارب الفم ومجاري الحلق
F002	rare	quranic:root_000967:B006	ظ ل م	B006	47	الظليم ذكر النعام
F002	rare	quranic:root_001069:B010	ع ي ن	B010	20,48	عين السحاب والمطر
