candidate_id	family_id	representative_candidate_id	membership
C001	F001	C021	variant
C011	F001	C021	variant
C021	F001	C021	representative
C033	F001	C021	variant
C034	F001	C021	variant
C042	F001	C021	variant
C049	F001	C021	variant
C069	F001	C021	variant
C295	F001	C021	variant
C096	F002	C096	representative
C164	F002	C096	variant
C186	F002	C096	variant
C293	F002	C096	variant
C354	F002	C096	variant
C372	F002	C096	variant
C007	F003	C037	variant
C023	F003	C037	variant
C037	F003	C037	representative
C048	F003	C037	variant
C130	F003	C037	variant
C132	F003	C037	variant
C229	F003	C037	variant
C278	F003	C037	variant
C325	F004	C325	representative
C340	F004	C325	variant
C590	F004	C325	variant
C020	F005	C020	representative
C113	F005	C020	member
C127	F005	C020	variant
C157	F005	C020	variant
C159	F005	C020	member
C182	F006	C297	variant
C297	F006	C297	representative
C334	F006	C297	variant
C399	F006	C297	variant
C417	F006	C297	variant
C518	F006	C297	variant
C532	F006	C297	variant
C633	F006	C297	variant
C252	F007	C424	variant
C319	F007	C424	variant
C424	F007	C424	representative
C477	F007	C424	variant
C062	F008	C062	representative
C064	F008	C062	variant
C253	F008	C062	variant
C265	F008	C062	variant
C267	F009	C267	representative
C406	F009	C267	variant
C523	F009	C267	variant
C566	F009	C267	variant
C043	F010	C177	variant
C177	F010	C177	representative
C222	F010	C177	variant
C559	F010	C177	variant
C567	F010	C177	variant
C046	F011	C046	representative
C142	F011	C046	variant
C188	F011	C046	variant
C310	F011	C046	variant
C329	F011	C046	variant
C377	F011	C046	variant
C537	F011	C046	variant
C010	F012	C022	variant
C022	F012	C022	representative
C044	F012	C022	variant
C122	F012	C022	variant
C169	F012	C022	variant
C197	F012	C022	member
C251	F012	C022	variant
C262	F012	C022	variant
C271	F012	C022	variant
C124	F013	C150	variant
C150	F013	C150	representative
C346	F013	C150	variant
C407	F013	C150	variant
C003	F014	C003	representative
C018	F014	C003	variant
C035	F014	C003	variant
C095	F014	C003	variant
C097	F014	C003	variant
C112	F014	C003	variant
C120	F014	C003	variant
C151	F014	C003	variant
C202	F014	C003	variant
C211	F014	C003	variant
