left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C020	C159	0.732288	0.882846	0.458171	0.62092	0.913223	0.674072	1.0	mutual_knn
C001	C042	0.712133	0.799307	0.554904	0.543017	0.917067	0.730478	1.0	mutual_knn
C043	C177	0.695835	0.789721	0.560041	0.454448	0.875175	0.7572	0.954286	mutual_knn
C041	C063	0.693115	0.733639	0.551967	0.651265	0.95579	0.73823	0.854444	mutual_knn
C113	C159	0.686707	0.885116	0.350901	0.453789	0.934998	0.536524	1.0	mutual_knn
C009	C238	0.683145	0.746877	0.468599	0.719135	0.972131	0.73927	0.942102	mutual_knn
C100	C103	0.659573	0.62829	0.576522	0.752998	0.97172	0.773608	0.851201	mutual_knn
C010	C044	0.658564	0.688821	0.553303	0.519489	0.96214	0.744317	0.892979	mutual_knn
C073	C474	0.655397	0.709981	0.500001	0.620164	0.883898	0.765317	0.893217	mutual_knn
C100	C277	0.655127	0.76357	0.469646	0.448219	0.876258	0.651781	1.0	mutual_knn
C012	C013	0.650489	0.67266	0.521738	0.637211	0.939166	0.748916	0.821537	mutual_knn
C013	C029	0.647803	0.645296	0.554071	0.600723	0.988621	0.811196	0.896712	mutual_knn
C033	C042	0.643239	0.692909	0.479469	0.605092	0.924349	0.665276	0.846914	mutual_knn
C044	C197	0.641421	0.690359	0.49067	0.541726	0.948683	0.761215	0.920265	mutual_knn
C106	C221	0.641406	0.673569	0.527127	0.568715	0.89612	0.697194	0.837166	mutual_knn
C058	C123	0.641016	0.658961	0.529501	0.574947	0.951911	0.755402	0.841568	mutual_knn
C121	C318	0.640626	0.711039	0.516202	0.469131	0.833333	0.681215	0.891352	mutual_knn
C020	C113	0.638949	0.781421	0.384932	0.480267	0.847319	0.576698	1.0	mutual_knn
C001	C033	0.637788	0.643752	0.531925	0.606417	0.956932	0.696417	0.849905	mutual_knn
C037	C130	0.635195	0.64291	0.511188	0.665306	0.938532	0.708629	0.795659	mutual_knn
C050	C241	0.634735	0.689934	0.486956	0.519946	0.916866	0.68971	0.902448	mutual_knn
C121	C173	0.634178	0.706105	0.519564	0.460442	0.792118	0.687967	0.847624	mutual_knn
C011	C042	0.6337	0.675683	0.482029	0.579419	0.933085	0.665276	0.846914	mutual_knn
C005	C013	0.629095	0.603151	0.551387	0.67133	0.949698	0.748916	0.78777	mutual_knn
C018	C035	0.628997	0.681815	0.543941	0.424113	0.824958	0.757574	0.843554	mutual_knn
C297	C334	0.628909	0.629337	0.520698	0.664233	0.916078	0.685301	0.794505	mutual_knn
C096	C186	0.627006	0.692062	0.489326	0.435986	0.905789	0.718818	0.843764	mutual_knn
C249	C420	0.623626	0.632696	0.524043	0.5615	0.939149	0.689106	0.794538	mutual_knn
C041	C241	0.621869	0.691277	0.439264	0.517141	0.927374	0.65634	0.844313	mutual_knn
C330	C367	0.621173	0.61351	0.541017	0.571098	0.950034	0.743293	0.842847	mutual_knn
C072	C104	0.6206	0.641554	0.478847	0.62089	0.940801	0.649308	0.785781	mutual_knn
C018	C202	0.619769	0.659868	0.510764	0.512999	0.853057	0.752335	0.795517	mutual_knn
C004	C009	0.618755	0.600419	0.483742	0.763048	0.971175	0.654196	0.768939	mutual_knn
C267	C406	0.61735	0.678997	0.469104	0.493222	0.877984	0.673003	0.890356	mutual_knn
C280	C327	0.615327	0.579317	0.56502	0.621142	0.94048	0.726405	0.740657	mutual_knn
C098	C103	0.614809	0.624296	0.53924	0.582684	0.826212	0.725608	0.803206	mutual_knn
C024	C031	0.613814	0.596253	0.559141	0.583252	0.896206	0.726434	0.747832	mutual_knn
C312	C526	0.613746	0.630377	0.530228	0.533001	0.861892	0.71224	0.890702	mutual_knn
C181	C439	0.61299	0.606456	0.551995	0.523482	0.918156	0.728469	0.796924	mutual_knn
C097	C151	0.612843	0.617771	0.532707	0.535734	0.905719	0.703828	0.768329	mutual_knn
C177	C222	0.612819	0.68979	0.486636	0.449177	0.770154	0.67651	0.83733	mutual_knn
C179	C204	0.611808	0.639012	0.537674	0.44037	0.869626	0.768529	0.819928	mutual_knn
C021	C033	0.611692	0.62048	0.526317	0.508652	0.926915	0.692499	0.788778	mutual_knn
C241	C469	0.611337	0.680343	0.417348	0.560103	0.899501	0.599689	0.917614	mutual_knn
C096	C354	0.610691	0.635447	0.48347	0.545065	0.934199	0.732582	0.848029	mutual_knn
C041	C050	0.610153	0.589666	0.47429	0.765315	0.965016	0.65634	0.792266	mutual_knn
C164	C186	0.609746	0.645372	0.500467	0.443377	0.92582	0.679125	0.858623	mutual_knn
C185	C375	0.607757	0.610161	0.457435	0.694061	0.960395	0.65979	0.856547	mutual_knn
C337	C373	0.606542	0.642936	0.520815	0.558901	0.729397	0.699745	0.784794	mutual_knn
C017	C106	0.605753	0.556084	0.571003	0.622198	0.941901	0.842172	0.851371	mutual_knn
C063	C241	0.605663	0.67994	0.418088	0.506039	0.896633	0.610162	0.844313	mutual_knn
C011	C033	0.605215	0.640344	0.464267	0.550894	0.906731	0.636363	0.792121	mutual_knn
C005	C012	0.605064	0.622749	0.485496	0.572561	0.907852	0.676432	0.821537	mutual_knn
C082	C185	0.604798	0.577797	0.526138	0.611938	0.968644	0.709734	0.734694	mutual_knn
C058	C250	0.604104	0.541562	0.580065	0.618134	0.974894	0.847729	0.805447	mutual_knn
C028	C105	0.603588	0.546281	0.56044	0.679428	0.94373	0.740228	0.72689	mutual_knn
C315	C635	0.602697	0.698781	0.432199	0.376575	0.859889	0.637485	1.0	mutual_knn
C259	C513	0.599708	0.681749	0.372745	0.532397	0.937704	0.569909	0.856625	mutual_knn
C102	C204	0.598114	0.655311	0.557801	0.307613	0.723568	0.766521	0.827565	mutual_knn
C019	C391	0.597093	0.568836	0.49322	0.663602	0.983488	0.673103	0.893458	mutual_knn
C297	C532	0.596954	0.579737	0.529405	0.604053	0.878588	0.692563	0.845989	mutual_knn
C014	C178	0.596742	0.621647	0.440806	0.598384	0.938384	0.709551	0.81833	mutual_knn
C189	C237	0.593976	0.592646	0.46405	0.647609	0.936777	0.705271	0.783794	mutual_knn
C022	C197	0.593793	0.656877	0.488177	0.451973	0.737043	0.761215	0.920265	mutual_knn
C001	C021	0.592881	0.642567	0.458799	0.418805	0.920775	0.633396	0.823036	mutual_knn
C212	C519	0.592819	0.598263	0.54718	0.438092	0.857241	0.70855	0.750849	mutual_knn
C023	C037	0.592698	0.5864	0.501991	0.529201	0.959808	0.670109	0.757426	mutual_knn
C327	C521	0.592564	0.62523	0.524365	0.394902	0.831497	0.728937	0.784566	mutual_knn
C094	C125	0.591627	0.555414	0.551812	0.531369	0.952394	0.724323	0.812548	mutual_knn
C087	C155	0.589774	0.590098	0.461863	0.614764	0.946895	0.636563	0.742652	mutual_knn
C102	C129	0.589373	0.596849	0.534511	0.432397	0.873556	0.710714	0.803409	mutual_knn
C082	C115	0.588494	0.524679	0.564563	0.611128	0.95673	0.77005	0.791323	mutual_knn
C030	C221	0.588328	0.596472	0.474966	0.532323	0.943701	0.745718	0.812201	mutual_knn
C193	C283	0.587913	0.525535	0.532967	0.702884	0.949671	0.699588	0.740779	mutual_knn
C065	C204	0.587724	0.598887	0.504612	0.501437	0.867528	0.705612	0.785964	mutual_knn
C117	C160	0.586872	0.588089	0.493802	0.58223	0.864643	0.717082	0.815786	mutual_knn
C065	C102	0.586851	0.575397	0.5436	0.457162	0.903562	0.716056	0.80267	mutual_knn
C006	C180	0.586807	0.585219	0.503198	0.561867	0.870515	0.821785	0.799582	mutual_knn
C003	C151	0.586219	0.539906	0.564004	0.535613	0.935037	0.741451	0.798686	mutual_knn
C050	C063	0.585446	0.581396	0.449697	0.643882	0.954504	0.63099	0.777409	mutual_knn
C162	C173	0.584925	0.592806	0.525749	0.484119	0.823853	0.692375	0.761578	mutual_knn
C050	C469	0.584824	0.608339	0.440515	0.604047	0.880952	0.632107	0.958044	mutual_knn
C124	C150	0.584085	0.572083	0.491163	0.558267	0.948683	0.709901	0.895799	mutual_knn
C039	C209	0.582987	0.521997	0.556659	0.614979	0.934929	0.730739	0.81319	mutual_knn
C022	C044	0.582949	0.620052	0.491895	0.430935	0.822613	0.661413	0.786222	mutual_knn
C169	C197	0.582505	0.641586	0.432721	0.480335	0.838628	0.761215	0.920265	mutual_knn
C077	C162	0.580664	0.557136	0.536466	0.51836	0.893198	0.698354	0.719602	mutual_knn
C103	C277	0.579793	0.633148	0.432259	0.475521	0.859886	0.651781	1.0	mutual_knn
C009	C027	0.579701	0.56629	0.462412	0.618853	0.959475	0.659253	0.723097	mutual_knn
C226	C427	0.579699	0.577067	0.498991	0.594789	0.819892	0.762778	1.0	mutual_knn
C028	C248	0.578157	0.598088	0.498397	0.507483	0.788457	0.68735	0.765591	mutual_knn
C415	C534	0.577689	0.596097	0.449448	0.50348	0.944585	0.666413	0.77576	mutual_knn
C021	C049	0.577124	0.597023	0.469465	0.502385	0.875346	0.651664	0.775701	mutual_knn
C005	C029	0.5766	0.521529	0.531866	0.622517	0.940244	0.747119	0.745843	mutual_knn
C007	C048	0.576562	0.599967	0.458823	0.495498	0.893819	0.760072	0.808448	mutual_knn
C181	C363	0.576542	0.578641	0.482245	0.4764	0.949076	0.658461	0.763024	mutual_knn
C173	C318	0.575021	0.613027	0.456402	0.490752	0.825123	0.630262	0.836087	mutual_knn
C646	C671	0.57428	0.62622	0.490888	0.373337	0.765705	0.665828	0.793799	mutual_knn
C096	C164	0.573958	0.594133	0.475445	0.459849	0.882735	0.718818	0.843764	mutual_knn
C109	C318	0.573528	0.601934	0.454642	0.520121	0.841558	0.628901	0.834441	mutual_knn
C041	C469	0.572618	0.640817	0.387382	0.521075	0.83887	0.589122	0.917614	mutual_knn
C109	C173	0.572503	0.600792	0.458357	0.488925	0.857075	0.628901	0.757109	mutual_knn
C071	C172	0.572274	0.605835	0.465913	0.413812	0.88201	0.672735	0.932766	mutual_knn
C021	C042	0.572049	0.648529	0.409868	0.390597	0.857644	0.599301	0.839253	mutual_knn
C050	C390	0.571973	0.560126	0.541463	0.372574	0.922139	0.734364	0.925331	mutual_knn
C032	C073	0.571443	0.522803	0.525522	0.606937	0.916909	0.69413	0.736967	mutual_knn
C094	C228	0.570128	0.506625	0.548557	0.538928	0.983554	0.712172	0.815745	mutual_knn
C420	C484	0.569872	0.608993	0.444557	0.43974	0.880341	0.624781	0.760471	mutual_knn
C010	C197	0.568994	0.586022	0.456115	0.461818	0.92967	0.761215	0.920265	mutual_knn
C363	C439	0.568864	0.595921	0.47623	0.374056	0.906293	0.652855	0.756926	mutual_knn
C015	C030	0.56885	0.579551	0.450649	0.519655	0.919145	0.647467	0.740729	mutual_knn
C079	C191	0.568555	0.56233	0.527505	0.447948	0.843435	0.697649	0.819579	mutual_knn
C015	C221	0.568447	0.560648	0.428725	0.689948	0.905111	0.728151	0.788887	mutual_knn
C443	C583	0.567643	0.569119	0.512069	0.553846	0.740779	0.765402	1.0	mutual_knn
C030	C106	0.567371	0.564116	0.48433	0.530184	0.86995	0.764135	0.817923	mutual_knn
C001	C011	0.567005	0.562919	0.466193	0.535465	0.921407	0.636363	0.769689	mutual_knn
C075	C195	0.56649	0.533867	0.5017	0.56316	0.927305	0.746123	0.889126	mutual_knn
C442	C481	0.566241	0.531546	0.552088	0.457626	0.890786	0.721772	0.748159	mutual_knn
C003	C035	0.566218	0.557024	0.526454	0.434114	0.86358	0.711092	0.845512	mutual_knn
C212	C397	0.565874	0.56366	0.541268	0.489887	0.726749	0.709319	0.734363	mutual_knn
C019	C087	0.564429	0.527358	0.492448	0.574374	0.955779	0.687181	0.778488	mutual_knn
C367	C610	0.56399	0.623443	0.4492	0.406474	0.768615	0.667368	0.769466	mutual_knn
C075	C240	0.563802	0.532837	0.453923	0.625502	0.986561	0.633404	0.714126	mutual_knn
C193	C284	0.563386	0.483623	0.533157	0.687428	0.928841	0.697049	0.781223	mutual_knn
C092	C104	0.562249	0.539632	0.458583	0.624166	0.924416	0.650978	0.723344	mutual_knn
C096	C372	0.561563	0.534454	0.483298	0.539296	0.954169	0.722	0.700935	mutual_knn
C037	C278	0.561472	0.533743	0.471688	0.588615	0.942326	0.702142	0.723605	mutual_knn
C129	C204	0.561087	0.590209	0.505158	0.346965	0.797382	0.703605	0.76241	mutual_knn
C055	C162	0.561056	0.607289	0.46322	0.396729	0.787726	0.635271	0.812279	mutual_knn
C022	C122	0.561014	0.546053	0.46937	0.625863	0.845906	0.744102	0.75296	mutual_knn
C063	C469	0.560957	0.62948	0.369018	0.508789	0.846327	0.547674	0.917614	mutual_knn
C389	C454	0.560957	0.559629	0.529943	0.433866	0.787726	0.703357	0.746758	mutual_knn
C072	C239	0.560889	0.560909	0.458591	0.500293	0.928283	0.672522	0.84357	mutual_knn
C021	C069	0.560818	0.614558	0.398248	0.462593	0.878054	0.573608	0.797371	mutual_knn
C523	C566	0.560662	0.598065	0.462924	0.427966	0.799556	0.679805	0.822151	mutual_knn
C025	C183	0.558499	0.578304	0.491588	0.366509	0.852198	0.806929	0.859141	mutual_knn
C029	C059	0.558113	0.501133	0.516006	0.578513	0.94893	0.686811	0.69368	mutual_knn
C280	C498	0.557962	0.52914	0.515155	0.582227	0.806226	0.721986	0.694618	mutual_knn
C058	C269	0.557934	0.525009	0.463926	0.610136	0.952381	0.693111	0.70191	mutual_knn
C131	C201	0.557635	0.573658	0.54012	0.35086	0.736843	0.705076	0.847846	mutual_knn
C007	C023	0.557541	0.577166	0.441749	0.485205	0.879128	0.760072	0.808448	mutual_knn
C028	C139	0.555311	0.615411	0.403851	0.452418	0.812078	0.614979	0.793785	mutual_knn
C077	C173	0.555012	0.548695	0.461965	0.522104	0.898645	0.634881	0.720877	mutual_knn
C050	C056	0.55461	0.480551	0.559038	0.628578	0.837647	0.741911	0.698538	mutual_knn
C003	C120	0.553297	0.515753	0.464935	0.634481	0.924917	0.651625	0.871786	mutual_knn
C018	C290	0.553232	0.61268	0.433042	0.385575	0.784222	0.680288	0.853174	mutual_knn
C004	C141	0.552729	0.491995	0.437567	0.771732	0.982876	0.737911	0.780226	mutual_knn
C260	C526	0.552528	0.540545	0.482881	0.550377	0.823532	0.666277	0.702558	mutual_knn
C161	C162	0.552398	0.517379	0.454068	0.613765	0.96112	0.636095	0.689488	mutual_knn
C202	C290	0.55213	0.612085	0.450731	0.404856	0.703824	0.627964	0.853174	mutual_knn
C327	C420	0.55168	0.519322	0.522696	0.451561	0.900536	0.724882	0.780025	mutual_knn
C125	C415	0.550789	0.558596	0.45159	0.439196	0.920939	0.655193	0.818655	mutual_knn
C102	C462	0.550697	0.537527	0.490209	0.493632	0.855072	0.665284	0.815187	mutual_knn
C003	C018	0.550478	0.51039	0.512109	0.478414	0.93809	0.752335	0.835858	mutual_knn
C039	C059	0.550229	0.511062	0.477138	0.659976	0.855585	0.649228	0.689704	mutual_knn
C003	C097	0.549965	0.470055	0.488328	0.715753	0.968644	0.666137	0.733315	mutual_knn
C046	C188	0.54991	0.487331	0.500951	0.676378	0.883208	0.762735	0.798453	mutual_knn
C201	C313	0.546814	0.621335	0.447643	0.327507	0.691031	0.632902	0.805755	mutual_knn
C397	C519	0.546496	0.509784	0.470828	0.548853	0.954703	0.647688	0.689937	mutual_knn
C363	C448	0.546455	0.607582	0.393002	0.386806	0.860828	0.570348	0.867807	mutual_knn
C175	C241	0.54542	0.627387	0.330565	0.402767	0.922806	0.538008	0.905562	mutual_knn
C028	C199	0.545118	0.523519	0.428001	0.664322	0.885259	0.628049	0.733001	mutual_knn
C003	C112	0.544831	0.448416	0.51655	0.690888	0.965694	0.683382	0.685173	mutual_knn
C113	C157	0.543673	0.642281	0.302089	0.384641	0.934417	0.536524	1.0	mutual_knn
C485	C635	0.543542	0.647324	0.349215	0.261971	0.889181	0.568897	0.912818	mutual_knn
C046	C329	0.541673	0.531216	0.454405	0.576712	0.820724	0.682123	0.753879	mutual_knn
C205	C446	0.541468	0.506618	0.509066	0.528311	0.82608	0.723646	0.774725	mutual_knn
C109	C161	0.540605	0.511911	0.457119	0.613762	0.861381	0.636344	0.694529	mutual_knn
C288	C420	0.540271	0.506385	0.458909	0.570678	0.923381	0.635986	0.752879	mutual_knn
C138	C224	0.539987	0.521421	0.419112	0.614063	0.921364	0.639145	0.743063	mutual_knn
