candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8476	conflict / slander / kinship_society/social_relations / rumor	41	9	9	10	0.05389976	0.2778	1.0	1.0	3,4,5,7,9,11,12,13,14,15,16,18,19,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,46,47,48,49,50,52,54	ء ك ل ء م ر ب ي ن د ب ب ر س و س ع ي ص ل ح ق و ل ن و ر	kw:conflict(43.2408); kw:slander(39.0107); theme:kinship_society/social_relations(35.6363); kw:rumor(33.004); kw:society(31.1678); kw:reconciliation(29.9889); kw:gossip(29.7602); kw:peace(29.544)	د ب ب:B004:الدبيب بالنميمة → ء ك ل:B009:الإفساد والنميمة بين الناس
C002	0.8468	animal_life/wildlife / insect / vermin / pest	36	11	11	17	0.05909263	0.3091	1.0	0.8824	1,2,3,7,9,13,14,15,16,18,19,22,23,24,25,26,27,29,30,31,32,33,34,35,36,39,40,41,42,43,46,47,48,49,50,52	ء ر ض ء ك ل ب ع ض ج د د ج ع ل ح ر ب ح ش ر ذ ر ر ص د د ع ن ق ق و ل	theme:animal_life/wildlife(85.141); kw:insect(69.2923); kw:vermin(45.7343); kw:pest(44.9833); kw:rodent(34.1547); kw:lizard(33.5381); kw:reptile(28.6095); kw:animal(27.5512)	ص د د:B008:دويبة صغيرة → ع ن ق:B011:عناق الأرض ودويبة مطوقة
C003	0.837	victory / dominance / power / competition	39	13	14	30	0.0636579	0.3333	0.9667	0.6	3,4,5,6,7,10,12,17,18,19,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52	ء ت ي ج ز ي ج ي ء ح ض ر ر و ح س ع ي ظ ه ر ع ز ز ع ل و ق و ل ك ب ر ك ر م و ل ي	kw:victory(110.8678); kw:dominance(81.6489); kw:power(76.4806); kw:competition(69.0687); kw:conquest(60.9791); kw:contest(54.9176); theme:conflict_security/conflict(54.7625); kw:rivalry(41.5754)	ظ ه ر:B007:العلو والغلبة → ع ل و:B004:الغلبة والاستيلاء
C004	0.8344	substitution / replacement / proxy / deputy	33	10	11	20	0.06596772	0.3704	1.0	0.7	3,4,6,9,12,14,15,16,17,19,21,23,26,29,31,32,33,36,37,39,40,41,42,43,45,46,48,49,50,51,52,53,54	ب د ء ب د ل ج ز ي خ ل ف ر ب ب ص ح ب ق و م ك و ن ن و ب ن ي ب	kw:substitution(92.2965); kw:replacement(89.9666); kw:proxy(68.3094); kw:deputy(52.326); kw:substitute(47.5952); theme:law_governance/authority_governance(45.4902); kw:governance(33.7797); kw:compatibility(33.004)	ن و ب:B002:قيام النائب مقام غيره → ن ي ب:B005:قيام شخص مقام غيره
C005	0.8276	language / tongue / language_communication/language_speech / expression	37	9	10	12	0.05596649	0.2727	1.0	1.0	3,7,8,9,12,14,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,40,41,42,43,45,46,47,48,49,50,52,54	ب س ط ب ل غ ب ل ل ب ي ن س ل ط ش ه د ق و ل ك ل ل ل ك ن	kw:language(80.9189); kw:tongue(64.8028); theme:language_communication/language_speech(56.5735); kw:expression(50.1599); kw:rhetoric(47.2927); kw:articulation(44.316); kw:phonetics(34.884); kw:pronunciation(34.884)	ب ي ن:B005:كشف المعنى بالقول أو العلامة → ب ل غ:B004:الفصاحة التي تبلغ المراد
C006	0.8232	sign / evidence / semiotics / navigation	42	12	12	14	0.05957864	0.2121	1.0	1.0	2,3,5,6,7,8,9,12,14,15,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,46,47,48,49,50,51,52,54	ء م ر ء ي ي ب ي ن ح و ل د ل ل ر ء ي ض ل ل ع ل م ف ت ح ق و ل ن و ر ه د ي	kw:sign(69.2923); kw:evidence(67.7508); kw:semiotics(61.531); kw:navigation(42.7746); kw:landmark(41.3787); kw:mark(36.6655); kw:banner(33.004); kw:token(32.5328)	ه د ي:B001:دلالة بلطف إلى الطريق والحق → د ل ل:B001:إبانة الشيء بأمارة
C007	0.8226	substitution / replacement / proxy / law_governance/authority_governance	35	11	13	23	0.06730828	0.3067	1.0	0.6957	1,3,4,7,9,14,16,17,19,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,39,40,41,42,43,46,47,48,49,50,52	ب د ل ج ز ي ح ك م خ ل ف س ء ل ف ت ح ق ض ي ق و ل ق و م ن و ب ن ي ب	kw:substitution(92.2965); kw:replacement(89.9666); kw:proxy(68.3094); theme:law_governance/authority_governance(68.2352); kw:governance(56.2995); kw:authority(52.4284); kw:verdict(52.326); kw:deputy(52.326)	ح ك م:B002:الحكم والقضاء بين الناس → ق ض ي:B001:الحكم والأمر القاطع
C008	0.8214	power / law_governance/authority_governance / authority / politics	37	11	16	35	0.06070569	0.3097	0.9714	0.7143	3,6,7,9,11,12,13,15,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,39,40,41,42,43,46,47,48,49,50,52	ء م ر ت ب ع ر ب ب س ل ط ع ب د ق د ر ق و ل م ل ك و ح ي و ل ي ي د ي	kw:power(98.3322); theme:law_governance/authority_governance(90.9803); kw:authority(73.3997); kw:politics(65.6923); kw:ownership(63.0508); kw:control(55.3464); kw:hierarchy(54.3259); kw:ruler(52.326)	ع ب د:B001:الرق والملك → م ل ك:B002:المِلْك والتصرف
C009	0.8206	combat / reciprocity / competition / conflict_security/conflict	34	11	11	16	0.05917984	0.2909	1.0	0.8125	2,3,6,7,13,16,19,22,23,24,25,26,27,29,30,31,32,33,34,35,36,39,40,41,42,43,45,46,47,48,49,50,51,52	ء خ ذ ح ر ب ع ر ض ق و ل ق و م م ز ق ن ز ل ن ك ر ن و ش و ع د و ق ف	kw:combat(63.4145); kw:reciprocity(51.8423); kw:competition(46.0458); theme:conflict_security/conflict(43.81); kw:wrestling(32.5328); kw:engagement(32.1114); kw:confrontation(29.7602); kw:enmity(29.544)	ن ز ل:B007:النزول للمبارزة → ق و م:B014:مقاومة ومنازلة
C010	0.8153	agriculture / growth / ecology / plant	31	14	15	34	0.06268067	0.3269	0.9706	0.6765	1,2,3,4,6,8,9,12,13,14,15,16,19,20,21,22,23,24,26,29,30,31,33,36,39,41,42,43,46,48,50	ء ر ض ء ف ك ج ن ن خ ل ف ر ب ب ر و ح ش ك ر ع ز ب ف ر ق ك ر م م ك ر م و ت ن و ر و ع د	kw:agriculture(73.9414); kw:growth(73.7497); kw:ecology(61.386); kw:plant(60.266); theme:agriculture_food/plant_vegetation(46.7892); kw:fertility(42.5584); kw:renewal(40.8244); kw:vegetation(34.3516)	خ ل ف:B010:نبات أو مال أو حال يعود بعد ذهاب سابق → ش ك ر:B004:خروج الشكير والنبات الغض
C011	0.814	animal_life/wildlife / vermin / insect / animal	22	9	9	14	0.06111996	0.3889	1.0	0.8571	3,6,7,9,12,13,14,15,18,19,21,23,26,31,32,33,36,39,40,43,48,50	ج د د ج ع ل ح ر ب ح ش ر د ب ب ر ب ب ص د د ع ن ق ن و ب	theme:animal_life/wildlife(58.2544); kw:vermin(45.7343); kw:insect(41.5754); kw:animal(34.439); kw:rodent(34.1547); kw:lizard(33.5381); kw:ethnicity(29.3388); kw:reptile(28.6095)	ص د د:B008:دويبة صغيرة → ع ن ق:B011:عناق الأرض ودويبة مطوقة
C012	0.8086	space_form_boundary/place_location / residence / station / stay	33	12	13	19	0.06664774	0.2468	1.0	0.8947	2,3,6,11,12,13,14,15,18,19,20,21,23,26,29,31,32,33,36,37,39,40,41,42,43,45,46,48,50,51,52,53,54	ب ل د ر ب ب ز ل ف س ر ر س ك ن ظ ن ن ع ن د ق د ر ق و م ك و ن ل ب ث ن ز ل	theme:space_form_boundary/place_location(89.9285); kw:residence(75.661); kw:station(69.6314); kw:stay(59.9777); kw:hierarchy(54.3259); kw:dwelling(53.7561); kw:habitation(49.3724); kw:abode(45.7343)	ك و ن:B002:المكان والمكانة من الكون → ق و م:B006:مقام وإقامة في موضع
C013	0.808	soul / life / cognition_perception/cognition / psychology	37	9	13	24	0.05555862	0.3529	0.9167	0.75	2,3,6,7,8,12,14,15,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,40,41,42,43,45,46,47,48,49,50,52	ء ن س ح ف ظ ر و ح ص ب ر ط ي ب ع ل م ق و ل ك ذ ب ن ف س	kw:soul(58.6776); kw:life(54.6714); theme:cognition_perception/cognition(37.4564); kw:psychology(33.4095); kw:thought(30.4895); kw:spirit(29.7602); kw:cognition(29.5665); kw:self(29.1436)	ر و ح:B001:النفس والروح التي بها حياة البدن → ن ف س:B011:النفس التي بها الحياة
C014	0.8058	law_governance/authority_governance / governance / power / authority	30	13	15	36	0.06071669	0.3529	0.9722	0.6667	3,4,5,6,9,11,12,13,15,18,19,20,21,22,23,25,26,29,31,33,36,37,38,39,40,41,42,46,48,50	ء م ر ء و ل ر ب ب س ع ي س ل ط ص د ق ع م ل ق د ر ق و م م ل ك و ح ي و ل ي ي د ي	theme:law_governance/authority_governance(121.3071); kw:governance(101.3391); kw:power(98.3322); kw:authority(62.914); kw:politics(52.5539); kw:office(47.0731); kw:sovereignty(45.7343); kw:hierarchy(43.4607)	ع م ل:B003:ولاية العمل والقيام عليه → س ع ي:B003:ولاية وسعاية على القوم
C015	0.804	tool / stick / wood / incense	33	9	11	15	0.059506	0.283	1.0	0.8	3,6,7,9,12,15,19,22,23,24,25,26,27,29,30,31,32,33,34,35,36,39,40,41,42,43,44,46,47,48,49,50,52	ء ل ي ر و د س ك ن ع و د ق د م ق ط ر ق و ل ق و م و ق ف	kw:tool(63.5999); kw:stick(57.9151); kw:wood(50.5848); kw:incense(47.5952); theme:craft_material_built/tools_equipment(34.9197); kw:handle(30.7655); kw:rotation(28.4462); kw:blade(26.5662)	ق ط ر:B007:عود البخور ومجمرته → ء ل ي:B014:الألوة عود البخور
C016	0.8026	sound / cognition_perception/perception / voice / murmur	25	13	13	29	0.05679104	0.3718	0.9655	0.7586	5,7,8,9,12,14,15,16,19,23,25,27,28,29,31,32,33,34,38,40,41,43,44,45,50	ء ذ ن ء ي ي ب ل ل ت ل و ج ر م خ ر ر ر ج ع ر س ل س م ع ن ب ء ن د د ه ا ء و ح ي	kw:sound(123.2994); theme:cognition_perception/perception(62.5914); kw:voice(62.3609); kw:murmur(47.5952); kw:summons(44.9833); kw:music(41.9894); kw:call(41.0035); kw:address(31.3821)	ن ب ء:B006:الصوت الخفي الملتبس → و ح ي:B005:صوت خفي
