left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0509	P1378	0.649812	0.567666	0.604168	0.905957	0.923077	0.777778	0.75	mutual_knn
P1281	P2375	0.649069	0.567295	0.599369	0.9115	0.928571	0.777778	0.75	mutual_knn
P0204	P0932	0.645361	0.562843	0.595668	0.9074	0.928571	0.777778	0.75	mutual_knn
P0597	P1802	0.642736	0.563005	0.589349	0.902547	0.928571	0.777778	0.75	mutual_knn
P5312	P5394	0.639981	0.526713	0.579887	1.0	1.0	0.714286	0.666667	mutual_knn
P0895	P1634	0.638292	0.574591	0.595991	0.711296	1.0	0.777778	0.75	mutual_knn
P0006	P0213	0.636766	0.551783	0.588619	0.907798	0.916667	0.777778	0.75	mutual_knn
P1475	P2130	0.635916	0.579448	0.597586	0.743432	0.916667	0.777778	0.75	mutual_knn
P0007	P1350	0.634131	0.537489	0.602725	0.896406	0.916667	0.777778	0.75	mutual_knn
P1314	P2121	0.633541	0.549478	0.581266	0.905255	0.923077	0.777778	0.75	mutual_knn
P0394	P1433	0.633446	0.540738	0.568242	0.912288	1.0	0.777778	0.75	mutual_knn
P4326	P6671	0.633241	0.560799	0.587499	0.835906	0.916667	0.8	0.75	mutual_knn
P1639	P2366	0.632716	0.573499	0.61904	0.733616	0.846154	0.777778	0.75	mutual_knn
P4964	P5776	0.632709	0.537774	0.590828	0.839202	1.0	0.8	0.75	mutual_knn
P1067	P1896	0.632204	0.551363	0.575774	0.89713	0.928571	0.777778	0.75	mutual_knn
P0634	P2014	0.632183	0.554028	0.571699	0.911088	0.916667	0.777778	0.75	mutual_knn
P0358	P1461	0.63012	0.541877	0.578358	0.909929	0.928571	0.777778	0.75	mutual_knn
P0033	P1463	0.629924	0.541791	0.579865	0.898317	0.933333	0.777778	0.75	mutual_knn
P0977	P1618	0.629873	0.547401	0.581861	0.889823	0.909091	0.777778	0.75	mutual_knn
P0203	P1079	0.629607	0.559638	0.607622	0.727945	0.923077	0.777778	0.75	mutual_knn
P0697	P2015	0.629464	0.53933	0.563159	0.896597	1.0	0.777778	0.75	mutual_knn
P1799	P2385	0.629455	0.540966	0.591623	0.88952	0.9	0.777778	0.75	mutual_knn
P4188	P5389	0.62913	0.540267	0.618261	0.839043	0.857143	0.8	0.75	mutual_knn
P1226	P2161	0.628176	0.562889	0.612189	0.739436	0.866667	0.777778	0.75	mutual_knn
P0019	P1611	0.628086	0.546462	0.57363	0.880743	0.933333	0.777778	0.75	mutual_knn
P0703	P2258	0.628075	0.534142	0.585107	0.912566	0.916667	0.777778	0.75	mutual_knn
P0094	P0472	0.627758	0.517812	0.556408	1.0	1.0	0.7	0.666667	mutual_knn
P1477	P2324	0.62743	0.560695	0.606486	0.719379	0.909091	0.777778	0.75	mutual_knn
P0879	P2151	0.626512	0.532157	0.560873	0.907362	1.0	0.777778	0.75	mutual_knn
P0268	P0927	0.626493	0.546945	0.58349	0.904322	0.857143	0.777778	0.75	mutual_knn
P0166	P1363	0.62609	0.555832	0.602658	0.721782	0.928571	0.777778	0.75	mutual_knn
P4359	P6515	0.625818	0.563069	0.588597	0.86428	0.8	0.8	0.75	mutual_knn
P3878	P5977	0.625483	0.557382	0.600132	0.846148	0.8	0.8	0.75	mutual_knn
P1264	P2294	0.625309	0.563073	0.604583	0.746075	0.857143	0.777778	0.75	mutual_knn
P1074	P1968	0.624876	0.535959	0.576721	0.895345	0.923077	0.777778	0.75	mutual_knn
P0920	P2260	0.624851	0.573755	0.61346	0.733782	0.785714	0.777778	0.75	mutual_knn
P1656	P2826	0.624827	0.537957	0.573216	0.904546	0.916667	0.777778	0.75	mutual_knn
P0935	P1952	0.624761	0.571394	0.59547	0.746034	0.846154	0.777778	0.75	mutual_knn
P1529	P2020	0.624737	0.56108	0.593555	0.7284	0.916667	0.777778	0.75	mutual_knn
P0427	P1484	0.624581	0.531656	0.57942	0.896814	0.928571	0.777778	0.75	mutual_knn
P0957	P1688	0.624274	0.539801	0.564705	0.9086	0.928571	0.777778	0.75	mutual_knn
P4935	P6339	0.624231	0.55508	0.579421	0.841481	0.875	0.8	0.75	mutual_knn
P0983	P1674	0.623933	0.532823	0.555188	0.898469	1.0	0.777778	0.75	mutual_knn
P0299	P1468	0.623915	0.545829	0.565621	0.903246	0.9	0.777778	0.75	mutual_knn
P1296	P2179	0.623894	0.559751	0.616918	0.714696	0.846154	0.777778	0.75	mutual_knn
P0726	P1710	0.623702	0.558845	0.592866	0.724108	0.923077	0.777778	0.75	mutual_knn
P1522	P2142	0.623652	0.570749	0.58113	0.717531	0.916667	0.777778	0.75	mutual_knn
P0709	P1209	0.62364	0.518078	0.5443	1.0	1.0	0.7	0.666667	mutual_knn
P4014	P4044	0.623599	0.512613	0.551209	1.0	1.0	0.714286	0.666667	mutual_knn
P3336	P3914	0.623575	0.500862	0.566247	1.0	1.0	0.714286	0.666667	mutual_knn
P0584	P1616	0.623456	0.568057	0.599721	0.712616	0.866667	0.777778	0.75	mutual_knn
P0104	P2015	0.623266	0.522327	0.567742	0.89509	1.0	0.777778	0.75	mutual_knn
P0155	P0764	0.623089	0.559537	0.589434	0.721381	0.928571	0.777778	0.75	mutual_knn
P1630	P2334	0.622999	0.56358	0.595413	0.686856	0.923077	0.777778	0.75	mutual_knn
P3466	P4914	0.622993	0.509831	0.599465	0.837566	1.0	0.8	0.75	mutual_knn
P2831	P5911	0.622615	0.530763	0.598562	0.853866	0.888889	0.8	0.75	mutual_knn
P0681	P2042	0.621844	0.532032	0.582108	0.877833	0.909091	0.777778	0.75	mutual_knn
P0322	P1640	0.621783	0.584122	0.602717	0.729774	0.75	0.777778	0.75	mutual_knn
P1741	P2187	0.621677	0.568969	0.593564	0.745599	0.833333	0.777778	0.75	mutual_knn
P1305	P1631	0.62164	0.565555	0.585939	0.697541	0.923077	0.777778	0.75	mutual_knn
P0450	P0705	0.621535	0.554299	0.592043	0.732184	0.916667	0.777778	0.75	mutual_knn
P0958	P1888	0.621312	0.572555	0.594731	0.736883	0.818182	0.777778	0.75	mutual_knn
P1076	P2069	0.621257	0.571227	0.615681	0.737163	0.75	0.777778	0.75	mutual_knn
P0121	P0773	0.621172	0.534084	0.590994	0.739861	1.0	0.777778	0.75	mutual_knn
P1474	P2206	0.621081	0.562765	0.59182	0.760846	0.846154	0.777778	0.75	mutual_knn
P0703	P2360	0.620984	0.556644	0.603831	0.745379	0.846154	0.777778	0.75	mutual_knn
P3151	P4044	0.620773	0.514276	0.540997	1.0	1.0	0.714286	0.666667	mutual_knn
P0560	P1248	0.620589	0.550864	0.572215	0.724252	1.0	0.777778	0.75	mutual_knn
P0058	P0979	0.620531	0.534369	0.572395	0.874187	0.923077	0.777778	0.75	mutual_knn
P0441	P1819	0.620415	0.557226	0.60941	0.706558	0.857143	0.777778	0.75	mutual_knn
P3069	P3948	0.620106	0.533054	0.567686	0.898745	0.916667	0.75	0.714286	mutual_knn
P1334	P2734	0.620056	0.541939	0.56479	0.885064	0.9	0.777778	0.75	mutual_knn
P0121	P1525	0.619618	0.560788	0.602321	0.718352	0.846154	0.777778	0.75	mutual_knn
P1560	P1603	0.6196	0.511718	0.58626	0.908028	0.933333	0.777778	0.75	mutual_knn
P0140	P1583	0.619444	0.558207	0.613326	0.723367	0.8125	0.777778	0.75	mutual_knn
P0134	P1425	0.619298	0.555123	0.587447	0.710289	0.928571	0.777778	0.75	mutual_knn
P3558	P3912	0.619283	0.528234	0.598331	0.832728	0.888889	0.8	0.75	mutual_knn
P0464	P0933	0.61915	0.556222	0.60173	0.725309	0.857143	0.777778	0.75	mutual_knn
P0295	P1658	0.619139	0.568812	0.606142	0.710236	0.8	0.777778	0.75	mutual_knn
P0140	P1877	0.618837	0.563055	0.589361	0.725192	0.866667	0.777778	0.75	mutual_knn
P5093	P5777	0.618833	0.541302	0.600929	0.792073	0.857143	0.8	0.75	mutual_knn
P0991	P2093	0.618673	0.546605	0.603631	0.757157	0.857143	0.777778	0.75	mutual_knn
P3151	P4014	0.618313	0.50486	0.546073	1.0	1.0	0.714286	0.666667	mutual_knn
P0061	P1041	0.618062	0.53083	0.566742	0.874957	0.933333	0.777778	0.75	mutual_knn
P0567	P2017	0.617757	0.526248	0.568227	0.892086	0.928571	0.777778	0.75	mutual_knn
P0179	P2070	0.617644	0.540779	0.58324	0.701591	1.0	0.777778	0.75	mutual_knn
P0026	P0774	0.617509	0.58053	0.613272	0.749583	0.666667	0.777778	0.75	mutual_knn
P0349	P1223	0.61713	0.555547	0.582479	0.704093	0.928571	0.777778	0.75	mutual_knn
P0863	P2101	0.617083	0.562114	0.586735	0.721082	0.866667	0.777778	0.75	mutual_knn
P0736	P1794	0.616992	0.545919	0.604065	0.76572	0.833333	0.777778	0.75	mutual_knn
P0681	P2043	0.616842	0.5539	0.593504	0.689519	0.909091	0.777778	0.75	mutual_knn
P0195	P1354	0.616828	0.517637	0.557629	0.887213	1.0	0.777778	0.75	mutual_knn
P0738	P2364	0.61674	0.554193	0.579622	0.744859	0.9	0.777778	0.75	mutual_knn
P3623	P6524	0.616687	0.513692	0.603572	0.853866	0.888889	0.8	0.75	mutual_knn
P4237	P5649	0.616684	0.54688	0.57324	0.842398	0.857143	0.8	0.75	mutual_knn
P0494	P1027	0.616675	0.554205	0.598274	0.721727	0.857143	0.777778	0.75	mutual_knn
P0925	P1640	0.616451	0.566985	0.584528	0.700564	0.866667	0.777778	0.75	mutual_knn
P1418	P2175	0.616382	0.556512	0.5759	0.743867	0.9	0.777778	0.75	mutual_knn
P2609	P3153	0.616273	0.546494	0.612118	0.703946	0.857143	0.777778	0.75	mutual_knn
P0123	P1089	0.616028	0.55531	0.596736	0.760313	0.8125	0.777778	0.75	mutual_knn
P0721	P1772	0.615935	0.5486	0.584739	0.720985	0.923077	0.777778	0.75	mutual_knn
